Reference Code,Solution Name (Eng),Cosine-Similarity
S-0159,Integrated Smart Film Solutions,0.88113933801651
S-0177,MAD Gaze Smart Glass,0.8627593517303467
S-0227,Intelligent liquid crystal dimming film,0.8573684096336365
S-0021,ReportNOW,0.8537895083427429
S-0158,Switchable Glass / Film,0.8398405313491821
S-0170,Nixplay Signage,0.8346757888793945
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8330608010292053
S-0100,Super Massive 3D Model Data Expert,0.8286996483802795
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.8260848522186279
S-0001,PixelEye Object Detection,0.8258507251739502
S-0292,Telepresence and Video Conferencing Solution,0.8255356550216675
S-0300,Smart Guiding Robot,0.8236894011497498
S-0134,Smart Building - Energy Management and Optimization Solutions,0.8230401277542114
S-0181,Artificial Intelligence Camera Solutions,0.8218455910682678
S-0152,Datax,0.8214197158813477
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.8201419711112976
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.8195862770080566
S-0208,Indoor Map and Positioning for Smart City,0.8192828297615051
S-0234,Pixel Eye Vision-Based Fall Detection,0.8190398812294006
S-0288,Mixed language Chatbot system with AI and voice functions,0.8147597312927246
S-0153,Dynatrace,0.8130037784576416
S-0125,"BIM, BMS and IoT Integration",0.8124330639839172
S-0232,"""Smart"" Car Park Management System",0.8117097020149231
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8107566237449646
S-0214,ACX Visitor Management System,0.8083593845367432
S-0038,Hybrid Reality Platform,0.8082054853439331
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8075841069221497
S-0061,A.I. and Mixed Reality Solution,0.8073251247406006
S-0083,Smart Pharma Packaging,0.8073081374168396
S-0196,Personnel and Asset positioning management system,0.8069522976875305
S-0031,PowerArena - Smart City Operations Platform,0.8069345355033875
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8050349354743958
S-0264,Smart Parking with Video Analytics,0.8047066330909729
S-0118,Alteryx,0.8017706274986267
S-0071,All-in-one Data Center - iDCmini System,0.8017052412033081
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.8006397485733032
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.8005231618881226
S-0046,SAP Digital Boardroom,0.8004165291786194
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.7991634011268616
S-0105,Blockchain solution,0.7984315156936646
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.797710120677948
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.7974905371665955
S-0299,Office Delivery Robot,0.7969899773597717
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.7963066101074219
S-0066,Smart Water Management,0.7960300445556641
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.7950459122657776
S-0039,iQ-Dwell Time Management System,0.7941029071807861
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.7938089370727539
S-0171,Augmented Reality (AR) model,0.7932950258255005
S-0282,Chatbot Solution - ccRobot,0.7931342124938965
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.7929037809371948
S-0037,4D Immersive CAVE,0.7919150590896606
S-0279,RoomQ virtual waiting room for massive traffic,0.7919100522994995
S-0211,Customised Mobile Application solution,0.7916246652603149
S-0231,AI Information push service management system,0.7915130257606506
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.7913874983787537
S-0127,Event Management technology,0.7910781502723694
S-0009,Precise And Responsive Indoor Location Tracking,0.7906791567802429
S-0043,fieldConnect,0.7903615832328796
S-0253,Intelligent Face Mask,0.790241003036499
S-0283,All-in-one Mobile Productivity Platform,0.7894465923309326
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.789425790309906
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7891643643379211
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.7890413403511047
S-0296,BLOK Pass App for Travel Bubble,0.7887722849845886
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.7876856327056885
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7875435948371887
S-0240,Multilingual Voice Assistant,0.7870940566062927
S-0096,Clare.AI Asian Language Chatbot Solutions,0.7852503657341003
S-0261,DragOnce Platform,0.7841717600822449
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.7838592529296875
S-0065,Smart Mobility,0.7835816740989685
S-0126,Self Service Business Intelligence,0.7833577394485474
S-0169,Robotic Assistant,0.7832481861114502
S-0089,Smart Infrastructure Projects Planning and Execution,0.7830014228820801
S-0168,IXIA Vision ONE (Network Packet Broker),0.7820137143135071
S-0108,SparkXIO Smart Car Park Management System,0.7819836139678955
S-0262,Mobile application development,0.7817972898483276
S-0194,UWB Beacon RTLS Solution,0.7816413640975952
S-0111,Smart car park solution,0.7813471555709839
S-0180,AR/ VR/ Interactive Design & Development,0.7806684970855713
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.780113935470581
S-0203,Government payment scheme online application and data processing,0.779543936252594
S-0242,Queue-it -  Virtual Waiting Room,0.7795417308807373
S-0099,NB IoT Sensor Solution,0.7789047360420227
S-0215,Self Check-in system for self-quarantined personal,0.7788071036338806
S-0219,"VR Virtual Store, Training & Education System",0.778781533241272
S-0087,Smart Citizen and Employee Self-Services,0.7786258459091187
S-0104,Litbulb Technologies,0.7785140872001648
S-0128,Iris by HKT - From Surveillance to Intelligence,0.7783797383308411
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.7781561613082886
S-0247,Seclore Digital Rights Management,0.7772511839866638
S-0172,Earthy,0.776688814163208
S-0143,Cyberbit,0.7754020690917969
S-0162,Automate the verification of electronic documents,0.7749611139297485
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.7743760347366333
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.7743350267410278
S-0003,GeoSpatial Cloud,0.7743024826049805
S-0002,DataCube Data Intelligent Automation Solution,0.7737489342689514
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.7735694646835327
S-0045,SAP Big Data Solution,0.7731510400772095
S-0142,NetMotion Mobility,0.7729878425598145
S-0070,Well井 Smart Water Station,0.7726605534553528
S-0019,Personalized Education System,0.7717185616493225
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.7716766595840454
S-0049,Blockchain Solution,0.7714515328407288
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.7709394097328186
S-0124,Enterprise Intelligent Assistant,0.7708206176757812
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7707989811897278
S-0022,A smart lamp pole system with AI-enabled security system,0.7707551717758179
S-0165,Health Monitoring System,0.7699081301689148
S-0160,Smart glass,0.7697885632514954
S-0084,NFC Product Authentication,0.7690859436988831
S-0092,Enable the wireless connectivity for IoT devices,0.7688173055648804
S-0195,SuperAcc Document Intelligence,0.7673965096473694
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.7671310901641846
S-0090,Smart Employee Learning Management,0.7667401432991028
S-0103,SP-RFID Smart Asset Management System,0.7666714191436768
S-0155,Stella Enterprise Chatbot Builder,0.7664690017700195
S-0131,ISS Project Management System,0.7663429975509644
S-0116,Smart Parking Solution,0.7662211656570435
S-0197,WCL Robotic Process Automation Solution,0.7662069201469421
S-0213,Radar-based smart motion and position tracking system,0.7657913565635681
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.7655202746391296
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.7650449872016907
S-0140,Drivelock,0.7648979425430298
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.7647403478622437
S-0072,Digital Twin of the City (or Town),0.7645078301429749
S-0141,HubSecurity,0.7644640803337097
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.7641713619232178
S-0007,Smart Life,0.7630683779716492
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.7629448771476746
S-0241,Intelligent Data Platform,0.762255072593689
S-0064,Smart Education(Class VR),0.7622548341751099
S-0201,Non image base access control,0.7620055675506592
S-0026,Knowledge Management Solution (KM Power),0.7611821889877319
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7611690759658813
S-0148,Zscaler,0.759978175163269
S-0016,Cyclops -- Smart City & unmanned store solution,0.7593280076980591
S-0230,STEMHUB Education Platform,0.7588350176811218
S-0216,BMC Helix Service & Operations Management,0.7583537101745605
S-0075,Altai SuperWiFi Solution,0.7583456039428711
S-0167,IXIA ThreatARMOR,0.7581685185432434
S-0236,Workflow automation solution,0.7575220465660095
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.7571568489074707
S-0254,FormExtractor,0.7570918202400208
S-0013,Public Event Tracking and Early Warning Analysis System,0.7570852637290955
S-0176,Epidemic prevention and control management system,0.7561450004577637
S-0034,Cloud Energy Management Platform,0.7558320164680481
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7557459473609924
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.7553627490997314
S-0082,A.I. Contact Center and User Engagement Solution,0.7547065615653992
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.7545584440231323
S-0267,Smart Fever Screening System,0.754526674747467
S-0115,All-in-one event management software,0.7542004585266113
S-0166,IXIA BREAKINGPOINT,0.752230167388916
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.7518446445465088
S-0259,Software Robotic Solution - iBot,0.7517034411430359
S-0048,AI-based Application,0.7515071034431458
S-0222,Agorize Innovation Sourcing Platform,0.7505244016647339
S-0030,IoT Building Access Control System,0.750398576259613
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.7501367926597595
S-0289,Life Planning & Blockchain,0.7497668862342834
S-0008,Shape Security - Shape Enterprise Defense,0.7485951781272888
S-0163,Ai-Knowie,0.7482640147209167
S-0113,Video Analytics Solution,0.7479190826416016
S-0093,DataOS System,0.7470187544822693
S-0246,Remo Video Conferencing,0.746997594833374
S-0137,Splunk,0.7466156482696533
S-0119,Ziizau - Optimization of route design,0.7464449405670166
S-0199,V-Key Mobile App Protection,0.7460429668426514
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.7459717988967896
S-0005,Smart Lamp Pole and Robotic,0.7455952763557434
S-0157,NLP-powered Chatbot by Xiaomi,0.7451762557029724
S-0085,SAP Geospatial Asset Management,0.7450071573257446
S-0221,AI and IT enhanced learning platform,0.7448833584785461
S-0223,OceanX Share,0.7448725700378418
S-0094,Digital Transformation with Low code development platform,0.7444789409637451
S-0051,Insight Driven Organization (IDO),0.7440139651298523
S-0010,Precise Facility Crowd Analysis,0.743756115436554
S-0239,InterOps Accelerator,0.7416813373565674
S-0060,FROM Network Audit Programs,0.7414931058883667
S-0063,UHD Multi-Channel Video Live Broadcast,0.7413711547851562
S-0225,DocAnalyzer - Document Review Solution,0.7407599091529846
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.7404674291610718
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.7401808500289917
S-0228,eClass Corporate Learning Management System (LMS),0.7400499582290649
S-0255,Authgear,0.7396632432937622
S-0275,SMore-OCR,0.7395085096359253
S-0263,SafeGuard Series,0.7394300103187561
S-0086,Micro-Chip 2.0 for pets,0.7387716174125671
S-0273,Talos,0.7387166619300842
S-0145,Arcserve® Appliance Series,0.7372254133224487
S-0252,Critical Event Management,0.7370817065238953
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.737000048160553
S-0229,SonoWatermark,0.7362468242645264
S-0238,Rice Robotics,0.7353905439376831
S-0044,AI Escalator Safety Monitoring System,0.7353460192680359
S-0138,Radware DefensePro and AppWall,0.7336337566375732
S-0120,Raspect-ACE,0.7332198619842529
S-0266,Site Audit and Inspection Recording System,0.7329411506652832
S-0027,Big Data Enabler Service (project based),0.7318353652954102
S-0189,COVID19 Community Prevention Software System,0.7313081622123718
S-0047,Smart Taxpayer Services with Machine Learning,0.7310649752616882
S-0174,VR Training & Education System,0.7310155630111694
S-0209,Control-M (BMC Software),0.7301834225654602
S-0250,UiPath Automation Platform,0.7297780513763428
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.7297596335411072
S-0091,Next Generation Growable Optical Networks,0.7289430499076843
S-0050,Deloitte ASSIST,0.7287020087242126
S-0107,POARD Your Presentation Stage,0.7284348607063293
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.7284339666366577
S-0271,Server Data Analysis Service (User & Data),0.7271987795829773
S-0244,ServiceNow - ITSM solution,0.7261755466461182
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.7260870933532715
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.7236369252204895
S-0188,Data Vaccinator,0.7219747304916382
S-0245,Locobike：Automatic Bicycle Rental System,0.7218249440193176
S-0235,Pixel Eye Safety Helmets Detection,0.7209303975105286
S-0054,TicketME Blockchain Ticketing Platform,0.720636248588562
S-0110,People Counting System (PCS),0.72037672996521
S-0106,"Smart bin trash collection solution, especially remote area",0.7199767827987671
S-0058,IoT Cybersecurity Testing and Certification Program,0.7199202179908752
S-0069,Citizen Cloud,0.7198206782341003
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.7188591361045837
S-0207,Pandemic Management System,0.7183022499084473
S-0205,Centrak Quarantine Management Solution,0.7176969647407532
S-0035,Document Delivery By Unmanned Vehicle,0.7174643874168396
S-0011,Precise Outdoor Crowd Analysis,0.7171158790588379
S-0097,Smart Home e-Health Monitoring and Care System,0.7169716954231262
S-0251,Self Service Bike Rental Solution,0.716712236404419
S-0062,Parkingbnb,0.7155463695526123
S-0281,"Smart 5G Integrated Multi-Operator Active Distributed Antenna Solution for Malls, Venues and Stadiums",0.714069664478302
S-0076,NEC InfoCage FileShell,0.7139973044395447
