Reference Code,Solution Name (Eng),Cosine-Similarity
S-0021,ReportNOW,0.8551623821258545
S-0069,Citizen Cloud,0.855148196220398
S-0300,Smart Guiding Robot,0.8425306677818298
S-0003,GeoSpatial Cloud,0.8357951045036316
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8354475498199463
S-0231,AI Information push service management system,0.8348745703697205
S-0087,Smart Citizen and Employee Self-Services,0.8314400315284729
S-0232,"""Smart"" Car Park Management System",0.8279156684875488
S-0240,Multilingual Voice Assistant,0.8250824809074402
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8243067860603333
S-0049,Blockchain Solution,0.8226782083511353
S-0075,Altai SuperWiFi Solution,0.821492075920105
S-0283,All-in-one Mobile Productivity Platform,0.8198012113571167
S-0065,Smart Mobility,0.819374680519104
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.8183331489562988
S-0203,Government payment scheme online application and data processing,0.8170425295829773
S-0043,fieldConnect,0.8141350150108337
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.8123538494110107
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.8113923072814941
S-0296,BLOK Pass App for Travel Bubble,0.809096097946167
S-0097,Smart Home e-Health Monitoring and Care System,0.8079637885093689
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.8077678680419922
S-0211,Customised Mobile Application solution,0.807439386844635
S-0082,A.I. Contact Center and User Engagement Solution,0.8070765733718872
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8070256114006042
S-0092,Enable the wireless connectivity for IoT devices,0.8041856288909912
S-0194,UWB Beacon RTLS Solution,0.8033447861671448
S-0282,Chatbot Solution - ccRobot,0.8025989532470703
S-0096,Clare.AI Asian Language Chatbot Solutions,0.8018537163734436
S-0262,Mobile application development,0.8018225431442261
S-0142,NetMotion Mobility,0.8007200956344604
S-0169,Robotic Assistant,0.8001166582107544
S-0264,Smart Parking with Video Analytics,0.7997981309890747
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.799555242061615
S-0289,Life Planning & Blockchain,0.7993659973144531
S-0208,Indoor Map and Positioning for Smart City,0.7993294596672058
S-0105,Blockchain solution,0.7986308336257935
S-0031,PowerArena - Smart City Operations Platform,0.7972886562347412
S-0172,Earthy,0.7971288561820984
S-0157,NLP-powered Chatbot by Xiaomi,0.7964574694633484
S-0118,Alteryx,0.7961082458496094
S-0279,RoomQ virtual waiting room for massive traffic,0.7956935167312622
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.7948427796363831
S-0124,Enterprise Intelligent Assistant,0.7944578528404236
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.7940928339958191
S-0127,Event Management technology,0.7940850853919983
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.7935304641723633
S-0152,Datax,0.7935264110565186
S-0230,STEMHUB Education Platform,0.7934929132461548
