Reference Code,Solution Name (Eng),Cosine-Similarity
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8182194232940674
S-0152,Datax,0.8069843649864197
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.8037043809890747
S-0044,AI Escalator Safety Monitoring System,0.8029274344444275
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8024279475212097
S-0264,Smart Parking with Video Analytics,0.7940294742584229
S-0203,Government payment scheme online application and data processing,0.7937031388282776
S-0031,PowerArena - Smart City Operations Platform,0.7932456135749817
S-0266,Site Audit and Inspection Recording System,0.7931985855102539
S-0153,Dynatrace,0.7925112843513489
S-0120,Raspect-ACE,0.7919671535491943
S-0197,WCL Robotic Process Automation Solution,0.7831600308418274
S-0105,Blockchain solution,0.783154308795929
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.7811311483383179
S-0162,Automate the verification of electronic documents,0.7809853553771973
S-0254,FormExtractor,0.779881477355957
S-0038,Hybrid Reality Platform,0.7774314880371094
S-0093,DataOS System,0.7767365574836731
S-0213,Radar-based smart motion and position tracking system,0.7766994833946228
S-0081,iQ-Road and Traffic Management,0.7765253782272339
S-0288,Mixed language Chatbot system with AI and voice functions,0.77614426612854
S-0214,ACX Visitor Management System,0.7755088806152344
S-0224,OceanX Workflow,0.7751947045326233
S-0232,"""Smart"" Car Park Management System",0.7734797596931458
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.772383451461792
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.7723803520202637
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.7709922790527344
S-0195,SuperAcc Document Intelligence,0.7692538499832153
S-0035,Document Delivery By Unmanned Vehicle,0.7691828012466431
S-0261,DragOnce Platform,0.768143892288208
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.7678281664848328
S-0103,SP-RFID Smart Asset Management System,0.7668365836143494
S-0299,Office Delivery Robot,0.7656564116477966
S-0259,Software Robotic Solution - iBot,0.7648366093635559
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.7647637128829956
S-0003,GeoSpatial Cloud,0.7646582126617432
S-0002,DataCube Data Intelligent Automation Solution,0.7631770968437195
S-0125,"BIM, BMS and IoT Integration",0.763118326663971
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.7627509236335754
S-0283,All-in-one Mobile Productivity Platform,0.7620514035224915
S-0275,SMore-OCR,0.7618551850318909
S-0022,A smart lamp pole system with AI-enabled security system,0.7616506218910217
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.7601896524429321
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7584595084190369
S-0296,BLOK Pass App for Travel Bubble,0.7572870850563049
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.7568572759628296
S-0072,Digital Twin of the City (or Town),0.7567143440246582
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.7558749318122864
S-0043,fieldConnect,0.7554986476898193
S-0165,Health Monitoring System,0.7553254961967468
S-0118,Alteryx,0.7549132704734802
S-0196,Personnel and Asset positioning management system,0.754649817943573
S-0234,Pixel Eye Vision-Based Fall Detection,0.7542341351509094
