Reference Code,Solution Name (Eng),Cosine-Similarity
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.9307345151901245
S-0224,OceanX Workflow,0.918038010597229
S-0162,Automate the verification of electronic documents,0.903685450553894
S-0197,WCL Robotic Process Automation Solution,0.902046799659729
S-0275,SMore-OCR,0.9003326892852783
S-0236,Workflow automation solution,0.8836560845375061
S-0225,DocAnalyzer - Document Review Solution,0.8813980221748352
S-0105,Blockchain solution,0.8786806464195251
S-0254,FormExtractor,0.877709686756134
S-0261,DragOnce Platform,0.877381443977356
S-0203,Government payment scheme online application and data processing,0.8771073222160339
S-0152,Datax,0.8711092472076416
S-0195,SuperAcc Document Intelligence,0.8704540729522705
S-0163,Ai-Knowie,0.8700016140937805
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.8692026138305664
S-0259,Software Robotic Solution - iBot,0.8680147528648376
S-0247,Seclore Digital Rights Management,0.867009162902832
S-0211,Customised Mobile Application solution,0.8662837743759155
S-0283,All-in-one Mobile Productivity Platform,0.8657333254814148
S-0266,Site Audit and Inspection Recording System,0.8656995892524719
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8587890267372131
S-0021,ReportNOW,0.8531567454338074
S-0118,Alteryx,0.852761447429657
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8525338172912598
S-0223,OceanX Share,0.8443086743354797
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.8435900807380676
S-0241,Intelligent Data Platform,0.8428463339805603
S-0153,Dynatrace,0.8381959795951843
S-0265,Business Process Management Platform,0.8369116187095642
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8356573581695557
S-0103,SP-RFID Smart Asset Management System,0.8354381322860718
S-0131,ISS Project Management System,0.8341002464294434
S-0031,PowerArena - Smart City Operations Platform,0.8337675929069519
S-0136,Document Authentication,0.8322831392288208
S-0250,UiPath Automation Platform,0.8322288990020752
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.8320576548576355
S-0087,Smart Citizen and Employee Self-Services,0.8309898376464844
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8298305869102478
S-0043,fieldConnect,0.8296143412590027
S-0076,NEC InfoCage FileShell,0.829055905342102
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.8281159400939941
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.8277356028556824
S-0094,Digital Transformation with Low code development platform,0.8263092637062073
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.8262708187103271
S-0240,Multilingual Voice Assistant,0.82522052526474
S-0288,Mixed language Chatbot system with AI and voice functions,0.8246904611587524
S-0089,Smart Infrastructure Projects Planning and Execution,0.8246068358421326
S-0049,Blockchain Solution,0.8230109214782715
S-0048,AI-based Application,0.821993887424469
S-0082,A.I. Contact Center and User Engagement Solution,0.8210955262184143
S-0296,BLOK Pass App for Travel Bubble,0.8201537728309631
S-0001,PixelEye Object Detection,0.819863498210907
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.8187282085418701
S-0271,Server Data Analysis Service (User & Data),0.8179159760475159
S-0003,GeoSpatial Cloud,0.8165119886398315
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.815722644329071
S-0252,Critical Event Management,0.8147494792938232
S-0045,SAP Big Data Solution,0.8147335052490234
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.8137616515159607
S-0035,Document Delivery By Unmanned Vehicle,0.8121771812438965
