Reference Code,Solution Name (Eng),Cosine-Similarity
S-0266,Site Audit and Inspection Recording System,0.9091584086418152
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.8901141881942749
S-0283,All-in-one Mobile Productivity Platform,0.8805474638938904
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.8765060305595398
S-0197,WCL Robotic Process Automation Solution,0.8716842532157898
S-0224,OceanX Workflow,0.8702167868614197
S-0261,DragOnce Platform,0.8682685494422913
S-0152,Datax,0.8659773468971252
S-0203,Government payment scheme online application and data processing,0.8659131526947021
S-0275,SMore-OCR,0.8628989458084106
S-0131,ISS Project Management System,0.8620913624763489
S-0043,fieldConnect,0.8610318303108215
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8610033392906189
S-0259,Software Robotic Solution - iBot,0.8591366410255432
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8580431938171387
S-0265,Business Process Management Platform,0.8574346303939819
S-0031,PowerArena - Smart City Operations Platform,0.8572971820831299
S-0254,FormExtractor,0.8568902611732483
S-0103,SP-RFID Smart Asset Management System,0.8559468388557434
S-0089,Smart Infrastructure Projects Planning and Execution,0.8557422757148743
S-0105,Blockchain solution,0.8553929328918457
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8530781269073486
S-0021,ReportNOW,0.8507528901100159
S-0163,Ai-Knowie,0.8490555882453918
S-0162,Automate the verification of electronic documents,0.848166823387146
S-0247,Seclore Digital Rights Management,0.8474177718162537
S-0225,DocAnalyzer - Document Review Solution,0.8447495102882385
S-0038,Hybrid Reality Platform,0.842698335647583
S-0195,SuperAcc Document Intelligence,0.8392384648323059
S-0211,Customised Mobile Application solution,0.837796688079834
S-0236,Workflow automation solution,0.8372770547866821
S-0087,Smart Citizen and Employee Self-Services,0.8349984288215637
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8345429301261902
S-0003,GeoSpatial Cloud,0.8307923078536987
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.8302847743034363
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.8302520513534546
S-0128,Iris by HKT - From Surveillance to Intelligence,0.8295903205871582
S-0214,ACX Visitor Management System,0.82835853099823
S-0250,UiPath Automation Platform,0.8280720710754395
S-0125,"BIM, BMS and IoT Integration",0.8280572891235352
S-0093,DataOS System,0.8276073932647705
S-0118,Alteryx,0.8271464705467224
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.8231728076934814
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8228363990783691
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.8222367763519287
S-0209,Control-M (BMC Software),0.82194983959198
S-0094,Digital Transformation with Low code development platform,0.8218041658401489
