Reference Code,Solution Name (Eng),Cosine-Similarity
S-0197,WCL Robotic Process Automation Solution,0.905120849609375
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.8993253707885742
S-0259,Software Robotic Solution - iBot,0.88778156042099
S-0250,UiPath Automation Platform,0.8808801770210266
S-0031,PowerArena - Smart City Operations Platform,0.8775684833526611
S-0239,InterOps Accelerator,0.8771042823791504
S-0211,Customised Mobile Application solution,0.8756639361381531
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.8751475811004639
S-0094,Digital Transformation with Low code development platform,0.8720991611480713
S-0236,Workflow automation solution,0.8720227479934692
S-0261,DragOnce Platform,0.8710098266601562
S-0118,Alteryx,0.8706202507019043
S-0096,Clare.AI Asian Language Chatbot Solutions,0.8702016472816467
S-0087,Smart Citizen and Employee Self-Services,0.8699418902397156
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8698715567588806
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.8679264783859253
S-0089,Smart Infrastructure Projects Planning and Execution,0.8676765561103821
S-0282,Chatbot Solution - ccRobot,0.865924060344696
S-0103,SP-RFID Smart Asset Management System,0.8653937578201294
S-0283,All-in-one Mobile Productivity Platform,0.8646649718284607
S-0152,Datax,0.8644475340843201
S-0288,Mixed language Chatbot system with AI and voice functions,0.8643216490745544
S-0002,DataCube Data Intelligent Automation Solution,0.8629803657531738
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8615915179252625
S-0153,Dynatrace,0.8612669706344604
S-0209,Control-M (BMC Software),0.8607932329177856
S-0252,Critical Event Management,0.8584544658660889
S-0003,GeoSpatial Cloud,0.8584210872650146
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8567037582397461
S-0051,Insight Driven Organization (IDO),0.8557727336883545
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8548094630241394
S-0244,ServiceNow - ITSM solution,0.8544456362724304
S-0134,Smart Building - Energy Management and Optimization Solutions,0.8533029556274414
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8527781963348389
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.8524786829948425
S-0216,BMC Helix Service & Operations Management,0.8522202968597412
S-0101,​LANDRAY Office Automation (OA) system solutions,0.8516501188278198
S-0203,Government payment scheme online application and data processing,0.8509843349456787
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.8502814769744873
S-0085,SAP Geospatial Asset Management,0.8495652675628662
S-0194,UWB Beacon RTLS Solution,0.8495171070098877
S-0195,SuperAcc Document Intelligence,0.8495057821273804
S-0082,A.I. Contact Center and User Engagement Solution,0.849284827709198
S-0021,ReportNOW,0.8471843004226685
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.8461443185806274
S-0066,Smart Water Management,0.8459277153015137
S-0157,NLP-powered Chatbot by Xiaomi,0.845482587814331
S-0131,ISS Project Management System,0.8442239761352539
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.8440964221954346
S-0275,SMore-OCR,0.8440515995025635
S-0225,DocAnalyzer - Document Review Solution,0.8435363173484802
S-0045,SAP Big Data Solution,0.8428182005882263
S-0090,Smart Employee Learning Management,0.84231036901474
S-0065,Smart Mobility,0.8418877720832825
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.8402578234672546
S-0279,RoomQ virtual waiting room for massive traffic,0.8400402069091797
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.8399143815040588
S-0038,Hybrid Reality Platform,0.8394050002098083
S-0162,Automate the verification of electronic documents,0.8393272757530212
S-0168,IXIA Vision ONE (Network Packet Broker),0.839205801486969
S-0224,OceanX Workflow,0.8386824131011963
S-0262,Mobile application development,0.8361734747886658
S-0097,Smart Home e-Health Monitoring and Care System,0.835314929485321
S-0228,eClass Corporate Learning Management System (LMS),0.8349139094352722
S-0264,Smart Parking with Video Analytics,0.8345751762390137
S-0093,DataOS System,0.8345018625259399
S-0266,Site Audit and Inspection Recording System,0.8340935111045837
S-0232,"""Smart"" Car Park Management System",0.8334931135177612
