Reference Code,Solution Name (Eng),Cosine-Similarity
S-0118,Alteryx,0.8158124685287476
S-0197,WCL Robotic Process Automation Solution,0.8030828237533569
S-0002,DataCube Data Intelligent Automation Solution,0.7919451594352722
S-0085,SAP Geospatial Asset Management,0.7895943522453308
S-0047,Smart Taxpayer Services with Machine Learning,0.7892665863037109
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.7877992391586304
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7872362732887268
S-0089,Smart Infrastructure Projects Planning and Execution,0.7855134010314941
S-0195,SuperAcc Document Intelligence,0.7848641276359558
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.7840508818626404
S-0048,AI-based Application,0.7802785634994507
S-0203,Government payment scheme online application and data processing,0.7784375548362732
S-0013,Public Event Tracking and Early Warning Analysis System,0.7780600190162659
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.7745741009712219
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.7744410634040833
S-0162,Automate the verification of electronic documents,0.7730679512023926
S-0239,InterOps Accelerator,0.772789716720581
S-0038,Hybrid Reality Platform,0.7680351734161377
S-0266,Site Audit and Inspection Recording System,0.7672781348228455
S-0046,SAP Digital Boardroom,0.766987681388855
S-0003,GeoSpatial Cloud,0.7651707530021667
S-0252,Critical Event Management,0.7634596824645996
S-0001,PixelEye Object Detection,0.7624653577804565
S-0131,ISS Project Management System,0.7618059515953064
S-0105,Blockchain solution,0.7616663575172424
S-0072,Digital Twin of the City (or Town),0.760537326335907
S-0103,SP-RFID Smart Asset Management System,0.7599509954452515
S-0152,Datax,0.7573376297950745
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.7557411193847656
S-0021,ReportNOW,0.7550308704376221
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.754197895526886
S-0153,Dynatrace,0.7533664107322693
S-0049,Blockchain Solution,0.7529709935188293
S-0211,Customised Mobile Application solution,0.7516924738883972
S-0225,DocAnalyzer - Document Review Solution,0.7507493495941162
S-0100,Super Massive 3D Model Data Expert,0.7481100559234619
S-0275,SMore-OCR,0.7480382919311523
S-0045,SAP Big Data Solution,0.7479461431503296
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.7474408745765686
S-0051,Insight Driven Organization (IDO),0.7467695474624634
S-0066,Smart Water Management,0.7460187673568726
S-0135,ISS Analytics Services,0.745897114276886
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.7450493574142456
S-0261,DragOnce Platform,0.744753897190094
S-0020,Machines Predictive Maintenance,0.744546115398407
