Reference Code,Solution Name (Eng),Cosine-Similarity
S-0251,Self Service Bike Rental Solution,0.9402980208396912
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.8923367261886597
S-0245,Locobike：Automatic Bicycle Rental System,0.8894797563552856
S-0232,"""Smart"" Car Park Management System",0.8879840970039368
S-0264,Smart Parking with Video Analytics,0.8737043142318726
S-0062,Parkingbnb,0.8686535358428955
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.85645991563797
S-0111,Smart car park solution,0.8549352884292603
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.8505693674087524
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.8413416743278503
S-0116,Smart Parking Solution,0.8409894704818726
S-0108,SparkXIO Smart Car Park Management System,0.8396515250205994
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.8389109373092651
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8370622396469116
S-0214,ACX Visitor Management System,0.8302737474441528
S-0072,Digital Twin of the City (or Town),0.8230125904083252
S-0065,Smart Mobility,0.8188753128051758
S-0208,Indoor Map and Positioning for Smart City,0.8177753686904907
S-0030,IoT Building Access Control System,0.8172144293785095
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.8151373267173767
S-0165,Health Monitoring System,0.8147401809692383
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.8139094710350037
S-0039,iQ-Dwell Time Management System,0.8133584856987
S-0081,iQ-Road and Traffic Management,0.8132496476173401
S-0070,Well井 Smart Water Station,0.813059389591217
S-0196,Personnel and Asset positioning management system,0.8120187520980835
S-0022,A smart lamp pole system with AI-enabled security system,0.8118866086006165
S-0038,Hybrid Reality Platform,0.8087711334228516
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.8054235577583313
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8048796057701111
S-0279,RoomQ virtual waiting room for massive traffic,0.804520308971405
S-0299,Office Delivery Robot,0.8037022948265076
S-0071,All-in-one Data Center - iDCmini System,0.8022608160972595
S-0219,"VR Virtual Store, Training & Education System",0.8017854690551758
S-0003,GeoSpatial Cloud,0.8015671968460083
S-0035,Document Delivery By Unmanned Vehicle,0.8011041283607483
S-0069,Citizen Cloud,0.7995016574859619
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.7987950444221497
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.7985507249832153
S-0021,ReportNOW,0.7968063950538635
S-0134,Smart Building - Energy Management and Optimization Solutions,0.7967645525932312
S-0049,Blockchain Solution,0.7965177893638611
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.7961791753768921
S-0161,LiDAR and Optical Sensing applications for Smart City,0.7924525141716003
S-0203,Government payment scheme online application and data processing,0.7922372817993164
S-0169,Robotic Assistant,0.7921961545944214
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.7910018563270569
S-0194,UWB Beacon RTLS Solution,0.7900922298431396
S-0092,Enable the wireless connectivity for IoT devices,0.7891564965248108
S-0103,SP-RFID Smart Asset Management System,0.788762629032135
S-0043,fieldConnect,0.7883249521255493
S-0031,PowerArena - Smart City Operations Platform,0.7882317304611206
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.7856553196907043
S-0170,Nixplay Signage,0.7853229641914368
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.7846007943153381
S-0153,Dynatrace,0.7843580842018127
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.7843548655509949
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7842910885810852
S-0037,4D Immersive CAVE,0.7842587232589722
S-0023,Payment Solution for Housing Authority and Leisure and Cultural Department,0.7841699123382568
S-0087,Smart Citizen and Employee Self-Services,0.7837316393852234
S-0106,"Smart bin trash collection solution, especially remote area",0.7835283875465393
