Reference Code,Solution Name (Eng),Cosine-Similarity
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8570191264152527
S-0153,Dynatrace,0.851393461227417
S-0165,Health Monitoring System,0.8310405611991882
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8240139484405518
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.8118508458137512
S-0213,Radar-based smart motion and position tracking system,0.8116113543510437
S-0234,Pixel Eye Vision-Based Fall Detection,0.810144305229187
S-0031,PowerArena - Smart City Operations Platform,0.8099958896636963
S-0196,Personnel and Asset positioning management system,0.8083896040916443
S-0038,Hybrid Reality Platform,0.8070865273475647
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8059223890304565
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.8058367371559143
S-0194,UWB Beacon RTLS Solution,0.8040449023246765
S-0003,GeoSpatial Cloud,0.8038263320922852
S-0120,Raspect-ACE,0.8027532696723938
S-0161,LiDAR and Optical Sensing applications for Smart City,0.8020725250244141
S-0001,PixelEye Object Detection,0.8020032644271851
S-0103,SP-RFID Smart Asset Management System,0.8001180291175842
S-0072,Digital Twin of the City (or Town),0.7977534532546997
S-0099,NB IoT Sensor Solution,0.7971757650375366
S-0044,AI Escalator Safety Monitoring System,0.7970246076583862
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.7962127327919006
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.7960756421089172
S-0252,Critical Event Management,0.7938275933265686
S-0267,Smart Fever Screening System,0.7926116585731506
S-0118,Alteryx,0.7912227511405945
S-0002,DataCube Data Intelligent Automation Solution,0.7909744381904602
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7908793687820435
S-0264,Smart Parking with Video Analytics,0.7906890511512756
S-0066,Smart Water Management,0.7904791831970215
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.7903779745101929
S-0045,SAP Big Data Solution,0.7894156575202942
S-0288,Mixed language Chatbot system with AI and voice functions,0.7887657880783081
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.7883241772651672
S-0253,Intelligent Face Mask,0.7871994972229004
S-0176,Epidemic prevention and control management system,0.7862207293510437
S-0022,A smart lamp pole system with AI-enabled security system,0.7843302488327026
S-0134,Smart Building - Energy Management and Optimization Solutions,0.78366619348526
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.781027615070343
S-0081,iQ-Road and Traffic Management,0.7793959379196167
S-0071,All-in-one Data Center - iDCmini System,0.7793570756912231
S-0263,SafeGuard Series,0.7779467105865479
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.7774447798728943
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.7764342427253723
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.7748714685440063
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.7748609185218811
S-0239,InterOps Accelerator,0.7741299271583557
S-0093,DataOS System,0.7740793228149414
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.773997962474823
S-0085,SAP Geospatial Asset Management,0.773512601852417
S-0043,fieldConnect,0.7730645537376404
S-0046,SAP Digital Boardroom,0.7724083065986633
S-0083,Smart Pharma Packaging,0.7715476155281067
S-0168,IXIA Vision ONE (Network Packet Broker),0.7715047001838684
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7708926200866699
S-0296,BLOK Pass App for Travel Bubble,0.7706851959228516
S-0205,Centrak Quarantine Management Solution,0.7701708674430847
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.7686688899993896
S-0065,Smart Mobility,0.7674839496612549
S-0125,"BIM, BMS and IoT Integration",0.7666501998901367
S-0207,Pandemic Management System,0.7666156888008118
S-0092,Enable the wireless connectivity for IoT devices,0.7665655612945557
S-0034,Cloud Energy Management Platform,0.7664787769317627
S-0197,WCL Robotic Process Automation Solution,0.7655306458473206
S-0174,VR Training & Education System,0.7645395994186401
S-0299,Office Delivery Robot,0.7640857100486755
S-0152,Datax,0.7637528777122498
S-0266,Site Audit and Inspection Recording System,0.7625541687011719
S-0108,SparkXIO Smart Car Park Management System,0.7622352838516235
S-0203,Government payment scheme online application and data processing,0.762057900428772
S-0181,Artificial Intelligence Camera Solutions,0.7611759305000305
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.7607228755950928
S-0039,iQ-Dwell Time Management System,0.7604714035987854
S-0199,V-Key Mobile App Protection,0.7602466344833374
S-0167,IXIA ThreatARMOR,0.7601107358932495
S-0235,Pixel Eye Safety Helmets Detection,0.7599071264266968
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.7597179412841797
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.7580464482307434
S-0060,FROM Network Audit Programs,0.757898211479187
S-0049,Blockchain Solution,0.7573407888412476
S-0061,A.I. and Mixed Reality Solution,0.7569404244422913
S-0089,Smart Infrastructure Projects Planning and Execution,0.7567390203475952
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.7566041946411133
S-0232,"""Smart"" Car Park Management System",0.75655597448349
S-0021,ReportNOW,0.7560521960258484
S-0166,IXIA BREAKINGPOINT,0.7559769749641418
S-0214,ACX Visitor Management System,0.7559724450111389
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.7558882236480713
S-0262,Mobile application development,0.7557263374328613
S-0005,Smart Lamp Pole and Robotic,0.7536715269088745
S-0238,Rice Robotics,0.7525060176849365
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7511124610900879
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7504442930221558
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.7501925826072693
S-0195,SuperAcc Document Intelligence,0.7501752376556396
S-0259,Software Robotic Solution - iBot,0.7498651146888733
S-0011,Precise Outdoor Crowd Analysis,0.7495218515396118
S-0051,Insight Driven Organization (IDO),0.749474287033081
S-0162,Automate the verification of electronic documents,0.7492183446884155
S-0097,Smart Home e-Health Monitoring and Care System,0.7491634488105774
S-0087,Smart Citizen and Employee Self-Services,0.748700737953186
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.7486069202423096
S-0271,Server Data Analysis Service (User & Data),0.748461127281189
S-0177,MAD Gaze Smart Glass,0.7481729984283447
S-0143,Cyberbit,0.7480582594871521
S-0070,Well井 Smart Water Station,0.7469988465309143
S-0142,NetMotion Mobility,0.7465127110481262
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.7461933493614197
S-0100,Super Massive 3D Model Data Expert,0.745793879032135
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.7453539967536926
S-0189,COVID19 Community Prevention Software System,0.7445425391197205
S-0219,"VR Virtual Store, Training & Education System",0.7444921731948853
S-0113,Video Analytics Solution,0.7442949414253235
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.7439082264900208
S-0013,Public Event Tracking and Early Warning Analysis System,0.7436825037002563
S-0096,Clare.AI Asian Language Chatbot Solutions,0.7431851029396057
S-0131,ISS Project Management System,0.7427182793617249
S-0140,Drivelock,0.7424801588058472
S-0105,Blockchain solution,0.7418391108512878
S-0135,ISS Analytics Services,0.7406028509140015
S-0279,RoomQ virtual waiting room for massive traffic,0.7404250502586365
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.7388187050819397
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.7383107542991638
S-0283,All-in-one Mobile Productivity Platform,0.737116813659668
S-0036,Intelligent Traffic Monitoring,0.7359448671340942
S-0261,DragOnce Platform,0.7356747388839722
S-0084,NFC Product Authentication,0.734990656375885
S-0208,Indoor Map and Positioning for Smart City,0.7343316078186035
S-0216,BMC Helix Service & Operations Management,0.7342321872711182
S-0058,IoT Cybersecurity Testing and Certification Program,0.7339686155319214
S-0059,EMF Workplaces Evaluation Program,0.7335524559020996
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.7334226369857788
S-0247,Seclore Digital Rights Management,0.7332485914230347
S-0170,Nixplay Signage,0.7329163551330566
S-0009,Precise And Responsive Indoor Location Tracking,0.7326414585113525
S-0209,Control-M (BMC Software),0.7322888970375061
S-0245,Locobike：Automatic Bicycle Rental System,0.7308586239814758
S-0185,Human body temperature recognition real-time measurement linkage system,0.7306379675865173
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.730333685874939
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.7301681637763977
S-0126,Self Service Business Intelligence,0.729460597038269
