Reference Code,Solution Name (Eng),Cosine-Similarity
S-0081,iQ-Road and Traffic Management,0.868849515914917
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8579555749893188
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.8489406704902649
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8453938364982605
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.8423483967781067
S-0022,A smart lamp pole system with AI-enabled security system,0.8393356204032898
S-0213,Radar-based smart motion and position tracking system,0.8358843922615051
S-0044,AI Escalator Safety Monitoring System,0.8275310397148132
S-0153,Dynatrace,0.8259989619255066
S-0031,PowerArena - Smart City Operations Platform,0.8259783983230591
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.8259696364402771
S-0196,Personnel and Asset positioning management system,0.8255828022956848
S-0264,Smart Parking with Video Analytics,0.8255804777145386
S-0232,"""Smart"" Car Park Management System",0.8227124810218811
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.8221414089202881
S-0001,PixelEye Object Detection,0.8197162747383118
S-0038,Hybrid Reality Platform,0.8169402480125427
S-0267,Smart Fever Screening System,0.8163055777549744
S-0266,Site Audit and Inspection Recording System,0.8158237934112549
S-0039,iQ-Dwell Time Management System,0.8150756359100342
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.8122509121894836
S-0234,Pixel Eye Vision-Based Fall Detection,0.810982882976532
S-0036,Intelligent Traffic Monitoring,0.810926616191864
S-0252,Critical Event Management,0.8080868124961853
S-0065,Smart Mobility,0.8075088858604431
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.806605339050293
S-0174,VR Training & Education System,0.8064292073249817
S-0219,"VR Virtual Store, Training & Education System",0.8054843544960022
S-0108,SparkXIO Smart Car Park Management System,0.805452287197113
S-0111,Smart car park solution,0.8048551082611084
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8047360777854919
S-0194,UWB Beacon RTLS Solution,0.8044122457504272
S-0003,GeoSpatial Cloud,0.8041704893112183
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.8014708161354065
S-0165,Health Monitoring System,0.7984511256217957
S-0072,Digital Twin of the City (or Town),0.7981935739517212
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.7973693609237671
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.7964586019515991
S-0061,A.I. and Mixed Reality Solution,0.7925952076911926
S-0235,Pixel Eye Safety Helmets Detection,0.7923721075057983
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.7922816872596741
S-0134,Smart Building - Energy Management and Optimization Solutions,0.7921596169471741
S-0181,Artificial Intelligence Camera Solutions,0.7909928560256958
S-0176,Epidemic prevention and control management system,0.79093337059021
S-0161,LiDAR and Optical Sensing applications for Smart City,0.7893378734588623
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7887726426124573
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.7881885766983032
S-0118,Alteryx,0.7878125905990601
S-0239,InterOps Accelerator,0.7871352434158325
S-0288,Mixed language Chatbot system with AI and voice functions,0.7860640287399292
S-0045,SAP Big Data Solution,0.7859012484550476
S-0113,Video Analytics Solution,0.7854054570198059
S-0279,RoomQ virtual waiting room for massive traffic,0.7851811647415161
S-0152,Datax,0.7833157181739807
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.7829256653785706
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7826910018920898
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.7825198769569397
S-0283,All-in-one Mobile Productivity Platform,0.7823233008384705
S-0189,COVID19 Community Prevention Software System,0.7819098234176636
S-0021,ReportNOW,0.7815622091293335
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.7813138365745544
S-0011,Precise Outdoor Crowd Analysis,0.7797669172286987
S-0049,Blockchain Solution,0.7791596055030823
S-0299,Office Delivery Robot,0.778814435005188
S-0103,SP-RFID Smart Asset Management System,0.7784302234649658
S-0207,Pandemic Management System,0.777509868144989
S-0066,Smart Water Management,0.7766473889350891
S-0214,ACX Visitor Management System,0.7764273285865784
S-0177,MAD Gaze Smart Glass,0.7762117385864258
S-0296,BLOK Pass App for Travel Bubble,0.7759512662887573
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.7752529978752136
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7742719650268555
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7735671997070312
S-0166,IXIA BREAKINGPOINT,0.773235023021698
S-0162,Automate the verification of electronic documents,0.7723620533943176
S-0197,WCL Robotic Process Automation Solution,0.772357165813446
S-0253,Intelligent Face Mask,0.7721351981163025
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.7715557813644409
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.77073734998703
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.7701799869537354
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.7699167132377625
S-0262,Mobile application development,0.7698708772659302
S-0168,IXIA Vision ONE (Network Packet Broker),0.7697414755821228
S-0169,Robotic Assistant,0.769544243812561
S-0263,SafeGuard Series,0.7691587805747986
S-0083,Smart Pharma Packaging,0.7687550783157349
S-0251,Self Service Bike Rental Solution,0.7672309279441833
S-0087,Smart Citizen and Employee Self-Services,0.7664413452148438
S-0002,DataCube Data Intelligent Automation Solution,0.7645348906517029
S-0100,Super Massive 3D Model Data Expert,0.764482855796814
S-0010,Precise Facility Crowd Analysis,0.7643089890480042
S-0037,4D Immersive CAVE,0.7637844085693359
S-0282,Chatbot Solution - ccRobot,0.7634547352790833
S-0085,SAP Geospatial Asset Management,0.7630764842033386
S-0245,Locobike：Automatic Bicycle Rental System,0.7628617882728577
S-0062,Parkingbnb,0.7627633810043335
S-0035,Document Delivery By Unmanned Vehicle,0.7621869444847107
S-0099,NB IoT Sensor Solution,0.7621319890022278
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.7621216177940369
S-0043,fieldConnect,0.7619085311889648
S-0167,IXIA ThreatARMOR,0.7619038820266724
S-0131,ISS Project Management System,0.7618610262870789
S-0120,Raspect-ACE,0.761842668056488
S-0203,Government payment scheme online application and data processing,0.7611334323883057
S-0105,Blockchain solution,0.7608135938644409
