Reference Code,Solution Name (Eng),Cosine-Similarity
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8809441328048706
S-0283,All-in-one Mobile Productivity Platform,0.8796336054801941
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8672356605529785
S-0266,Site Audit and Inspection Recording System,0.8654775619506836
S-0021,ReportNOW,0.8558107614517212
S-0031,PowerArena - Smart City Operations Platform,0.8489642143249512
S-0105,Blockchain solution,0.8469946384429932
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.843747615814209
S-0087,Smart Citizen and Employee Self-Services,0.843037486076355
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.8425925970077515
S-0261,DragOnce Platform,0.8421162366867065
S-0043,fieldConnect,0.8410975933074951
S-0224,OceanX Workflow,0.8380810022354126
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.8373162150382996
S-0203,Government payment scheme online application and data processing,0.8366605043411255
S-0153,Dynatrace,0.8364229798316956
S-0152,Datax,0.8359209895133972
S-0163,Ai-Knowie,0.8358972072601318
S-0197,WCL Robotic Process Automation Solution,0.8347853422164917
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8345810770988464
S-0259,Software Robotic Solution - iBot,0.8341512084007263
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.8336208462715149
S-0247,Seclore Digital Rights Management,0.8328584432601929
S-0211,Customised Mobile Application solution,0.831047773361206
S-0275,SMore-OCR,0.8293190598487854
S-0254,FormExtractor,0.8272221088409424
S-0214,ACX Visitor Management System,0.8266469836235046
S-0035,Document Delivery By Unmanned Vehicle,0.8266443014144897
S-0128,Iris by HKT - From Surveillance to Intelligence,0.8217377066612244
S-0103,SP-RFID Smart Asset Management System,0.8208978772163391
S-0162,Automate the verification of electronic documents,0.8176536560058594
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8176146149635315
S-0232,"""Smart"" Car Park Management System",0.8171838521957397
S-0038,Hybrid Reality Platform,0.8170676827430725
S-0196,Personnel and Asset positioning management system,0.8166508078575134
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.816521406173706
S-0296,BLOK Pass App for Travel Bubble,0.8161082863807678
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.8157137036323547
S-0181,Artificial Intelligence Camera Solutions,0.8154745697975159
S-0082,A.I. Contact Center and User Engagement Solution,0.8148088455200195
S-0264,Smart Parking with Video Analytics,0.8142184019088745
S-0030,IoT Building Access Control System,0.8140338659286499
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8134101033210754
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.8121464848518372
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.811967670917511
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.8111799359321594
S-0131,ISS Project Management System,0.8103284239768982
S-0234,Pixel Eye Vision-Based Fall Detection,0.8102973699569702
S-0265,Business Process Management Platform,0.8101014494895935
S-0113,Video Analytics Solution,0.8091976046562195
S-0282,Chatbot Solution - ccRobot,0.8079288601875305
S-0236,Workflow automation solution,0.8072910904884338
S-0165,Health Monitoring System,0.8066177368164062
S-0240,Multilingual Voice Assistant,0.8064613342285156
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.8053004741668701
S-0118,Alteryx,0.8051097989082336
S-0083,Smart Pharma Packaging,0.8049574494361877
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.8033775687217712
S-0223,OceanX Share,0.8031133413314819
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.8029798865318298
S-0170,Nixplay Signage,0.8024110198020935
S-0288,Mixed language Chatbot system with AI and voice functions,0.8022975921630859
S-0003,GeoSpatial Cloud,0.8019812703132629
S-0219,"VR Virtual Store, Training & Education System",0.8006407022476196
S-0127,Event Management technology,0.799956738948822
S-0049,Blockchain Solution,0.7995898723602295
S-0089,Smart Infrastructure Projects Planning and Execution,0.7993995547294617
S-0299,Office Delivery Robot,0.7993727922439575
S-0292,Telepresence and Video Conferencing Solution,0.7990967035293579
S-0094,Digital Transformation with Low code development platform,0.799019455909729
S-0228,eClass Corporate Learning Management System (LMS),0.7959328889846802
S-0001,PixelEye Object Detection,0.7957152724266052
S-0231,AI Information push service management system,0.79511559009552
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.7942799925804138
S-0177,MAD Gaze Smart Glass,0.7936086058616638
S-0262,Mobile application development,0.793501615524292
S-0225,DocAnalyzer - Document Review Solution,0.7933212518692017
S-0195,SuperAcc Document Intelligence,0.7927508354187012
S-0216,BMC Helix Service & Operations Management,0.7925682663917542
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7924941182136536
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.792266309261322
S-0142,NetMotion Mobility,0.7922098636627197
S-0093,DataOS System,0.7917495369911194
S-0125,"BIM, BMS and IoT Integration",0.7912746667861938
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.7912214994430542
S-0300,Smart Guiding Robot,0.7909074425697327
S-0194,UWB Beacon RTLS Solution,0.7893743515014648
S-0250,UiPath Automation Platform,0.7892867922782898
S-0071,All-in-one Data Center - iDCmini System,0.7888161540031433
S-0279,RoomQ virtual waiting room for massive traffic,0.7886037230491638
S-0065,Smart Mobility,0.7881912589073181
S-0044,AI Escalator Safety Monitoring System,0.7877668142318726
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.7871943712234497
S-0289,Life Planning & Blockchain,0.7871090769767761
S-0252,Critical Event Management,0.7867702841758728
S-0209,Control-M (BMC Software),0.7862125635147095
S-0271,Server Data Analysis Service (User & Data),0.78559809923172
S-0174,VR Training & Education System,0.785457968711853
S-0255,Authgear,0.7852827310562134
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.7843343019485474
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.7836920619010925
S-0244,ServiceNow - ITSM solution,0.7835201025009155
S-0140,Drivelock,0.7834288477897644
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.7832959294319153
S-0061,A.I. and Mixed Reality Solution,0.7832186222076416
S-0168,IXIA Vision ONE (Network Packet Broker),0.7819673418998718
S-0076,NEC InfoCage FileShell,0.7818204760551453
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.781534731388092
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.7811787724494934
S-0230,STEMHUB Education Platform,0.7810840010643005
S-0169,Robotic Assistant,0.7810632586479187
S-0273,Talos,0.7803956866264343
S-0010,Precise Facility Crowd Analysis,0.7803232073783875
S-0134,Smart Building - Energy Management and Optimization Solutions,0.7798113226890564
S-0176,Epidemic prevention and control management system,0.7788313031196594
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.7771515846252441
S-0090,Smart Employee Learning Management,0.7770647406578064
S-0037,4D Immersive CAVE,0.7766964435577393
S-0002,DataCube Data Intelligent Automation Solution,0.7764372825622559
S-0092,Enable the wireless connectivity for IoT devices,0.7753736972808838
S-0213,Radar-based smart motion and position tracking system,0.7741963863372803
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.773750364780426
S-0143,Cyberbit,0.7735254764556885
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.7731758952140808
S-0263,SafeGuard Series,0.7731658220291138
S-0099,NB IoT Sensor Solution,0.7729897499084473
S-0188,Data Vaccinator,0.7722558379173279
S-0045,SAP Big Data Solution,0.7719408273696899
S-0066,Smart Water Management,0.7715754508972168
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.7704753875732422
S-0097,Smart Home e-Health Monitoring and Care System,0.7700463533401489
S-0008,Shape Security - Shape Enterprise Defense,0.7699754238128662
S-0215,Self Check-in system for self-quarantined personal,0.7699551582336426
S-0267,Smart Fever Screening System,0.7693174481391907
S-0009,Precise And Responsive Indoor Location Tracking,0.76906818151474
S-0096,Clare.AI Asian Language Chatbot Solutions,0.7688887119293213
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.7686665058135986
S-0120,Raspect-ACE,0.7684667706489563
S-0101,​LANDRAY Office Automation (OA) system solutions,0.7683412432670593
S-0048,AI-based Application,0.7682589888572693
S-0050,Deloitte ASSIST,0.7680860161781311
S-0253,Intelligent Face Mask,0.7673909068107605
S-0199,V-Key Mobile App Protection,0.7673230171203613
S-0239,InterOps Accelerator,0.766979992389679
S-0115,All-in-one event management software,0.7669724225997925
S-0070,Well井 Smart Water Station,0.7666197419166565
S-0075,Altai SuperWiFi Solution,0.7662489414215088
S-0100,Super Massive 3D Model Data Expert,0.7653282284736633
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.7653153538703918
S-0148,Zscaler,0.764756977558136
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.7645940780639648
S-0069,Citizen Cloud,0.7639245390892029
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.7635669112205505
S-0072,Digital Twin of the City (or Town),0.7633264660835266
S-0084,NFC Product Authentication,0.7629453539848328
S-0251,Self Service Bike Rental Solution,0.7628514170646667
S-0205,Centrak Quarantine Management Solution,0.7622544169425964
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.7618818283081055
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.7617964148521423
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.7608485221862793
S-0119,Ziizau - Optimization of route design,0.7602676153182983
S-0166,IXIA BREAKINGPOINT,0.7599424719810486
S-0058,IoT Cybersecurity Testing and Certification Program,0.759057343006134
S-0022,A smart lamp pole system with AI-enabled security system,0.7588495016098022
S-0039,iQ-Dwell Time Management System,0.7575752139091492
S-0085,SAP Geospatial Asset Management,0.7573696970939636
S-0208,Indoor Map and Positioning for Smart City,0.7542882561683655
S-0238,Rice Robotics,0.7542377710342407
S-0046,SAP Digital Boardroom,0.7536156177520752
S-0157,NLP-powered Chatbot by Xiaomi,0.7534633874893188
S-0241,Intelligent Data Platform,0.7532499432563782
S-0108,SparkXIO Smart Car Park Management System,0.7526273727416992
S-0054,TicketME Blockchain Ticketing Platform,0.7525213360786438
S-0167,IXIA ThreatARMOR,0.7522374987602234
S-0141,HubSecurity,0.7521872520446777
S-0013,Public Event Tracking and Early Warning Analysis System,0.7510643601417542
S-0124,Enterprise Intelligent Assistant,0.7504485249519348
S-0111,Smart car park solution,0.7499666810035706
S-0235,Pixel Eye Safety Helmets Detection,0.7499162554740906
S-0138,Radware DefensePro and AppWall,0.7483397722244263
S-0109,Face Recognition Door Access System,0.7473358511924744
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.7470827102661133
S-0059,EMF Workplaces Evaluation Program,0.7470459342002869
S-0242,Queue-it -  Virtual Waiting Room,0.7470380067825317
S-0051,Insight Driven Organization (IDO),0.7469038367271423
S-0027,Big Data Enabler Service (project based),0.7467941641807556
S-0136,Document Authentication,0.7450754046440125
S-0137,Splunk,0.7444274425506592
S-0172,Earthy,0.7421473860740662
S-0126,Self Service Business Intelligence,0.7415165901184082
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.7403636574745178
S-0207,Pandemic Management System,0.740294337272644
S-0063,UHD Multi-Channel Video Live Broadcast,0.7400587797164917
S-0189,COVID19 Community Prevention Software System,0.7399799823760986
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.7386471629142761
S-0107,POARD Your Presentation Stage,0.7379058599472046
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7376307845115662
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.7368059754371643
S-0294,Live Webinar Streaming service,0.736406147480011
S-0201,Non image base access control,0.7363765239715576
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.736364483833313
S-0104,Litbulb Technologies,0.7357212901115417
S-0016,Cyclops -- Smart City & unmanned store solution,0.7355923056602478
S-0161,LiDAR and Optical Sensing applications for Smart City,0.7351804971694946
S-0081,iQ-Road and Traffic Management,0.7349132895469666
S-0026,Knowledge Management Solution (KM Power),0.7344046235084534
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.7338950634002686
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.733792245388031
S-0011,Precise Outdoor Crowd Analysis,0.7337332367897034
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.7337257266044617
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.7333215475082397
S-0171,Augmented Reality (AR) model,0.7327012419700623
S-0086,Micro-Chip 2.0 for pets,0.7321686148643494
S-0155,Stella Enterprise Chatbot Builder,0.7312190532684326
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.7310783267021179
S-0014,2D Face Re-identification,0.7309094667434692
S-0047,Smart Taxpayer Services with Machine Learning,0.7296963334083557
