Reference Code,Solution Name (Eng),Cosine Similarity
S-0197,WCL Robotic Process Automation Solution,0.7658151388168335
S-0239,InterOps Accelerator,0.6907286643981934
S-0236,Workflow automation solution,0.6856042742729187
S-0259,Software Robotic Solution - iBot,0.6751298308372498
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.6519964933395386
S-0250,UiPath Automation Platform,0.6464521884918213
S-0163,Ai-Knowie,0.6462427377700806
S-0282,Chatbot Solution - ccRobot,0.6398782134056091
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.6387224197387695
S-0209,Control-M (BMC Software),0.6317262053489685
S-0225,DocAnalyzer - Document Review Solution,0.6314303874969482
S-0153,Dynatrace,0.6207042336463928
S-0169,Robotic Assistant,0.6162227988243103
S-0094,Digital Transformation with Low code development platform,0.6146855354309082
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.6130803823471069
S-0273,Talos,0.6121620535850525
S-0261,DragOnce Platform,0.6105318665504456
S-0252,Critical Event Management,0.6082048416137695
S-0048,AI-based Application,0.607771635055542
S-0210,AI Cloud for Smart Construction,0.6060628890991211
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.6056264042854309
S-0020,Machines Predictive Maintenance,0.6020883321762085
S-0051,Insight Driven Organization (IDO),0.6019289493560791
S-0045,SAP Big Data Solution,0.5971075296401978
S-0275,SMore-OCR,0.5963215231895447
S-0096,Clare.AI Asian Language Chatbot Solutions,0.5905067920684814
S-0090,Smart Employee Learning Management,0.5880336761474609
S-0114,Worker Insights,0.5853346586227417
S-0241,Intelligent Data Platform,0.5843720436096191
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.5828151702880859
S-0221,AI and IT enhanced learning platform,0.5823045969009399
S-0002,DataCube Data Intelligent Automation Solution,0.5821073055267334
S-0166,IXIA BREAKINGPOINT,0.5797836184501648
S-0254,FormExtractor,0.5794583559036255
S-0230,STEMHUB Education Platform,0.5785830020904541
S-0244,ServiceNow - ITSM solution,0.5773582458496094
S-0044,AI Escalator Safety Monitoring System,0.5744885802268982
S-0162,Automate the verification of electronic documents,0.5679408311843872
S-0228,eClass Corporate Learning Management System (LMS),0.5629609227180481
S-0279,RoomQ virtual waiting room for massive traffic,0.562865674495697
S-0211,Customised Mobile Application solution,0.5597456693649292
S-0089,Smart Infrastructure Projects Planning and Execution,0.5591701865196228
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.5530341863632202
S-0155,Stella Enterprise Chatbot Builder,0.5516557693481445
S-0180,AR/ VR/ Interactive Design & Development,0.5486493110656738
S-0058,IoT Cybersecurity Testing and Certification Program,0.5463752150535583
S-0224,OceanX Workflow,0.5431454181671143
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.5430848002433777
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.54166579246521
S-0134,Smart Building - Energy Management and Optimization Solutions,0.5390908718109131
S-0101,​LANDRAY Office Automation (OA) system solutions,0.5381838083267212
S-0052,OpenCloud CMP,0.5374206304550171
S-0127,Event Management technology,0.5372118949890137
S-0214,ACX Visitor Management System,0.5371962785720825
S-0019,Personalized Education System,0.5370703935623169
S-0288,Mixed language Chatbot system with AI and voice functions,0.5369302034378052
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.5363288521766663
S-0152,Datax,0.5353106260299683
S-0266,Site Audit and Inspection Recording System,0.5294548273086548
S-0050,Deloitte ASSIST,0.5285738706588745
S-0082,A.I. Contact Center and User Engagement Solution,0.5277228951454163
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.5255974531173706
S-0235,Pixel Eye Safety Helmets Detection,0.5252153277397156
S-0157,NLP-powered Chatbot by Xiaomi,0.5242636203765869
S-0130,OpenLegacy API factory,0.5242039561271667
S-0093,DataOS System,0.5227515697479248
S-0120,Raspect-ACE,0.5193709135055542
S-0113,Video Analytics Solution,0.5162581205368042
S-0143,Cyberbit,0.514815628528595
S-0040,RVM One Stop Recycling Solution,0.5137388110160828
S-0008,Shape Security - Shape Enterprise Defense,0.5135982632637024
S-0135,ISS Analytics Services,0.5107760429382324
S-0128,Iris by HKT - From Surveillance to Intelligence,0.5091338157653809
S-0119,Ziizau - Optimization of route design,0.507034957408905
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.5064536333084106
S-0038,Hybrid Reality Platform,0.5057757496833801
S-0001,PixelEye Object Detection,0.5043200254440308
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.5024610757827759
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.502187192440033
S-0139,imVision,0.5020664930343628
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.5014975070953369
S-0171,Augmented Reality (AR) model,0.5010744333267212
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.5004124045372009
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.500353217124939
S-0170,Nixplay Signage,0.5000127553939819
S-0216,BMC Helix Service & Operations Management,0.4998295307159424
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.49896439909935
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.4981091320514679
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.49687638878822327
S-0247,Seclore Digital Rights Management,0.4965416193008423
S-0115,All-in-one event management software,0.4964727759361267
S-0103,SP-RFID Smart Asset Management System,0.49589163064956665
S-0271,Server Data Analysis Service (User & Data),0.49509310722351074
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.49490830302238464
S-0106,"Smart bin trash collection solution, especially remote area",0.49445217847824097
S-0145,Arcserve® Appliance Series,0.49436330795288086
S-0107,POARD Your Presentation Stage,0.4942069351673126
S-0137,Splunk,0.4932900667190552
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.49198049306869507
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.4918973445892334
S-0156,Neo,0.49169060587882996
S-0300,Smart Guiding Robot,0.48927992582321167
S-0232,"""Smart"" Car Park Management System",0.48871535062789917
S-0046,SAP Digital Boardroom,0.48870742321014404
S-0174,VR Training & Education System,0.4875084459781647
S-0031,PowerArena - Smart City Operations Platform,0.48714038729667664
S-0231,AI Information push service management system,0.48711711168289185
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.48555314540863037
S-0036,Intelligent Traffic Monitoring,0.4855482578277588
S-0123,Complete Encryption with HSM,0.4851875901222229
S-0037,4D Immersive CAVE,0.48096963763237
S-0035,Document Delivery By Unmanned Vehicle,0.4795030355453491
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.4790780246257782
S-0126,Self Service Business Intelligence,0.47791680693626404
S-0265,Business Process Management Platform,0.4769600033760071
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.4768618047237396
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.47664809226989746
S-0100,Super Massive 3D Model Data Expert,0.4746595621109009
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.4744737148284912
S-0219,"VR Virtual Store, Training & Education System",0.4744561016559601
S-0013,Public Event Tracking and Early Warning Analysis System,0.474324494600296
S-0087,Smart Citizen and Employee Self-Services,0.4741670787334442
S-0116,Smart Parking Solution,0.47376272082328796
S-0085,SAP Geospatial Asset Management,0.4729118347167969
S-0047,Smart Taxpayer Services with Machine Learning,0.4727449119091034
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.4702659547328949
S-0081,iQ-Road and Traffic Management,0.469486266374588
S-0131,ISS Project Management System,0.46866288781166077
S-0072,Digital Twin of the City (or Town),0.46846693754196167
S-0043,fieldConnect,0.46683382987976074
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.4668126702308655
S-0167,IXIA ThreatARMOR,0.4662937521934509
S-0111,Smart car park solution,0.46562862396240234
S-0059,EMF Workplaces Evaluation Program,0.4642919600009918
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.4626653790473938
S-0195,SuperAcc Document Intelligence,0.4624951481819153
S-0292,Telepresence and Video Conferencing Solution,0.4623735547065735
S-0118,Alteryx,0.46216481924057007
S-0069,Citizen Cloud,0.4620509147644043
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.4614272713661194
S-0196,Personnel and Asset positioning management system,0.46063634753227234
S-0064,Smart Education(Class VR),0.45951521396636963
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.4593501389026642
S-0238,Rice Robotics,0.4585723280906677
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.4568115472793579
S-0124,Enterprise Intelligent Assistant,0.45648205280303955
S-0138,Radware DefensePro and AppWall,0.4561213254928589
S-0104,Litbulb Technologies,0.4559980034828186
S-0248,OFS Website Tracking System,0.4541882574558258
S-0125,"BIM, BMS and IoT Integration",0.45206737518310547
S-0255,Authgear,0.45189711451530457
S-0014,2D Face Re-identification,0.4505162239074707
S-0068,Reliability Centered Asset Management - Dynamic (RCAM-dyn),0.45017969608306885
S-0049,Blockchain Solution,0.44740334153175354
S-0030,IoT Building Access Control System,0.4473676383495331
S-0062,Parkingbnb,0.44667455554008484
S-0065,Smart Mobility,0.44620415568351746
S-0092,Enable the wireless connectivity for IoT devices,0.44310373067855835
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.4430467486381531
S-0060,FROM Network Audit Programs,0.44193366169929504
S-0005,Smart Lamp Pole and Robotic,0.4412189722061157
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.44066494703292847
S-0039,iQ-Dwell Time Management System,0.43896162509918213
S-0110,People Counting System (PCS),0.4382486641407013
S-0242,Queue-it -  Virtual Waiting Room,0.4381231367588043
S-0272,Hybrid/ E Bus/ Mini Bus and Ferry Boat,0.43777063488960266
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.4370497465133667
S-0108,SparkXIO Smart Car Park Management System,0.434270977973938
S-0234,Pixel Eye Vision-Based Fall Detection,0.4341962933540344
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.4315606355667114
S-0140,Drivelock,0.4308650493621826
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.430105984210968
S-0165,Health Monitoring System,0.42875921726226807
S-0061,A.I. and Mixed Reality Solution,0.42736750841140747
S-0026,Knowledge Management Solution (KM Power),0.4272409677505493
S-0289,Life Planning & Blockchain,0.42400839924812317
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.42254412174224854
S-0264,Smart Parking with Video Analytics,0.42148199677467346
S-0164,Relate App,0.4214431941509247
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.4200136065483093
S-0237,V-K V-OS Cloud Solutions,0.41994088888168335
S-0012,"Monitoring and Early Warning System for Holding Concentration, Insider Trading, Short-selling and Stock Price Manipulation",0.41957157850265503
S-0142,NetMotion Mobility,0.4195563793182373
S-0177,MAD Gaze Smart Glass,0.4193953275680542
S-0021,ReportNOW,0.41547325253486633
S-0054,TicketME Blockchain Ticketing Platform,0.41490715742111206
S-0267,Smart Fever Screening System,0.41432690620422363
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.41416841745376587
S-0208,Indoor Map and Positioning for Smart City,0.41399502754211426
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.4136557877063751
S-0199,V-Key Mobile App Protection,0.4125249981880188
S-0283,All-in-one Mobile Productivity Platform,0.4095833897590637
S-0222,Agorize Innovation Sourcing Platform,0.4090985059738159
S-0299,Office Delivery Robot,0.4078580141067505
S-0213,Radar-based smart motion and position tracking system,0.40754517912864685
S-0083,Smart Pharma Packaging,0.4070344567298889
S-0027,Big Data Enabler Service (project based),0.4068790674209595
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.40560048818588257
S-0099,NB IoT Sensor Solution,0.4043310582637787
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.40386050939559937
S-0226,"Sky Drone - Autonomous Drone Solution (""Drone-in-a-Box"")",0.40334653854370117
S-0194,UWB Beacon RTLS Solution,0.40271133184432983
S-0070,Well井 Smart Water Station,0.40257537364959717
S-0262,Mobile application development,0.4018690586090088
S-0076,NEC InfoCage FileShell,0.40175366401672363
S-0071,All-in-one Data Center - iDCmini System,0.40074217319488525
S-0185,Human body temperature recognition real-time measurement linkage system,0.3997657895088196
S-0003,GeoSpatial Cloud,0.398857057094574
S-0034,Cloud Energy Management Platform,0.3984440565109253
S-0161,LiDAR and Optical Sensing applications for Smart City,0.3971394896507263
S-0091,Next Generation Growable Optical Networks,0.3965797424316406
S-0007,Smart Life,0.3957459330558777
S-0251,Self Service Bike Rental Solution,0.3947563171386719
S-0253,Intelligent Face Mask,0.3933759331703186
S-0168,IXIA Vision ONE (Network Packet Broker),0.3929125666618347
S-0097,Smart Home e-Health Monitoring and Care System,0.39181676506996155
S-0296,BLOK Pass App for Travel Bubble,0.39129623770713806
S-0009,Precise And Responsive Indoor Location Tracking,0.3901347815990448
S-0077,Anywhere Networks,0.38755714893341064
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.38692933320999146
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.38641202449798584
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.3839237093925476
S-0205,Centrak Quarantine Management Solution,0.3838545083999634
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.38313525915145874
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.3824220299720764
S-0263,SafeGuard Series,0.3805994987487793
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.37558019161224365
S-0190,Una Interactive Training Platform,0.37463611364364624
S-0203,Government payment scheme online application and data processing,0.3733154237270355
S-0015,3D Face Re-identification,0.3729509115219116
S-0227,Intelligent liquid crystal dimming film,0.3723008334636688
S-0141,HubSecurity,0.37131771445274353
S-0022,A smart lamp pole system with AI-enabled security system,0.3671514689922333
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.3647693395614624
S-0016,Cyclops -- Smart City & unmanned store solution,0.3646455407142639
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.3640163540840149
S-0010,Precise Facility Crowd Analysis,0.3629140555858612
S-0188,Data Vaccinator,0.3608817160129547
S-0172,Earthy,0.3602549731731415
S-0207,Pandemic Management System,0.3564019799232483
S-0160,Smart glass,0.35487088561058044
S-0218,Chief,0.35468244552612305
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.3542541265487671
S-0023,Payment Solution for Housing Authority and Leisure and Cultural Department,0.3530862331390381
S-0246,Remo Video Conferencing,0.3530620336532593
S-0181,Artificial Intelligence Camera Solutions,0.3512401282787323
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.3498222827911377
S-0084,NFC Product Authentication,0.3492205739021301
S-0159,Integrated Smart Film Solutions,0.3476259708404541
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.3434731662273407
S-0193,Dahua Body Temp Measurement Solution,0.3406323492527008
S-0148,Zscaler,0.3366420865058899
S-0176,Epidemic prevention and control management system,0.33304959535598755
S-0240,Multilingual Voice Assistant,0.330721914768219
S-0042,Smart Water Duct Valve for shared Housing,0.32983994483947754
S-0201,Non image base access control,0.3282192349433899
S-0245,Locobike：Automatic Bicycle Rental System,0.3246598243713379
S-0223,OceanX Share,0.32238394021987915
S-0086,Micro-Chip 2.0 for pets,0.3216612637042999
S-0075,Altai SuperWiFi Solution,0.3212186396121979
S-0011,Precise Outdoor Crowd Analysis,0.32114601135253906
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.3190203607082367
S-0294,Live Webinar Streaming service,0.3158043920993805
S-0158,Switchable Glass / Film,0.3131423890590668
S-0109,Face Recognition Door Access System,0.3123852610588074
S-0189,COVID19 Community Prevention Software System,0.29455190896987915
S-0066,Smart Water Management,0.2855532467365265
S-0229,SonoWatermark,0.274267315864563
S-0105,Blockchain solution,0.264993816614151
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.252554714679718
S-0281,"Smart 5G Integrated Multi-Operator Active Distributed Antenna Solution for Malls, Venues and Stadiums",0.2507033944129944
S-0063,UHD Multi-Channel Video Live Broadcast,0.2506696581840515
S-0215,Self Check-in system for self-quarantined personal,0.2288522869348526
S-0136,Document Authentication,0.22356441617012024
