Reference Code,Solution Name (Eng),Cosine Similarity
S-0225,DocAnalyzer - Document Review Solution,0.577394962310791
S-0019,Personalized Education System,0.5729426145553589
S-0087,Smart Citizen and Employee Self-Services,0.5574070811271667
S-0190,Una Interactive Training Platform,0.5573734045028687
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.5524594187736511
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.5512351989746094
S-0299,Office Delivery Robot,0.5402026176452637
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.5330603718757629
S-0231,AI Information push service management system,0.529677152633667
S-0162,Automate the verification of electronic documents,0.5283567905426025
S-0035,Document Delivery By Unmanned Vehicle,0.5232866406440735
S-0039,iQ-Dwell Time Management System,0.5156126022338867
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.5145724415779114
S-0271,Server Data Analysis Service (User & Data),0.5072212815284729
S-0254,FormExtractor,0.5065594911575317
S-0082,A.I. Contact Center and User Engagement Solution,0.4993314743041992
S-0002,DataCube Data Intelligent Automation Solution,0.492740273475647
S-0196,Personnel and Asset positioning management system,0.4918639659881592
S-0234,Pixel Eye Vision-Based Fall Detection,0.4913232922554016
S-0107,POARD Your Presentation Stage,0.4911588728427887
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.48823630809783936
S-0230,STEMHUB Education Platform,0.4842461943626404
S-0016,Cyclops -- Smart City & unmanned store solution,0.48091453313827515
S-0273,Talos,0.4798842668533325
S-0275,SMore-OCR,0.47739386558532715
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.47514697909355164
S-0236,Workflow automation solution,0.4750879108905792
S-0048,AI-based Application,0.47496384382247925
S-0155,Stella Enterprise Chatbot Builder,0.47477519512176514
S-0239,InterOps Accelerator,0.47471100091934204
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4707986116409302
S-0288,Mixed language Chatbot system with AI and voice functions,0.4686952233314514
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.4652097821235657
S-0124,Enterprise Intelligent Assistant,0.46488964557647705
S-0013,Public Event Tracking and Early Warning Analysis System,0.4622041583061218
S-0226,"Sky Drone - Autonomous Drone Solution (""Drone-in-a-Box"")",0.4606671929359436
S-0050,Deloitte ASSIST,0.4577769637107849
S-0174,VR Training & Education System,0.45732390880584717
S-0213,Radar-based smart motion and position tracking system,0.45672041177749634
S-0131,ISS Project Management System,0.455569326877594
S-0221,AI and IT enhanced learning platform,0.4533279836177826
S-0251,Self Service Bike Rental Solution,0.45315492153167725
S-0241,Intelligent Data Platform,0.45285505056381226
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.4527011513710022
S-0169,Robotic Assistant,0.45024996995925903
S-0163,Ai-Knowie,0.4492255449295044
S-0051,Insight Driven Organization (IDO),0.44475775957107544
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.4445619285106659
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.4440173804759979
S-0126,Self Service Business Intelligence,0.44334083795547485
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.44290798902511597
S-0030,IoT Building Access Control System,0.44221532344818115
S-0099,NB IoT Sensor Solution,0.4409273564815521
