Reference Code,Solution Name (Eng),Cosine Similarity
S-0082,A.I. Contact Center and User Engagement Solution,0.6990761756896973
S-0282,Chatbot Solution - ccRobot,0.6506953835487366
S-0288,Mixed language Chatbot system with AI and voice functions,0.6342449188232422
S-0155,Stella Enterprise Chatbot Builder,0.6282074451446533
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.6203545331954956
S-0124,Enterprise Intelligent Assistant,0.6130024194717407
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.610552966594696
S-0050,Deloitte ASSIST,0.6073543429374695
S-0096,Clare.AI Asian Language Chatbot Solutions,0.5980271100997925
S-0169,Robotic Assistant,0.5851514339447021
S-0300,Smart Guiding Robot,0.5770432949066162
S-0157,NLP-powered Chatbot by Xiaomi,0.5656647682189941
S-0259,Software Robotic Solution - iBot,0.5628936290740967
S-0162,Automate the verification of electronic documents,0.5510205626487732
S-0197,WCL Robotic Process Automation Solution,0.5470107793807983
S-0240,Multilingual Voice Assistant,0.5420195460319519
S-0239,InterOps Accelerator,0.5401778221130371
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.5317236185073853
S-0045,SAP Big Data Solution,0.5276226997375488
S-0211,Customised Mobile Application solution,0.525912880897522
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.5196744203567505
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.518774151802063
S-0225,DocAnalyzer - Document Review Solution,0.5186532735824585
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.5109128355979919
S-0246,Remo Video Conferencing,0.5107654333114624
S-0209,Control-M (BMC Software),0.5057483911514282
S-0244,ServiceNow - ITSM solution,0.4983457922935486
S-0065,Smart Mobility,0.49717628955841064
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.49502259492874146
S-0139,imVision,0.49412399530410767
S-0272,Hybrid/ E Bus/ Mini Bus and Ferry Boat,0.4895287752151489
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.4887342154979706
S-0254,FormExtractor,0.48831796646118164
S-0044,AI Escalator Safety Monitoring System,0.48586636781692505
S-0275,SMore-OCR,0.48426154255867004
S-0279,RoomQ virtual waiting room for massive traffic,0.4829697608947754
S-0051,Insight Driven Organization (IDO),0.4807780981063843
S-0110,People Counting System (PCS),0.4786214232444763
S-0113,Video Analytics Solution,0.4747159481048584
S-0107,POARD Your Presentation Stage,0.4736107885837555
S-0265,Business Process Management Platform,0.4719918370246887
S-0069,Citizen Cloud,0.47195178270339966
S-0236,Workflow automation solution,0.4698825776576996
S-0127,Event Management technology,0.4639272689819336
S-0008,Shape Security - Shape Enterprise Defense,0.4637133479118347
S-0037,4D Immersive CAVE,0.4627774953842163
S-0046,SAP Digital Boardroom,0.46156513690948486
S-0163,Ai-Knowie,0.4598151743412018
S-0292,Telepresence and Video Conferencing Solution,0.45878875255584717
S-0241,Intelligent Data Platform,0.45866286754608154
S-0262,Mobile application development,0.4570845365524292
S-0232,"""Smart"" Car Park Management System",0.45687514543533325
S-0026,Knowledge Management Solution (KM Power),0.4554691016674042
S-0038,Hybrid Reality Platform,0.4552649259567261
S-0252,Critical Event Management,0.4539049565792084
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.45257943868637085
S-0005,Smart Lamp Pole and Robotic,0.44948869943618774
S-0231,AI Information push service management system,0.447700172662735
S-0242,Queue-it -  Virtual Waiting Room,0.4476619064807892
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.44646480679512024
S-0250,UiPath Automation Platform,0.4457118511199951
S-0203,Government payment scheme online application and data processing,0.445561945438385
S-0031,PowerArena - Smart City Operations Platform,0.4450489282608032
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.4449809491634369
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.4445797801017761
S-0214,ACX Visitor Management System,0.4424182176589966
S-0020,Machines Predictive Maintenance,0.44125622510910034
S-0130,OpenLegacy API factory,0.4404354989528656
S-0048,AI-based Application,0.44032150506973267
S-0164,Relate App,0.4402579069137573
S-0213,Radar-based smart motion and position tracking system,0.44011378288269043
S-0153,Dynatrace,0.4389115571975708
S-0092,Enable the wireless connectivity for IoT devices,0.43821507692337036
S-0210,AI Cloud for Smart Construction,0.43633773922920227
S-0002,DataCube Data Intelligent Automation Solution,0.43555837869644165
S-0283,All-in-one Mobile Productivity Platform,0.43495190143585205
S-0216,BMC Helix Service & Operations Management,0.4342833161354065
S-0052,OpenCloud CMP,0.4338880777359009
S-0040,RVM One Stop Recycling Solution,0.43385785818099976
S-0123,Complete Encryption with HSM,0.4334104359149933
S-0013,Public Event Tracking and Early Warning Analysis System,0.433075487613678
S-0143,Cyberbit,0.43116986751556396
S-0273,Talos,0.43018391728401184
S-0070,Well井 Smart Water Station,0.4299095869064331
S-0128,Iris by HKT - From Surveillance to Intelligence,0.4291413426399231
S-0134,Smart Building - Energy Management and Optimization Solutions,0.4289906620979309
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.4277370572090149
S-0261,DragOnce Platform,0.4273010492324829
S-0016,Cyclops -- Smart City & unmanned store solution,0.42673102021217346
S-0238,Rice Robotics,0.42622119188308716
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.4261783957481384
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.42489153146743774
S-0228,eClass Corporate Learning Management System (LMS),0.42469263076782227
S-0180,AR/ VR/ Interactive Design & Development,0.4243706464767456
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.42419320344924927
S-0230,STEMHUB Education Platform,0.4227319359779358
S-0072,Digital Twin of the City (or Town),0.4221290349960327
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.41991376876831055
S-0219,"VR Virtual Store, Training & Education System",0.4181782603263855
S-0281,"Smart 5G Integrated Multi-Operator Active Distributed Antenna Solution for Malls, Venues and Stadiums",0.41810131072998047
S-0221,AI and IT enhanced learning platform,0.41618064045906067
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.41593754291534424
S-0100,Super Massive 3D Model Data Expert,0.4152109622955322
S-0035,Document Delivery By Unmanned Vehicle,0.4149644374847412
S-0171,Augmented Reality (AR) model,0.4140077233314514
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.41227906942367554
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.4114472270011902
S-0156,Neo,0.41006195545196533
S-0104,Litbulb Technologies,0.4097980260848999
S-0152,Datax,0.4095582365989685
S-0058,IoT Cybersecurity Testing and Certification Program,0.40923628211021423
S-0172,Earthy,0.4080734848976135
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.40757063031196594
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.4071459472179413
S-0266,Site Audit and Inspection Recording System,0.40708765387535095
S-0158,Switchable Glass / Film,0.406993567943573
S-0090,Smart Employee Learning Management,0.40693068504333496
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.40523990988731384
S-0094,Digital Transformation with Low code development platform,0.4050244688987732
