Reference Code,Solution Name (Eng),Cosine Similarity
S-0169,Robotic Assistant,0.7490171194076538
S-0282,Chatbot Solution - ccRobot,0.7244186401367188
S-0155,Stella Enterprise Chatbot Builder,0.699694037437439
S-0300,Smart Guiding Robot,0.6852759718894958
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.6573835611343384
S-0107,POARD Your Presentation Stage,0.6239843368530273
S-0288,Mixed language Chatbot system with AI and voice functions,0.6238983869552612
S-0157,NLP-powered Chatbot by Xiaomi,0.6034317016601562
S-0259,Software Robotic Solution - iBot,0.6031982898712158
S-0096,Clare.AI Asian Language Chatbot Solutions,0.5989549160003662
S-0082,A.I. Contact Center and User Engagement Solution,0.5968285202980042
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.5916198492050171
S-0222,Agorize Innovation Sourcing Platform,0.5899158716201782
S-0124,Enterprise Intelligent Assistant,0.5740421414375305
S-0246,Remo Video Conferencing,0.5722224712371826
S-0156,Neo,0.5692158937454224
S-0127,Event Management technology,0.5672102570533752
S-0232,"""Smart"" Car Park Management System",0.5654115676879883
S-0002,DataCube Data Intelligent Automation Solution,0.5646965503692627
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.5589331388473511
S-0072,Digital Twin of the City (or Town),0.5568240880966187
S-0050,Deloitte ASSIST,0.5560304522514343
S-0030,IoT Building Access Control System,0.5552811622619629
S-0231,AI Information push service management system,0.5548960566520691
S-0299,Office Delivery Robot,0.5521529912948608
S-0242,Queue-it -  Virtual Waiting Room,0.5483968257904053
S-0090,Smart Employee Learning Management,0.5457431077957153
S-0172,Earthy,0.5423680543899536
S-0219,"VR Virtual Store, Training & Education System",0.5420923233032227
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.5393834710121155
S-0059,EMF Workplaces Evaluation Program,0.5381436347961426
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.5350763201713562
