Reference Code,Solution Name (Eng),Cosine Similarity
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.6272251605987549
S-0039,iQ-Dwell Time Management System,0.6265211701393127
S-0227,Intelligent liquid crystal dimming film,0.625804603099823
S-0239,InterOps Accelerator,0.6089838743209839
S-0225,DocAnalyzer - Document Review Solution,0.5841373801231384
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.5808731317520142
S-0159,Integrated Smart Film Solutions,0.5807448029518127
S-0234,Pixel Eye Vision-Based Fall Detection,0.5798648595809937
S-0180,AR/ VR/ Interactive Design & Development,0.5788525938987732
S-0128,Iris by HKT - From Surveillance to Intelligence,0.5601780414581299
S-0035,Document Delivery By Unmanned Vehicle,0.5590640902519226
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.5560511350631714
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.5549753904342651
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.5547786951065063
S-0076,NEC InfoCage FileShell,0.5532429814338684
S-0190,Una Interactive Training Platform,0.5435105562210083
S-0030,IoT Building Access Control System,0.5433723330497742
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.5432273149490356
S-0210,AI Cloud for Smart Construction,0.5409898161888123
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.5364517569541931
S-0167,IXIA ThreatARMOR,0.5339475870132446
S-0292,Telepresence and Video Conferencing Solution,0.5323175191879272
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.5298599004745483
S-0241,Intelligent Data Platform,0.5277755260467529
S-0197,WCL Robotic Process Automation Solution,0.5270465612411499
S-0279,RoomQ virtual waiting room for massive traffic,0.5268729329109192
S-0163,Ai-Knowie,0.5264768600463867
S-0273,Talos,0.5255035758018494
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.523270308971405
S-0044,AI Escalator Safety Monitoring System,0.5116692185401917
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.5113946199417114
S-0168,IXIA Vision ONE (Network Packet Broker),0.5092249512672424
S-0247,Seclore Digital Rights Management,0.5081585049629211
S-0181,Artificial Intelligence Camera Solutions,0.5023307204246521
S-0071,All-in-one Data Center - iDCmini System,0.5011410713195801
S-0289,Life Planning & Blockchain,0.49964046478271484
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.4992002248764038
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.4991759955883026
S-0123,Complete Encryption with HSM,0.4967365264892578
S-0221,AI and IT enhanced learning platform,0.4966064393520355
S-0019,Personalized Education System,0.49636217951774597
S-0140,Drivelock,0.49133050441741943
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.49101072549819946
S-0001,PixelEye Object Detection,0.488895446062088
S-0113,Video Analytics Solution,0.4869389533996582
S-0176,Epidemic prevention and control management system,0.48648688197135925
S-0252,Critical Event Management,0.48635435104370117
S-0214,ACX Visitor Management System,0.4845818877220154
S-0107,POARD Your Presentation Stage,0.4836287796497345
S-0174,VR Training & Education System,0.4835565388202667
S-0201,Non image base access control,0.48243385553359985
S-0235,Pixel Eye Safety Helmets Detection,0.48173201084136963
S-0205,Centrak Quarantine Management Solution,0.48029759526252747
S-0153,Dynatrace,0.48025965690612793
S-0131,ISS Project Management System,0.48024916648864746
S-0106,"Smart bin trash collection solution, especially remote area",0.4795176088809967
S-0166,IXIA BREAKINGPOINT,0.47861942648887634
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.4780459403991699
S-0219,"VR Virtual Store, Training & Education System",0.47631627321243286
S-0266,Site Audit and Inspection Recording System,0.4726892411708832
S-0148,Zscaler,0.47213542461395264
S-0061,A.I. and Mixed Reality Solution,0.4693366587162018
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.46898147463798523
S-0189,COVID19 Community Prevention Software System,0.464439332485199
S-0236,Workflow automation solution,0.4641787111759186
S-0271,Server Data Analysis Service (User & Data),0.46357929706573486
S-0138,Radware DefensePro and AppWall,0.4612419307231903
S-0158,Switchable Glass / Film,0.4586711525917053
S-0213,Radar-based smart motion and position tracking system,0.4576643705368042
S-0036,Intelligent Traffic Monitoring,0.45756232738494873
S-0283,All-in-one Mobile Productivity Platform,0.45746177434921265
S-0120,Raspect-ACE,0.4561222791671753
S-0254,FormExtractor,0.4560014307498932
S-0263,SafeGuard Series,0.4533219337463379
S-0199,V-Key Mobile App Protection,0.4523508548736572
S-0014,2D Face Re-identification,0.45141851902008057
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.4505073130130768
S-0114,Worker Insights,0.44767194986343384
S-0226,"Sky Drone - Autonomous Drone Solution (""Drone-in-a-Box"")",0.4471888840198517
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.44702935218811035
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.44575372338294983
S-0094,Digital Transformation with Low code development platform,0.4448769688606262
S-0143,Cyberbit,0.443492591381073
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.44348493218421936
S-0142,NetMotion Mobility,0.4416041374206543
S-0119,Ziizau - Optimization of route design,0.4413716793060303
S-0116,Smart Parking Solution,0.44057518243789673
S-0169,Robotic Assistant,0.4403550624847412
S-0059,EMF Workplaces Evaluation Program,0.43790721893310547
S-0185,Human body temperature recognition real-time measurement linkage system,0.4359208643436432
S-0231,AI Information push service management system,0.4336925745010376
S-0127,Event Management technology,0.4332284927368164
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.43245914578437805
S-0037,4D Immersive CAVE,0.43242156505584717
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.4323253333568573
S-0188,Data Vaccinator,0.4315207004547119
S-0008,Shape Security - Shape Enterprise Defense,0.43103930354118347
S-0162,Automate the verification of electronic documents,0.42990827560424805
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.4298853874206543
S-0020,Machines Predictive Maintenance,0.42909085750579834
S-0104,Litbulb Technologies,0.42894959449768066
S-0045,SAP Big Data Solution,0.4288296103477478
S-0267,Smart Fever Screening System,0.4286527633666992
S-0101,​LANDRAY Office Automation (OA) system solutions,0.42766278982162476
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.4263768196105957
S-0141,HubSecurity,0.4262222945690155
S-0130,OpenLegacy API factory,0.423404335975647
S-0223,OceanX Share,0.4218539297580719
S-0145,Arcserve® Appliance Series,0.42113029956817627
S-0193,Dahua Body Temp Measurement Solution,0.42003995180130005
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.4197831153869629
S-0211,Customised Mobile Application solution,0.41968655586242676
S-0264,Smart Parking with Video Analytics,0.41887107491493225
S-0171,Augmented Reality (AR) model,0.4161900281906128
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.4149148464202881
S-0139,imVision,0.41474390029907227
S-0230,STEMHUB Education Platform,0.4146866798400879
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.41444188356399536
S-0058,IoT Cybersecurity Testing and Certification Program,0.4140045642852783
S-0048,AI-based Application,0.4136606752872467
S-0109,Face Recognition Door Access System,0.41364383697509766
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.4133732318878174
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.4132108986377716
S-0196,Personnel and Asset positioning management system,0.4119699001312256
S-0250,UiPath Automation Platform,0.4119347035884857
S-0209,Control-M (BMC Software),0.41171103715896606
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.41074174642562866
S-0125,"BIM, BMS and IoT Integration",0.4104093909263611
S-0165,Health Monitoring System,0.4103882312774658
S-0299,Office Delivery Robot,0.4100078046321869
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.4095350503921509
S-0038,Hybrid Reality Platform,0.40472927689552307
S-0064,Smart Education(Class VR),0.4045417904853821
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.4037843942642212
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.40285414457321167
S-0052,OpenCloud CMP,0.4026821255683899
S-0022,A smart lamp pole system with AI-enabled security system,0.4019320607185364
S-0275,SMore-OCR,0.4016387462615967
S-0108,SparkXIO Smart Car Park Management System,0.4014990031719208
S-0134,Smart Building - Energy Management and Optimization Solutions,0.4013020694255829
S-0087,Smart Citizen and Employee Self-Services,0.40078043937683105
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.4007665514945984
S-0093,DataOS System,0.39992475509643555
S-0010,Precise Facility Crowd Analysis,0.39873456954956055
S-0013,Public Event Tracking and Early Warning Analysis System,0.3977993130683899
S-0081,iQ-Road and Traffic Management,0.39734458923339844
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.39667031168937683
S-0294,Live Webinar Streaming service,0.39651840925216675
S-0090,Smart Employee Learning Management,0.39551931619644165
S-0161,LiDAR and Optical Sensing applications for Smart City,0.39531171321868896
S-0296,BLOK Pass App for Travel Bubble,0.3950449228286743
S-0034,Cloud Energy Management Platform,0.39383047819137573
S-0224,OceanX Workflow,0.39261099696159363
S-0237,V-K V-OS Cloud Solutions,0.39208003878593445
S-0300,Smart Guiding Robot,0.3913666605949402
S-0099,NB IoT Sensor Solution,0.3906594514846802
S-0009,Precise And Responsive Indoor Location Tracking,0.38797348737716675
S-0111,Smart car park solution,0.38779398798942566
S-0246,Remo Video Conferencing,0.3869313895702362
S-0089,Smart Infrastructure Projects Planning and Execution,0.38673362135887146
S-0261,DragOnce Platform,0.3866509199142456
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.3856250047683716
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.38308900594711304
S-0005,Smart Lamp Pole and Robotic,0.3820040225982666
S-0050,Deloitte ASSIST,0.3801804780960083
S-0007,Smart Life,0.3798438310623169
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.3791775107383728
S-0262,Mobile application development,0.3776986002922058
S-0194,UWB Beacon RTLS Solution,0.3768934905529022
S-0092,Enable the wireless connectivity for IoT devices,0.3752368092536926
S-0043,fieldConnect,0.373698353767395
S-0065,Smart Mobility,0.3732851445674896
S-0160,Smart glass,0.3732299208641052
S-0207,Pandemic Management System,0.3729265332221985
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.3729017972946167
S-0075,Altai SuperWiFi Solution,0.37230077385902405
S-0085,SAP Geospatial Asset Management,0.37108421325683594
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.37031883001327515
S-0238,Rice Robotics,0.3692764341831207
S-0253,Intelligent Face Mask,0.36880290508270264
S-0002,DataCube Data Intelligent Automation Solution,0.36790478229522705
