Reference Code,Solution Name (Eng),Cosine Similarity
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.6462366580963135
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.6250765323638916
S-0081,iQ-Road and Traffic Management,0.5872447490692139
S-0036,Intelligent Traffic Monitoring,0.5787458419799805
S-0031,PowerArena - Smart City Operations Platform,0.5761780738830566
S-0169,Robotic Assistant,0.5746171474456787
S-0022,A smart lamp pole system with AI-enabled security system,0.5701519846916199
S-0252,Critical Event Management,0.5649598836898804
S-0116,Smart Parking Solution,0.5646045804023743
S-0120,Raspect-ACE,0.5643024444580078
S-0135,ISS Analytics Services,0.5584370493888855
S-0267,Smart Fever Screening System,0.5578150749206543
S-0013,Public Event Tracking and Early Warning Analysis System,0.5553295612335205
S-0044,AI Escalator Safety Monitoring System,0.5542171001434326
S-0207,Pandemic Management System,0.5487825870513916
S-0038,Hybrid Reality Platform,0.5485693216323853
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.5456764698028564
S-0100,Super Massive 3D Model Data Expert,0.5427246689796448
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.542696475982666
S-0108,SparkXIO Smart Car Park Management System,0.5421808958053589
S-0070,Well井 Smart Water Station,0.5396723747253418
S-0072,Digital Twin of the City (or Town),0.5373046398162842
S-0251,Self Service Bike Rental Solution,0.5357354879379272
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.5344046950340271
S-0111,Smart car park solution,0.5320323705673218
S-0235,Pixel Eye Safety Helmets Detection,0.526489794254303
S-0272,Hybrid/ E Bus/ Mini Bus and Ferry Boat,0.5226428508758545
S-0259,Software Robotic Solution - iBot,0.5200915336608887
S-0062,Parkingbnb,0.5198880434036255
S-0001,PixelEye Object Detection,0.5180261135101318
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.5175634622573853
S-0048,AI-based Application,0.5142379999160767
S-0210,AI Cloud for Smart Construction,0.5121027827262878
S-0209,Control-M (BMC Software),0.5117919445037842
S-0106,"Smart bin trash collection solution, especially remote area",0.5104884505271912
S-0051,Insight Driven Organization (IDO),0.509408175945282
S-0114,Worker Insights,0.5090556740760803
S-0099,NB IoT Sensor Solution,0.5082880258560181
S-0113,Video Analytics Solution,0.506198525428772
S-0005,Smart Lamp Pole and Robotic,0.5019687414169312
S-0009,Precise And Responsive Indoor Location Tracking,0.500661313533783
S-0137,Splunk,0.4954124987125397
S-0153,Dynatrace,0.4891917109489441
S-0110,People Counting System (PCS),0.4883953034877777
S-0279,RoomQ virtual waiting room for massive traffic,0.4880085587501526
S-0011,Precise Outdoor Crowd Analysis,0.48701369762420654
S-0040,RVM One Stop Recycling Solution,0.4869654178619385
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.4846784472465515
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.48372355103492737
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4822796583175659
S-0161,LiDAR and Optical Sensing applications for Smart City,0.4790768623352051
S-0016,Cyclops -- Smart City & unmanned store solution,0.47802436351776123
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.4769524335861206
S-0090,Smart Employee Learning Management,0.4765477776527405
S-0174,VR Training & Education System,0.47626516222953796
S-0002,DataCube Data Intelligent Automation Solution,0.4759647846221924
