Reference Code,Solution Name (Eng),Cosine-Similarity
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.8554331660270691
S-0103,SP-RFID Smart Asset Management System,0.8448566794395447
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8444907069206238
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8301829695701599
S-0153,Dynatrace,0.8279287219047546
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8266650438308716
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.8264122009277344
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.8238087296485901
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8202083110809326
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8201917409896851
S-0038,Hybrid Reality Platform,0.8164227604866028
S-0194,UWB Beacon RTLS Solution,0.8146188259124756
S-0031,PowerArena - Smart City Operations Platform,0.8133351802825928
S-0165,Health Monitoring System,0.8133044242858887
S-0043,fieldConnect,0.8100106716156006
S-0234,Pixel Eye Vision-Based Fall Detection,0.8074046969413757
S-0264,Smart Parking with Video Analytics,0.8065847158432007
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8051903247833252
S-0283,All-in-one Mobile Productivity Platform,0.8037538528442383
S-0232,"""Smart"" Car Park Management System",0.8014816641807556
S-0214,ACX Visitor Management System,0.8008714318275452
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.8008344769477844
S-0021,ReportNOW,0.800588071346283
S-0196,Personnel and Asset positioning management system,0.7994003295898438
S-0253,Intelligent Face Mask,0.798738956451416
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7984256148338318
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.7980474829673767
S-0174,VR Training & Education System,0.7969247698783875
S-0177,MAD Gaze Smart Glass,0.7968994975090027
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7968207597732544
S-0092,Enable the wireless connectivity for IoT devices,0.7936275601387024
S-0143,Cyberbit,0.7927733063697815
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.792251467704773
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.7912831902503967
S-0261,DragOnce Platform,0.7912458181381226
S-0134,Smart Building - Energy Management and Optimization Solutions,0.7910243272781372
S-0299,Office Delivery Robot,0.7909323573112488
S-0003,GeoSpatial Cloud,0.790709376335144
S-0259,Software Robotic Solution - iBot,0.7905036807060242
S-0288,Mixed language Chatbot system with AI and voice functions,0.7899584174156189
S-0099,NB IoT Sensor Solution,0.789398193359375
S-0170,Nixplay Signage,0.7893524765968323
S-0001,PixelEye Object Detection,0.787862241268158
S-0162,Automate the verification of electronic documents,0.7856521010398865
S-0250,UiPath Automation Platform,0.7854761481285095
S-0211,Customised Mobile Application solution,0.7852751016616821
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.7837761640548706
S-0084,NFC Product Authentication,0.782363772392273
S-0108,SparkXIO Smart Car Park Management System,0.7817857265472412
S-0009,Precise And Responsive Indoor Location Tracking,0.7817676067352295
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.7817655205726624
S-0228,eClass Corporate Learning Management System (LMS),0.7815109491348267
S-0071,All-in-one Data Center - iDCmini System,0.7812705636024475
S-0030,IoT Building Access Control System,0.7812263369560242
S-0096,Clare.AI Asian Language Chatbot Solutions,0.7811378240585327
S-0235,Pixel Eye Safety Helmets Detection,0.780980110168457
S-0085,SAP Geospatial Asset Management,0.7804446816444397
S-0070,Well井 Smart Water Station,0.7804070711135864
S-0034,Cloud Energy Management Platform,0.7802550792694092
S-0181,Artificial Intelligence Camera Solutions,0.7801161408424377
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.7794510126113892
S-0168,IXIA Vision ONE (Network Packet Broker),0.7791021466255188
S-0152,Datax,0.7781960368156433
S-0100,Super Massive 3D Model Data Expert,0.7780231237411499
S-0219,"VR Virtual Store, Training & Education System",0.7775125503540039
S-0022,A smart lamp pole system with AI-enabled security system,0.7765896320343018
S-0083,Smart Pharma Packaging,0.7762986421585083
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.7762495279312134
S-0169,Robotic Assistant,0.7762166261672974
S-0035,Document Delivery By Unmanned Vehicle,0.7759554982185364
S-0118,Alteryx,0.7757837176322937
S-0197,WCL Robotic Process Automation Solution,0.775782585144043
S-0282,Chatbot Solution - ccRobot,0.7757551670074463
S-0125,"BIM, BMS and IoT Integration",0.7747083306312561
S-0105,Blockchain solution,0.7744041085243225
S-0267,Smart Fever Screening System,0.7738044857978821
S-0065,Smart Mobility,0.7726294994354248
S-0245,Locobike：Automatic Bicycle Rental System,0.7725034356117249
S-0131,ISS Project Management System,0.7720763087272644
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.7718515396118164
S-0296,BLOK Pass App for Travel Bubble,0.771704912185669
S-0062,Parkingbnb,0.7716677188873291
S-0111,Smart car park solution,0.7712864279747009
S-0275,SMore-OCR,0.7711500525474548
S-0247,Seclore Digital Rights Management,0.7710825800895691
S-0236,Workflow automation solution,0.7710314393043518
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.771001935005188
S-0061,A.I. and Mixed Reality Solution,0.7705802917480469
S-0010,Precise Facility Crowd Analysis,0.77039635181427
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7694773077964783
S-0201,Non image base access control,0.7694523930549622
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7693263292312622
S-0087,Smart Citizen and Employee Self-Services,0.7691555619239807
S-0060,FROM Network Audit Programs,0.7689546346664429
S-0142,NetMotion Mobility,0.7689499855041504
S-0072,Digital Twin of the City (or Town),0.7687318921089172
S-0252,Critical Event Management,0.7686817049980164
S-0203,Government payment scheme online application and data processing,0.7685079574584961
S-0049,Blockchain Solution,0.7674240469932556
S-0002,DataCube Data Intelligent Automation Solution,0.7669460773468018
S-0090,Smart Employee Learning Management,0.7667644619941711
S-0254,FormExtractor,0.7658622860908508
S-0266,Site Audit and Inspection Recording System,0.765701949596405
S-0208,Indoor Map and Positioning for Smart City,0.7647879719734192
S-0094,Digital Transformation with Low code development platform,0.7645732164382935
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.7645714282989502
S-0089,Smart Infrastructure Projects Planning and Execution,0.764359176158905
S-0238,Rice Robotics,0.7641701102256775
S-0120,Raspect-ACE,0.7641164660453796
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.7636458873748779
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7635930180549622
S-0044,AI Escalator Safety Monitoring System,0.7621166110038757
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.7620694041252136
S-0066,Smart Water Management,0.7615265250205994
S-0213,Radar-based smart motion and position tracking system,0.7613003849983215
S-0037,4D Immersive CAVE,0.7610815763473511
S-0161,LiDAR and Optical Sensing applications for Smart City,0.7610679864883423
S-0292,Telepresence and Video Conferencing Solution,0.7600208520889282
S-0113,Video Analytics Solution,0.7594600319862366
S-0128,Iris by HKT - From Surveillance to Intelligence,0.759288489818573
S-0300,Smart Guiding Robot,0.7585588097572327
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.7574220299720764
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.7567328810691833
S-0176,Epidemic prevention and control management system,0.7565542459487915
S-0081,iQ-Road and Traffic Management,0.7564300298690796
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.7559905052185059
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.7550699710845947
S-0205,Centrak Quarantine Management Solution,0.7550286054611206
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.7546523809432983
S-0281,"Smart 5G Integrated Multi-Operator Active Distributed Antenna Solution for Malls, Venues and Stadiums",0.7546288371086121
S-0231,AI Information push service management system,0.754393994808197
S-0163,Ai-Knowie,0.7540940046310425
S-0244,ServiceNow - ITSM solution,0.7539853453636169
S-0216,BMC Helix Service & Operations Management,0.7536501288414001
S-0157,NLP-powered Chatbot by Xiaomi,0.7535743117332458
S-0230,STEMHUB Education Platform,0.7524744272232056
S-0262,Mobile application development,0.7516219019889832
S-0180,AR/ VR/ Interactive Design & Development,0.7514173984527588
S-0251,Self Service Bike Rental Solution,0.7510272860527039
S-0082,A.I. Contact Center and User Engagement Solution,0.7508076429367065
S-0093,DataOS System,0.7506013512611389
S-0279,RoomQ virtual waiting room for massive traffic,0.7489851713180542
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.7487615942955017
S-0199,V-Key Mobile App Protection,0.7478691935539246
S-0239,InterOps Accelerator,0.7478457093238831
S-0039,iQ-Dwell Time Management System,0.7477573752403259
S-0215,Self Check-in system for self-quarantined personal,0.7472330331802368
S-0075,Altai SuperWiFi Solution,0.7454589605331421
S-0046,SAP Digital Boardroom,0.745435357093811
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.7451265454292297
S-0005,Smart Lamp Pole and Robotic,0.7446299195289612
S-0209,Control-M (BMC Software),0.7443352341651917
S-0140,Drivelock,0.7441146373748779
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.7440906763076782
S-0263,SafeGuard Series,0.7432165741920471
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.7430752515792847
S-0289,Life Planning & Blockchain,0.7426823377609253
S-0097,Smart Home e-Health Monitoring and Care System,0.7422633767127991
S-0156,Neo,0.7421855926513672
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.742043673992157
S-0104,Litbulb Technologies,0.7415772080421448
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.7408830523490906
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.7408323884010315
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.7398222088813782
S-0076,NEC InfoCage FileShell,0.739434003829956
S-0141,HubSecurity,0.739311158657074
S-0224,OceanX Workflow,0.7388173341751099
S-0127,Event Management technology,0.7384023666381836
S-0059,EMF Workplaces Evaluation Program,0.738158643245697
S-0045,SAP Big Data Solution,0.7380731105804443
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.7379793524742126
S-0255,Authgear,0.7377542853355408
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.7360897064208984
S-0271,Server Data Analysis Service (User & Data),0.735962450504303
S-0058,IoT Cybersecurity Testing and Certification Program,0.7358700633049011
S-0124,Enterprise Intelligent Assistant,0.7353010773658752
S-0195,SuperAcc Document Intelligence,0.7350091338157654
S-0101,​LANDRAY Office Automation (OA) system solutions,0.7342825531959534
S-0063,UHD Multi-Channel Video Live Broadcast,0.7310759425163269
S-0240,Multilingual Voice Assistant,0.7308454513549805
S-0016,Cyclops -- Smart City & unmanned store solution,0.7297909259796143
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.7296946048736572
S-0167,IXIA ThreatARMOR,0.7288419008255005
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.7287712097167969
S-0190,Una Interactive Training Platform,0.7284901142120361
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.728441596031189
S-0068,Reliability Centered Asset Management - Dynamic (RCAM-dyn),0.7271854281425476
S-0048,AI-based Application,0.7260973453521729
S-0207,Pandemic Management System,0.7260504364967346
S-0091,Next Generation Growable Optical Networks,0.7252660393714905
S-0086,Micro-Chip 2.0 for pets,0.7251866459846497
S-0166,IXIA BREAKINGPOINT,0.7248355746269226
S-0036,Intelligent Traffic Monitoring,0.7248339653015137
S-0008,Shape Security - Shape Enterprise Defense,0.7245157957077026
S-0026,Knowledge Management Solution (KM Power),0.7242788672447205
S-0019,Personalized Education System,0.7235205173492432
S-0013,Public Event Tracking and Early Warning Analysis System,0.7229066491127014
S-0020,Machines Predictive Maintenance,0.7226966619491577
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.721617579460144
S-0106,"Smart bin trash collection solution, especially remote area",0.7196829319000244
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.7187182903289795
S-0159,Integrated Smart Film Solutions,0.7181528806686401
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.7181175947189331
S-0172,Earthy,0.7175686359405518
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.7171245813369751
S-0115,All-in-one event management software,0.7166334390640259
S-0119,Ziizau - Optimization of route design,0.7166177034378052
S-0221,AI and IT enhanced learning platform,0.7161164283752441
S-0227,Intelligent liquid crystal dimming film,0.716070830821991
S-0126,Self Service Business Intelligence,0.7159302234649658
S-0138,Radware DefensePro and AppWall,0.7152866125106812
S-0265,Business Process Management Platform,0.7151371836662292
S-0137,Splunk,0.7147844433784485
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.7146298885345459
S-0189,COVID19 Community Prevention Software System,0.7145202159881592
S-0047,Smart Taxpayer Services with Machine Learning,0.7134312391281128
S-0148,Zscaler,0.7127214074134827
S-0246,Remo Video Conferencing,0.7121342420578003
S-0116,Smart Parking Solution,0.7112349271774292
S-0051,Insight Driven Organization (IDO),0.7111299633979797
S-0273,Talos,0.7109017968177795
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.7108748555183411
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.7108567357063293
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.7097593545913696
S-0241,Intelligent Data Platform,0.7084072232246399
S-0225,DocAnalyzer - Document Review Solution,0.7081481218338013
S-0027,Big Data Enabler Service (project based),0.7071015238761902
S-0135,ISS Analytics Services,0.7070707082748413
S-0052,OpenCloud CMP,0.7063254714012146
S-0050,Deloitte ASSIST,0.7060179710388184
S-0011,Precise Outdoor Crowd Analysis,0.705254316329956
S-0155,Stella Enterprise Chatbot Builder,0.7042885422706604
S-0012,"Monitoring and Early Warning System for Holding Concentration, Insider Trading, Short-selling and Stock Price Manipulation",0.7034763097763062
S-0188,Data Vaccinator,0.7020857334136963
S-0223,OceanX Share,0.7009937167167664
S-0069,Citizen Cloud,0.6999558210372925
S-0064,Smart Education(Class VR),0.6998993158340454
S-0077,Anywhere Networks,0.6995227932929993
S-0171,Augmented Reality (AR) model,0.6991742253303528
S-0237,V-K V-OS Cloud Solutions,0.6990562081336975
S-0242,Queue-it -  Virtual Waiting Room,0.6988406777381897
S-0054,TicketME Blockchain Ticketing Platform,0.6982755064964294
S-0110,People Counting System (PCS),0.6965493559837341
S-0136,Document Authentication,0.6952354311943054
S-0109,Face Recognition Door Access System,0.6938988566398621
S-0139,imVision,0.6924626231193542
S-0294,Live Webinar Streaming service,0.6887926459312439
S-0210,AI Cloud for Smart Construction,0.6875819563865662
S-0222,Agorize Innovation Sourcing Platform,0.6872659921646118
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.6845070123672485
S-0185,Human body temperature recognition real-time measurement linkage system,0.6840571761131287
S-0193,Dahua Body Temp Measurement Solution,0.679972767829895
S-0007,Smart Life,0.6781906485557556
S-0123,Complete Encryption with HSM,0.6749663352966309
S-0042,Smart Water Duct Valve for shared Housing,0.6719970703125
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.6709355711936951
S-0014,2D Face Re-identification,0.6709318161010742
S-0218,Chief,0.669407844543457
S-0229,SonoWatermark,0.6686916351318359
S-0145,Arcserve® Appliance Series,0.6665014624595642
S-0023,Payment Solution for Housing Authority and Leisure and Cultural Department,0.6636144518852234
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.6614718437194824
S-0164,Relate App,0.6606014966964722
S-0158,Switchable Glass / Film,0.6589831113815308
S-0015,3D Face Re-identification,0.6572287678718567
S-0114,Worker Insights,0.6564195156097412
S-0040,RVM One Stop Recycling Solution,0.6554089188575745
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.6546576619148254
S-0107,POARD Your Presentation Stage,0.6519145369529724
S-0226,"Sky Drone - Autonomous Drone Solution (""Drone-in-a-Box"")",0.6511574983596802
S-0130,OpenLegacy API factory,0.6479228734970093
S-0248,OFS Website Tracking System,0.6375792026519775
S-0272,Hybrid/ E Bus/ Mini Bus and Ferry Boat,0.6060549020767212
S-0160,Smart glass,0.5684372782707214
