Reference Code,Solution Name (Eng),Cosine-Similarity
S-0003,GeoSpatial Cloud,0.8856662511825562
S-0118,Alteryx,0.875375509262085
S-0152,Datax,0.8668996691703796
S-0197,WCL Robotic Process Automation Solution,0.8589909672737122
S-0002,DataCube Data Intelligent Automation Solution,0.8546061515808105
S-0195,SuperAcc Document Intelligence,0.8542316555976868
S-0100,Super Massive 3D Model Data Expert,0.8537639379501343
S-0021,ReportNOW,0.853162407875061
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.851120114326477
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.8500802516937256
S-0049,Blockchain Solution,0.849702000617981
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.8471871614456177
S-0203,Government payment scheme online application and data processing,0.8470483422279358
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.8440352082252502
S-0105,Blockchain solution,0.8433586955070496
S-0072,Digital Twin of the City (or Town),0.8432427644729614
S-0001,PixelEye Object Detection,0.8431310057640076
S-0045,SAP Big Data Solution,0.8415383696556091
S-0288,Mixed language Chatbot system with AI and voice functions,0.8402501344680786
S-0038,Hybrid Reality Platform,0.8401803374290466
S-0261,DragOnce Platform,0.8398471474647522
S-0013,Public Event Tracking and Early Warning Analysis System,0.8386292457580566
S-0230,STEMHUB Education Platform,0.837550938129425
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8368732929229736
S-0252,Critical Event Management,0.8360456228256226
S-0089,Smart Infrastructure Projects Planning and Execution,0.836044192314148
S-0093,DataOS System,0.8354160785675049
S-0131,ISS Project Management System,0.835260272026062
S-0126,Self Service Business Intelligence,0.83514004945755
S-0031,PowerArena - Smart City Operations Platform,0.8331303000450134
S-0046,SAP Digital Boardroom,0.8318161368370056
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8316991925239563
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.831617534160614
S-0275,SMore-OCR,0.8313021063804626
S-0283,All-in-one Mobile Productivity Platform,0.8291013240814209
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.8281596899032593
S-0265,Business Process Management Platform,0.8281177282333374
S-0087,Smart Citizen and Employee Self-Services,0.8279065489768982
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8278542160987854
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8265247344970703
S-0171,Augmented Reality (AR) model,0.8262020945549011
S-0153,Dynatrace,0.8257254958152771
S-0096,Clare.AI Asian Language Chatbot Solutions,0.8252763748168945
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.824251115322113
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.8239122629165649
S-0259,Software Robotic Solution - iBot,0.8214025497436523
S-0162,Automate the verification of electronic documents,0.8202365040779114
S-0125,"BIM, BMS and IoT Integration",0.8197305798530579
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8196966052055359
S-0048,AI-based Application,0.8187806010246277
S-0236,Workflow automation solution,0.818677544593811
S-0241,Intelligent Data Platform,0.8184709548950195
S-0208,Indoor Map and Positioning for Smart City,0.8183707594871521
S-0211,Customised Mobile Application solution,0.8161717653274536
S-0225,DocAnalyzer - Document Review Solution,0.816099226474762
S-0051,Insight Driven Organization (IDO),0.8155863285064697
S-0247,Seclore Digital Rights Management,0.8155391812324524
S-0037,4D Immersive CAVE,0.8155332207679749
S-0065,Smart Mobility,0.8153398036956787
S-0094,Digital Transformation with Low code development platform,0.8149398565292358
S-0071,All-in-one Data Center - iDCmini System,0.8148972392082214
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.8146336078643799
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8141145706176758
S-0134,Smart Building - Energy Management and Optimization Solutions,0.812816321849823
S-0282,Chatbot Solution - ccRobot,0.8127509951591492
S-0228,eClass Corporate Learning Management System (LMS),0.8125635385513306
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.8124546408653259
S-0296,BLOK Pass App for Travel Bubble,0.8121297359466553
S-0027,Big Data Enabler Service (project based),0.8119286298751831
S-0119,Ziizau - Optimization of route design,0.8115768432617188
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.8110425472259521
S-0061,A.I. and Mixed Reality Solution,0.8109745383262634
S-0066,Smart Water Management,0.8109158873558044
S-0254,FormExtractor,0.8100709319114685
S-0163,Ai-Knowie,0.8081908822059631
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.8081134557723999
S-0262,Mobile application development,0.8073959946632385
S-0043,fieldConnect,0.8065414428710938
S-0279,RoomQ virtual waiting room for massive traffic,0.8062145113945007
S-0221,AI and IT enhanced learning platform,0.8055866360664368
S-0135,ISS Analytics Services,0.8054664134979248
S-0170,Nixplay Signage,0.8042367100715637
S-0124,Enterprise Intelligent Assistant,0.8040594458580017
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.8020696043968201
S-0039,iQ-Dwell Time Management System,0.801516592502594
S-0224,OceanX Workflow,0.8005996346473694
S-0264,Smart Parking with Video Analytics,0.8005428314208984
S-0239,InterOps Accelerator,0.8003341555595398
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.8001209497451782
S-0196,Personnel and Asset positioning management system,0.8000280261039734
S-0234,Pixel Eye Vision-Based Fall Detection,0.7999075651168823
S-0103,SP-RFID Smart Asset Management System,0.7998110055923462
S-0266,Site Audit and Inspection Recording System,0.7998029589653015
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.7981446981430054
S-0084,NFC Product Authentication,0.7978616952896118
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.7970900535583496
S-0240,Multilingual Voice Assistant,0.7960137724876404
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.7945377826690674
S-0232,"""Smart"" Car Park Management System",0.7941453456878662
S-0060,FROM Network Audit Programs,0.7940768599510193
S-0180,AR/ VR/ Interactive Design & Development,0.7939351797103882
S-0101,​LANDRAY Office Automation (OA) system solutions,0.7934862971305847
S-0157,NLP-powered Chatbot by Xiaomi,0.7930663824081421
S-0137,Splunk,0.7926449775695801
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7925476431846619
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.7912641763687134
S-0082,A.I. Contact Center and User Engagement Solution,0.7909007668495178
S-0194,UWB Beacon RTLS Solution,0.7902639508247375
S-0085,SAP Geospatial Asset Management,0.7891736030578613
S-0090,Smart Employee Learning Management,0.7890835404396057
S-0169,Robotic Assistant,0.7888488173484802
S-0292,Telepresence and Video Conferencing Solution,0.7885727286338806
S-0058,IoT Cybersecurity Testing and Certification Program,0.7883288860321045
S-0127,Event Management technology,0.7881650924682617
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.7880263924598694
S-0231,AI Information push service management system,0.787905752658844
S-0300,Smart Guiding Robot,0.7872934341430664
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.7846802473068237
S-0271,Server Data Analysis Service (User & Data),0.7846234440803528
S-0250,UiPath Automation Platform,0.7841954231262207
S-0047,Smart Taxpayer Services with Machine Learning,0.78402179479599
S-0172,Earthy,0.7838737964630127
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.7829075455665588
S-0059,EMF Workplaces Evaluation Program,0.7824422121047974
S-0289,Life Planning & Blockchain,0.7824233174324036
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.7821258902549744
S-0209,Control-M (BMC Software),0.7820140719413757
S-0177,MAD Gaze Smart Glass,0.7809868454933167
S-0273,Talos,0.7804384231567383
S-0299,Office Delivery Robot,0.7799603939056396
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.77963787317276
S-0128,Iris by HKT - From Surveillance to Intelligence,0.7791224122047424
S-0097,Smart Home e-Health Monitoring and Care System,0.7790325880050659
S-0111,Smart car park solution,0.7788737416267395
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.7777405977249146
S-0168,IXIA Vision ONE (Network Packet Broker),0.7775872945785522
S-0083,Smart Pharma Packaging,0.777535080909729
S-0244,ServiceNow - ITSM solution,0.7771061062812805
S-0213,Radar-based smart motion and position tracking system,0.7769956588745117
S-0104,Litbulb Technologies,0.7769362926483154
S-0181,Artificial Intelligence Camera Solutions,0.7767238616943359
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.7765874266624451
S-0166,IXIA BREAKINGPOINT,0.7758365869522095
S-0011,Precise Outdoor Crowd Analysis,0.7758016586303711
S-0216,BMC Helix Service & Operations Management,0.7755983471870422
S-0214,ACX Visitor Management System,0.7753164172172546
S-0030,IoT Building Access Control System,0.7751017212867737
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7745275497436523
S-0207,Pandemic Management System,0.7742719054222107
S-0070,Well井 Smart Water Station,0.773645281791687
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.7732526659965515
S-0099,NB IoT Sensor Solution,0.7710336446762085
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.769753634929657
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.7696937322616577
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.7686536908149719
S-0223,OceanX Share,0.768059492111206
S-0174,VR Training & Education System,0.7678563594818115
S-0222,Agorize Innovation Sourcing Platform,0.7678520083427429
S-0139,imVision,0.7672900557518005
S-0155,Stella Enterprise Chatbot Builder,0.766846776008606
S-0113,Video Analytics Solution,0.766582190990448
S-0120,Raspect-ACE,0.7664656043052673
S-0016,Cyclops -- Smart City & unmanned store solution,0.7660438418388367
S-0044,AI Escalator Safety Monitoring System,0.7651047706604004
S-0205,Centrak Quarantine Management Solution,0.7649268507957458
S-0075,Altai SuperWiFi Solution,0.7641136646270752
S-0026,Knowledge Management Solution (KM Power),0.764004647731781
S-0010,Precise Facility Crowd Analysis,0.763988733291626
S-0188,Data Vaccinator,0.7638014554977417
S-0219,"VR Virtual Store, Training & Education System",0.7628797292709351
S-0092,Enable the wireless connectivity for IoT devices,0.7615876793861389
S-0019,Personalized Education System,0.7593770027160645
S-0190,Una Interactive Training Platform,0.7579708695411682
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.7576127052307129
S-0143,Cyberbit,0.7556600570678711
S-0148,Zscaler,0.7551056742668152
S-0189,COVID19 Community Prevention Software System,0.7547804117202759
S-0165,Health Monitoring System,0.7544819116592407
S-0069,Citizen Cloud,0.7533362507820129
S-0052,OpenCloud CMP,0.7530644536018372
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.7528289556503296
S-0176,Epidemic prevention and control management system,0.7527877688407898
S-0008,Shape Security - Shape Enterprise Defense,0.7527016401290894
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.7502439022064209
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.7500312328338623
S-0167,IXIA ThreatARMOR,0.7488158941268921
S-0255,Authgear,0.7482330203056335
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.746641218662262
S-0140,Drivelock,0.7465446591377258
S-0009,Precise And Responsive Indoor Location Tracking,0.7464527487754822
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.7464370727539062
S-0199,V-Key Mobile App Protection,0.745429515838623
S-0142,NetMotion Mobility,0.7453308701515198
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.7448462843894958
S-0263,SafeGuard Series,0.7445694208145142
S-0267,Smart Fever Screening System,0.7438197135925293
S-0253,Intelligent Face Mask,0.7437019944190979
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.7431345582008362
S-0159,Integrated Smart Film Solutions,0.743096649646759
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.7421742677688599
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.7420365810394287
S-0035,Document Delivery By Unmanned Vehicle,0.7408495545387268
S-0164,Relate App,0.738538384437561
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.7376858592033386
S-0238,Rice Robotics,0.7360590696334839
S-0034,Cloud Energy Management Platform,0.7342363595962524
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.7335965037345886
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.7333696484565735
S-0141,HubSecurity,0.7319839000701904
S-0022,A smart lamp pole system with AI-enabled security system,0.7308060526847839
