Reference Code,Solution Name (Eng),Cosine-Similarity
S-0081,iQ-Road and Traffic Management,0.8711495399475098
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.8565204739570618
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8564890623092651
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8563169836997986
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.8561286330223083
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.8407070636749268
S-0153,Dynatrace,0.8403854966163635
S-0022,A smart lamp pole system with AI-enabled security system,0.8402845859527588
S-0213,Radar-based smart motion and position tracking system,0.8385329842567444
S-0044,AI Escalator Safety Monitoring System,0.8363804817199707
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.8341791033744812
S-0001,PixelEye Object Detection,0.8327110409736633
S-0031,PowerArena - Smart City Operations Platform,0.8325774669647217
S-0038,Hybrid Reality Platform,0.8314601182937622
S-0264,Smart Parking with Video Analytics,0.8310056924819946
S-0039,iQ-Dwell Time Management System,0.8300484418869019
S-0232,"""Smart"" Car Park Management System",0.8295028209686279
S-0266,Site Audit and Inspection Recording System,0.8260204195976257
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.8248239159584045
S-0065,Smart Mobility,0.824524998664856
S-0196,Personnel and Asset positioning management system,0.8241648077964783
S-0234,Pixel Eye Vision-Based Fall Detection,0.8231559991836548
S-0252,Critical Event Management,0.8220981359481812
S-0111,Smart car park solution,0.8213469386100769
S-0194,UWB Beacon RTLS Solution,0.8175914883613586
S-0174,VR Training & Education System,0.8167744278907776
S-0003,GeoSpatial Cloud,0.8163424134254456
S-0219,"VR Virtual Store, Training & Education System",0.8160614967346191
S-0267,Smart Fever Screening System,0.8143792152404785
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8138840198516846
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.8121196627616882
S-0072,Digital Twin of the City (or Town),0.8100565075874329
S-0108,SparkXIO Smart Car Park Management System,0.8088650703430176
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.8054429292678833
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8051689267158508
S-0283,All-in-one Mobile Productivity Platform,0.8050143122673035
S-0036,Intelligent Traffic Monitoring,0.8046219944953918
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8034178614616394
S-0118,Alteryx,0.8032695651054382
S-0288,Mixed language Chatbot system with AI and voice functions,0.8029627203941345
S-0165,Health Monitoring System,0.8022835850715637
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.8018887639045715
S-0134,Smart Building - Energy Management and Optimization Solutions,0.801811695098877
S-0061,A.I. and Mixed Reality Solution,0.8002238869667053
S-0176,Epidemic prevention and control management system,0.8002203702926636
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8001470565795898
S-0279,RoomQ virtual waiting room for massive traffic,0.7999221682548523
S-0181,Artificial Intelligence Camera Solutions,0.7993561029434204
S-0239,InterOps Accelerator,0.7987337112426758
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.7974023818969727
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7973424792289734
S-0103,SP-RFID Smart Asset Management System,0.7973394393920898
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.7962679266929626
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.796058714389801
S-0235,Pixel Eye Safety Helmets Detection,0.7954916954040527
S-0021,ReportNOW,0.795274019241333
S-0049,Blockchain Solution,0.7946290373802185
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7938234806060791
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7936328053474426
S-0011,Precise Outdoor Crowd Analysis,0.7924324870109558
S-0177,MAD Gaze Smart Glass,0.7915487885475159
S-0045,SAP Big Data Solution,0.7914648652076721
S-0152,Datax,0.791179358959198
S-0062,Parkingbnb,0.7909488677978516
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.7898738384246826
S-0296,BLOK Pass App for Travel Bubble,0.7890820503234863
S-0113,Video Analytics Solution,0.7885830402374268
S-0166,IXIA BREAKINGPOINT,0.7879101634025574
S-0214,ACX Visitor Management System,0.7877081036567688
S-0282,Chatbot Solution - ccRobot,0.7870241403579712
S-0299,Office Delivery Robot,0.786010205745697
S-0087,Smart Citizen and Employee Self-Services,0.7852005362510681
S-0066,Smart Water Management,0.785032331943512
S-0245,Locobike：Automatic Bicycle Rental System,0.7844811677932739
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7844526767730713
