Reference Code,Solution Name (Eng),Cosine-Similarity
S-0081,iQ-Road and Traffic Management,0.8982744812965393
S-0022,A smart lamp pole system with AI-enabled security system,0.8455397486686707
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.8430349230766296
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8247451782226562
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8217481374740601
S-0036,Intelligent Traffic Monitoring,0.8217247128486633
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.819616973400116
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8179285526275635
S-0264,Smart Parking with Video Analytics,0.8178616166114807
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.8138264417648315
S-0062,Parkingbnb,0.8128557205200195
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.810679018497467
S-0072,Digital Twin of the City (or Town),0.8077664375305176
S-0266,Site Audit and Inspection Recording System,0.8018494844436646
S-0038,Hybrid Reality Platform,0.8015969395637512
S-0153,Dynatrace,0.7988468408584595
S-0232,"""Smart"" Car Park Management System",0.7969210147857666
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.7964642643928528
S-0001,PixelEye Object Detection,0.7930610179901123
S-0162,Automate the verification of electronic documents,0.7876258492469788
S-0035,Document Delivery By Unmanned Vehicle,0.7863020896911621
S-0044,AI Escalator Safety Monitoring System,0.7858806848526001
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.7858716249465942
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.7854023575782776
S-0039,iQ-Dwell Time Management System,0.7844687104225159
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.7841506600379944
S-0043,fieldConnect,0.7837653160095215
S-0065,Smart Mobility,0.781889021396637
S-0111,Smart car park solution,0.7814475893974304
S-0196,Personnel and Asset positioning management system,0.7792152762413025
S-0031,PowerArena - Smart City Operations Platform,0.7786771655082703
S-0045,SAP Big Data Solution,0.7773560285568237
