Reference Code,Solution Name (Eng),Cosine-Similarity
S-0153,Dynatrace,0.8883972764015198
S-0234,Pixel Eye Vision-Based Fall Detection,0.8846180438995361
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.880411684513092
S-0213,Radar-based smart motion and position tracking system,0.8759908080101013
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.8746253848075867
S-0267,Smart Fever Screening System,0.8742542862892151
S-0196,Personnel and Asset positioning management system,0.8700528740882874
S-0165,Health Monitoring System,0.8660728335380554
S-0207,Pandemic Management System,0.8658440113067627
S-0038,Hybrid Reality Platform,0.8647117614746094
S-0176,Epidemic prevention and control management system,0.8613184690475464
S-0001,PixelEye Object Detection,0.8581809997558594
S-0039,iQ-Dwell Time Management System,0.8579140901565552
S-0253,Intelligent Face Mask,0.8555470108985901
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.853593647480011
S-0263,SafeGuard Series,0.8534178137779236
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.8528110384941101
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.849141001701355
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8484373092651367
S-0205,Centrak Quarantine Management Solution,0.8484212756156921
S-0264,Smart Parking with Video Analytics,0.847149670124054
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.8465448021888733
S-0252,Critical Event Management,0.8464470505714417
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.8455820083618164
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.8455773591995239
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.8425238132476807
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.8421699404716492
S-0239,InterOps Accelerator,0.8420421481132507
S-0118,Alteryx,0.8399257659912109
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8390337824821472
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8374948501586914
S-0044,AI Escalator Safety Monitoring System,0.837064266204834
S-0031,PowerArena - Smart City Operations Platform,0.8363534212112427
S-0194,UWB Beacon RTLS Solution,0.8361659646034241
S-0181,Artificial Intelligence Camera Solutions,0.8354209065437317
S-0099,NB IoT Sensor Solution,0.8346725106239319
S-0296,BLOK Pass App for Travel Bubble,0.8344724178314209
S-0113,Video Analytics Solution,0.8343570232391357
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.8342190980911255
S-0083,Smart Pharma Packaging,0.8337256908416748
S-0003,GeoSpatial Cloud,0.8333160877227783
S-0061,A.I. and Mixed Reality Solution,0.8314610123634338
S-0189,COVID19 Community Prevention Software System,0.8306397199630737
S-0103,SP-RFID Smart Asset Management System,0.8261469006538391
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.8257152438163757
S-0259,Software Robotic Solution - iBot,0.8246974945068359
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.8246666789054871
S-0087,Smart Citizen and Employee Self-Services,0.8238476514816284
S-0072,Digital Twin of the City (or Town),0.823393702507019
S-0288,Mixed language Chatbot system with AI and voice functions,0.8229069113731384
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.8218292593955994
S-0162,Automate the verification of electronic documents,0.8216832876205444
S-0049,Blockchain Solution,0.8216392397880554
S-0081,iQ-Road and Traffic Management,0.8207855224609375
S-0046,SAP Digital Boardroom,0.8207293152809143
S-0030,IoT Building Access Control System,0.8204622268676758
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.8194435834884644
S-0070,Well井 Smart Water Station,0.8183436393737793
S-0105,Blockchain solution,0.81743323802948
S-0048,AI-based Application,0.8159119486808777
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.8158249258995056
S-0170,Nixplay Signage,0.8154286742210388
S-0283,All-in-one Mobile Productivity Platform,0.8153027892112732
S-0022,A smart lamp pole system with AI-enabled security system,0.81476229429245
S-0177,MAD Gaze Smart Glass,0.8138728737831116
S-0279,RoomQ virtual waiting room for massive traffic,0.813378095626831
S-0167,IXIA ThreatARMOR,0.8130130767822266
S-0197,WCL Robotic Process Automation Solution,0.8128219842910767
S-0084,NFC Product Authentication,0.8124604225158691
S-0021,ReportNOW,0.8099259734153748
S-0071,All-in-one Data Center - iDCmini System,0.8082773089408875
S-0227,Intelligent liquid crystal dimming film,0.8076664805412292
S-0289,Life Planning & Blockchain,0.8076236844062805
S-0282,Chatbot Solution - ccRobot,0.8075048923492432
S-0002,DataCube Data Intelligent Automation Solution,0.8065121173858643
S-0232,"""Smart"" Car Park Management System",0.8063527345657349
S-0169,Robotic Assistant,0.8057853579521179
S-0214,ACX Visitor Management System,0.8057519793510437
S-0089,Smart Infrastructure Projects Planning and Execution,0.8053256273269653
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.8051515817642212
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.804606020450592
S-0134,Smart Building - Energy Management and Optimization Solutions,0.8036999702453613
S-0235,Pixel Eye Safety Helmets Detection,0.8035435676574707
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8030506372451782
S-0143,Cyberbit,0.8030385375022888
S-0085,SAP Geospatial Asset Management,0.803036093711853
S-0111,Smart car park solution,0.8029083609580994
S-0065,Smart Mobility,0.8027940988540649
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.8026796579360962
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.8024673461914062
S-0013,Public Event Tracking and Early Warning Analysis System,0.8011351227760315
S-0271,Server Data Analysis Service (User & Data),0.8007859587669373
S-0011,Precise Outdoor Crowd Analysis,0.8006916642189026
S-0195,SuperAcc Document Intelligence,0.8004445433616638
S-0066,Smart Water Management,0.8002566695213318
S-0247,Seclore Digital Rights Management,0.7999324202537537
S-0174,VR Training & Education System,0.7995284199714661
S-0299,Office Delivery Robot,0.799512505531311
S-0203,Government payment scheme online application and data processing,0.7987754940986633
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7973259091377258
S-0059,EMF Workplaces Evaluation Program,0.7965356707572937
S-0100,Super Massive 3D Model Data Expert,0.7962020635604858
S-0128,Iris by HKT - From Surveillance to Intelligence,0.7960895299911499
S-0261,DragOnce Platform,0.7960209250450134
S-0043,fieldConnect,0.795015275478363
S-0266,Site Audit and Inspection Recording System,0.7948642373085022
S-0163,Ai-Knowie,0.794853687286377
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.7947704792022705
S-0300,Smart Guiding Robot,0.7943289279937744
S-0045,SAP Big Data Solution,0.794255256652832
S-0152,Datax,0.7941961288452148
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.7941679954528809
S-0219,"VR Virtual Store, Training & Education System",0.794070839881897
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7938148975372314
