Reference Code,Solution Name (Eng),Cosine-Similarity
S-0197,WCL Robotic Process Automation Solution,0.9072632789611816
S-0261,DragOnce Platform,0.8980551958084106
S-0089,Smart Infrastructure Projects Planning and Execution,0.8936957716941833
S-0131,ISS Project Management System,0.8894090056419373
S-0259,Software Robotic Solution - iBot,0.8881232738494873
S-0118,Alteryx,0.8862634897232056
S-0203,Government payment scheme online application and data processing,0.8856545686721802
S-0265,Business Process Management Platform,0.8817945718765259
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.8816515207290649
S-0283,All-in-one Mobile Productivity Platform,0.8810884952545166
S-0236,Workflow automation solution,0.8798074126243591
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8747023344039917
S-0252,Critical Event Management,0.8745505213737488
S-0195,SuperAcc Document Intelligence,0.8739612102508545
S-0153,Dynatrace,0.871398389339447
S-0103,SP-RFID Smart Asset Management System,0.8710545897483826
S-0211,Customised Mobile Application solution,0.8709322810173035
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8709198832511902
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.8701642155647278
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.8698191046714783
S-0266,Site Audit and Inspection Recording System,0.8694526553153992
S-0162,Automate the verification of electronic documents,0.8669388890266418
S-0275,SMore-OCR,0.8651052117347717
S-0209,Control-M (BMC Software),0.8650363683700562
S-0224,OceanX Workflow,0.86496901512146
S-0048,AI-based Application,0.8648078441619873
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.8642241954803467
S-0087,Smart Citizen and Employee Self-Services,0.8625774383544922
S-0152,Datax,0.8622849583625793
S-0094,Digital Transformation with Low code development platform,0.8610267639160156
S-0105,Blockchain solution,0.8605387210845947
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8573831915855408
S-0071,All-in-one Data Center - iDCmini System,0.8571972846984863
S-0021,ReportNOW,0.8554931282997131
S-0239,InterOps Accelerator,0.8550604581832886
S-0003,GeoSpatial Cloud,0.8538107872009277
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.8535928726196289
S-0038,Hybrid Reality Platform,0.8533784747123718
S-0247,Seclore Digital Rights Management,0.8533370494842529
S-0250,UiPath Automation Platform,0.8533231616020203
S-0288,Mixed language Chatbot system with AI and voice functions,0.8532907962799072
S-0049,Blockchain Solution,0.8520553112030029
S-0090,Smart Employee Learning Management,0.8513476252555847
S-0282,Chatbot Solution - ccRobot,0.8511597514152527
S-0101,​LANDRAY Office Automation (OA) system solutions,0.8501450419425964
