Reference Code,Solution Name (Eng),Cosine-Similarity
S-0221,AI and IT enhanced learning platform,0.8668613433837891
S-0230,STEMHUB Education Platform,0.8658663630485535
S-0190,Una Interactive Training Platform,0.8445711731910706
S-0288,Mixed language Chatbot system with AI and voice functions,0.8345702886581421
S-0096,Clare.AI Asian Language Chatbot Solutions,0.8342146277427673
S-0228,eClass Corporate Learning Management System (LMS),0.8311318755149841
S-0021,ReportNOW,0.8255069851875305
S-0152,Datax,0.8250412344932556
S-0124,Enterprise Intelligent Assistant,0.824870228767395
S-0231,AI Information push service management system,0.8243389129638672
S-0090,Smart Employee Learning Management,0.821411669254303
S-0157,NLP-powered Chatbot by Xiaomi,0.8195087313652039
S-0104,Litbulb Technologies,0.8123985528945923
S-0118,Alteryx,0.8111151456832886
S-0282,Chatbot Solution - ccRobot,0.8106724619865417
S-0261,DragOnce Platform,0.8104515671730042
S-0180,AR/ VR/ Interactive Design & Development,0.8095018863677979
S-0262,Mobile application development,0.8086870312690735
S-0283,All-in-one Mobile Productivity Platform,0.8026886582374573
S-0064,Smart Education(Class VR),0.8024957776069641
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.8019108772277832
S-0195,SuperAcc Document Intelligence,0.8012697100639343
S-0046,SAP Digital Boardroom,0.8004223704338074
S-0275,SMore-OCR,0.7998973727226257
S-0019,Personalized Education System,0.7988681197166443
S-0222,Agorize Innovation Sourcing Platform,0.7975925207138062
S-0082,A.I. Contact Center and User Engagement Solution,0.7972923517227173
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.7969658970832825
S-0131,ISS Project Management System,0.7965770959854126
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7957906723022461
S-0300,Smart Guiding Robot,0.7948086857795715
S-0296,BLOK Pass App for Travel Bubble,0.7938175201416016
S-0051,Insight Driven Organization (IDO),0.792801022529602
S-0240,Multilingual Voice Assistant,0.7921796441078186
S-0089,Smart Infrastructure Projects Planning and Execution,0.7921753525733948
S-0031,PowerArena - Smart City Operations Platform,0.7904388904571533
S-0100,Super Massive 3D Model Data Expert,0.7898357510566711
S-0038,Hybrid Reality Platform,0.7894353866577148
S-0211,Customised Mobile Application solution,0.7890006303787231
S-0013,Public Event Tracking and Early Warning Analysis System,0.7878473401069641
S-0026,Knowledge Management Solution (KM Power),0.7876497507095337
S-0049,Blockchain Solution,0.787119448184967
S-0247,Seclore Digital Rights Management,0.7867492437362671
S-0003,GeoSpatial Cloud,0.7864916324615479
S-0197,WCL Robotic Process Automation Solution,0.7862213253974915
S-0203,Government payment scheme online application and data processing,0.7841758728027344
S-0002,DataCube Data Intelligent Automation Solution,0.7837821841239929
S-0094,Digital Transformation with Low code development platform,0.7835654616355896
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.7829580307006836
S-0127,Event Management technology,0.7829136848449707
S-0172,Earthy,0.7818936705589294
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.781294047832489
S-0037,4D Immersive CAVE,0.7807593941688538
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7801212668418884
S-0292,Telepresence and Video Conferencing Solution,0.7799034118652344
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.779051661491394
S-0134,Smart Building - Energy Management and Optimization Solutions,0.7769221663475037
S-0219,"VR Virtual Store, Training & Education System",0.776654064655304
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.7762431502342224
S-0265,Business Process Management Platform,0.7758930325508118
S-0239,InterOps Accelerator,0.7756333351135254
S-0045,SAP Big Data Solution,0.7742949724197388
S-0241,Intelligent Data Platform,0.77335524559021
S-0087,Smart Citizen and Employee Self-Services,0.7728821635246277
