Reference Code,Solution Name (Eng),Cosine-Similarity
S-0081,iQ-Road and Traffic Management,0.8875718712806702
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8580288290977478
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.856749951839447
S-0232,"""Smart"" Car Park Management System",0.854968786239624
S-0022,A smart lamp pole system with AI-enabled security system,0.8538352847099304
S-0264,Smart Parking with Video Analytics,0.8528801798820496
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.8409184813499451
S-0036,Intelligent Traffic Monitoring,0.8401572108268738
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.8362649083137512
S-0251,Self Service Bike Rental Solution,0.832314670085907
S-0065,Smart Mobility,0.8296923637390137
S-0062,Parkingbnb,0.8218733072280884
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8205955028533936
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.8143828511238098
S-0039,iQ-Dwell Time Management System,0.8137547373771667
S-0072,Digital Twin of the City (or Town),0.8131144046783447
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.8124338984489441
S-0035,Document Delivery By Unmanned Vehicle,0.8117903470993042
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.810056746006012
S-0108,SparkXIO Smart Car Park Management System,0.8085272312164307
S-0100,Super Massive 3D Model Data Expert,0.8032723069190979
S-0245,Locobike：Automatic Bicycle Rental System,0.8028287887573242
S-0111,Smart car park solution,0.8025100231170654
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.7988817691802979
S-0116,Smart Parking Solution,0.7975465655326843
S-0001,PixelEye Object Detection,0.7963327169418335
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.7962941527366638
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.7944130897521973
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.7942272424697876
S-0177,MAD Gaze Smart Glass,0.7920665740966797
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.7911887168884277
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.7906621694564819
S-0153,Dynatrace,0.7900850176811218
S-0196,Personnel and Asset positioning management system,0.7855835556983948
S-0003,GeoSpatial Cloud,0.7850783467292786
S-0296,BLOK Pass App for Travel Bubble,0.7832919359207153
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.7816148400306702
S-0234,Pixel Eye Vision-Based Fall Detection,0.7813355922698975
S-0214,ACX Visitor Management System,0.7810091972351074
S-0038,Hybrid Reality Platform,0.7809635400772095
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.7808505892753601
S-0021,ReportNOW,0.7807005047798157
S-0105,Blockchain solution,0.7800084352493286
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.7799243927001953
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.7793065309524536
S-0118,Alteryx,0.7783294916152954
S-0219,"VR Virtual Store, Training & Education System",0.7779968976974487
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.7778708934783936
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.777797281742096
S-0253,Intelligent Face Mask,0.7774057984352112
S-0213,Radar-based smart motion and position tracking system,0.776367723941803
S-0043,fieldConnect,0.775236964225769
S-0235,Pixel Eye Safety Helmets Detection,0.7748993635177612
S-0299,Office Delivery Robot,0.7743116021156311
S-0203,Government payment scheme online application and data processing,0.772911548614502
S-0070,Well井 Smart Water Station,0.772520124912262
S-0049,Blockchain Solution,0.7706409096717834
S-0031,PowerArena - Smart City Operations Platform,0.7705564498901367
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.7701414227485657
S-0300,Smart Guiding Robot,0.7692359089851379
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.7683666944503784
S-0189,COVID19 Community Prevention Software System,0.7675213813781738
S-0215,Self Check-in system for self-quarantined personal,0.7673213481903076
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7664587497711182
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.7658261060714722
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.7656785249710083
S-0061,A.I. and Mixed Reality Solution,0.7656316161155701
S-0170,Nixplay Signage,0.7653065323829651
S-0162,Automate the verification of electronic documents,0.7653011083602905
S-0267,Smart Fever Screening System,0.76483154296875
S-0103,SP-RFID Smart Asset Management System,0.7645649909973145
S-0083,Smart Pharma Packaging,0.7622114419937134
S-0069,Citizen Cloud,0.7620267868041992
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.7609405517578125
S-0227,Intelligent liquid crystal dimming film,0.760779857635498
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.760204553604126
S-0181,Artificial Intelligence Camera Solutions,0.7598180770874023
S-0279,RoomQ virtual waiting room for massive traffic,0.7596542239189148
S-0165,Health Monitoring System,0.7588123679161072
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.7588085532188416
S-0084,NFC Product Authentication,0.7584669589996338
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.7582141757011414
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.7579158544540405
S-0044,AI Escalator Safety Monitoring System,0.7566102147102356
S-0288,Mixed language Chatbot system with AI and voice functions,0.7562960982322693
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.7556167840957642
S-0208,Indoor Map and Positioning for Smart City,0.755217969417572
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.7551271319389343
S-0047,Smart Taxpayer Services with Machine Learning,0.7550667524337769
S-0207,Pandemic Management System,0.7549536824226379
S-0087,Smart Citizen and Employee Self-Services,0.7548381686210632
S-0134,Smart Building - Energy Management and Optimization Solutions,0.7547807693481445
S-0045,SAP Big Data Solution,0.7535186409950256
S-0201,Non image base access control,0.753401517868042
S-0159,Integrated Smart Film Solutions,0.7531543970108032
S-0092,Enable the wireless connectivity for IoT devices,0.7522192597389221
S-0174,VR Training & Education System,0.7521767020225525
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7514424920082092
S-0167,IXIA ThreatARMOR,0.7508782148361206
S-0011,Precise Outdoor Crowd Analysis,0.750691831111908
S-0168,IXIA Vision ONE (Network Packet Broker),0.7502878904342651
S-0152,Datax,0.7501572966575623
S-0071,All-in-one Data Center - iDCmini System,0.7494467496871948
S-0254,FormExtractor,0.749245285987854
S-0030,IoT Building Access Control System,0.7491809129714966
S-0066,Smart Water Management,0.7482080459594727
S-0126,Self Service Business Intelligence,0.747175931930542
S-0289,Life Planning & Blockchain,0.7470676302909851
S-0261,DragOnce Platform,0.7466859817504883
S-0106,"Smart bin trash collection solution, especially remote area",0.7458987832069397
S-0172,Earthy,0.745720386505127
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7455816268920898
S-0176,Epidemic prevention and control management system,0.7452203631401062
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.7444413900375366
S-0128,Iris by HKT - From Surveillance to Intelligence,0.7444011569023132
