Reference Code,Solution Name (Eng),Cosine-Similarity
S-0105,Blockchain solution,0.8004257082939148
S-0203,Government payment scheme online application and data processing,0.7995777130126953
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.78743976354599
S-0152,Datax,0.786450207233429
S-0195,SuperAcc Document Intelligence,0.7851201295852661
S-0254,FormExtractor,0.7850819826126099
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.7758700251579285
S-0261,DragOnce Platform,0.7674263715744019
S-0003,GeoSpatial Cloud,0.7662038803100586
S-0247,Seclore Digital Rights Management,0.7656611204147339
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.7649728655815125
S-0296,BLOK Pass App for Travel Bubble,0.7647602558135986
S-0021,ReportNOW,0.7627711892127991
S-0214,ACX Visitor Management System,0.7613912224769592
S-0049,Blockchain Solution,0.7609267830848694
S-0170,Nixplay Signage,0.7606719136238098
S-0288,Mixed language Chatbot system with AI and voice functions,0.7604089975357056
S-0153,Dynatrace,0.7575223445892334
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7554259896278381
S-0224,OceanX Workflow,0.7550139427185059
S-0043,fieldConnect,0.7549470663070679
S-0232,"""Smart"" Car Park Management System",0.754611074924469
S-0197,WCL Robotic Process Automation Solution,0.7544124722480774
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.7542106509208679
S-0131,ISS Project Management System,0.7512074708938599
S-0038,Hybrid Reality Platform,0.7504997253417969
S-0266,Site Audit and Inspection Recording System,0.74969083070755
S-0240,Multilingual Voice Assistant,0.7494338750839233
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7480536103248596
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.7479461431503296
S-0265,Business Process Management Platform,0.7471028566360474
S-0264,Smart Parking with Video Analytics,0.7470691800117493
S-0231,AI Information push service management system,0.7469971179962158
S-0072,Digital Twin of the City (or Town),0.7464010715484619
S-0275,SMore-OCR,0.7460832595825195
S-0031,PowerArena - Smart City Operations Platform,0.7458825707435608
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.7431743741035461
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.7430363893508911
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.7427465319633484
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.7421416640281677
S-0076,NEC InfoCage FileShell,0.7417517900466919
S-0259,Software Robotic Solution - iBot,0.74085533618927
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.739459753036499
S-0087,Smart Citizen and Employee Self-Services,0.7387456297874451
S-0093,DataOS System,0.7384429574012756
S-0283,All-in-one Mobile Productivity Platform,0.7370958924293518
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.7368271946907043
S-0118,Alteryx,0.7360790371894836
S-0071,All-in-one Data Center - iDCmini System,0.7356017231941223
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.7355821132659912
S-0083,Smart Pharma Packaging,0.7346979975700378
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.734679639339447
S-0035,Document Delivery By Unmanned Vehicle,0.734472930431366
S-0089,Smart Infrastructure Projects Planning and Execution,0.733174204826355
S-0061,A.I. and Mixed Reality Solution,0.7330613732337952
S-0162,Automate the verification of electronic documents,0.7329118847846985
S-0143,Cyberbit,0.7327327132225037
S-0196,Personnel and Asset positioning management system,0.7315744161605835
S-0136,Document Authentication,0.7314159274101257
S-0181,Artificial Intelligence Camera Solutions,0.7311733365058899
S-0125,"BIM, BMS and IoT Integration",0.7310095429420471
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.7300817966461182
S-0120,Raspect-ACE,0.7300156354904175
S-0289,Life Planning & Blockchain,0.7299558520317078
S-0030,IoT Building Access Control System,0.729939341545105
S-0001,PixelEye Object Detection,0.7297409176826477
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.7293967008590698
S-0300,Smart Guiding Robot,0.728771448135376
S-0103,SP-RFID Smart Asset Management System,0.7285784482955933
S-0255,Authgear,0.7281700968742371
S-0194,UWB Beacon RTLS Solution,0.7272541522979736
S-0134,Smart Building - Energy Management and Optimization Solutions,0.7270535826683044
S-0234,Pixel Eye Vision-Based Fall Detection,0.7259002327919006
S-0211,Customised Mobile Application solution,0.7253807187080383
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.7246245741844177
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.7246188521385193
S-0262,Mobile application development,0.7245568037033081
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.7239035367965698
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.7235382795333862
S-0065,Smart Mobility,0.7230183482170105
S-0271,Server Data Analysis Service (User & Data),0.7227669358253479
S-0045,SAP Big Data Solution,0.7219403982162476
S-0096,Clare.AI Asian Language Chatbot Solutions,0.7218948602676392
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.7217186689376831
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.7215180397033691
S-0140,Drivelock,0.7214580178260803
S-0225,DocAnalyzer - Document Review Solution,0.7211074829101562
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.7210289239883423
S-0111,Smart car park solution,0.7203894257545471
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.7202812433242798
S-0163,Ai-Knowie,0.7192015051841736
S-0013,Public Event Tracking and Early Warning Analysis System,0.7189114689826965
S-0084,NFC Product Authentication,0.7185373306274414
S-0252,Critical Event Management,0.7178398370742798
S-0239,InterOps Accelerator,0.7177375555038452
S-0223,OceanX Share,0.7176198363304138
S-0299,Office Delivery Robot,0.7171084880828857
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.7167448997497559
S-0066,Smart Water Management,0.716390073299408
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7162290811538696
S-0165,Health Monitoring System,0.7161829471588135
S-0157,NLP-powered Chatbot by Xiaomi,0.71512770652771
S-0100,Super Massive 3D Model Data Expert,0.7140253186225891
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.7139602899551392
S-0208,Indoor Map and Positioning for Smart City,0.7136349081993103
S-0236,Workflow automation solution,0.712721586227417
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.7126874327659607
S-0241,Intelligent Data Platform,0.7126871943473816
S-0230,STEMHUB Education Platform,0.7118895649909973
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.711779773235321
S-0215,Self Check-in system for self-quarantined personal,0.711665689945221
S-0176,Epidemic prevention and control management system,0.7110824584960938
S-0177,MAD Gaze Smart Glass,0.7085443139076233
S-0155,Stella Enterprise Chatbot Builder,0.7080685496330261
S-0168,IXIA Vision ONE (Network Packet Broker),0.708031177520752
S-0119,Ziizau - Optimization of route design,0.707855761051178
S-0213,Radar-based smart motion and position tracking system,0.7072254419326782
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7063440680503845
S-0022,A smart lamp pole system with AI-enabled security system,0.7056799530982971
S-0044,AI Escalator Safety Monitoring System,0.7051280736923218
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.704828679561615
S-0263,SafeGuard Series,0.7047792077064514
S-0058,IoT Cybersecurity Testing and Certification Program,0.7047508358955383
S-0109,Face Recognition Door Access System,0.7041220664978027
S-0188,Data Vaccinator,0.7033479809761047
S-0070,Well井 Smart Water Station,0.7030824422836304
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.7025531530380249
S-0002,DataCube Data Intelligent Automation Solution,0.7024908065795898
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.7024036645889282
S-0113,Video Analytics Solution,0.7008355259895325
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.700366199016571
