Reference Code,Solution Name (Eng),Cosine-Similarity
S-0224,OceanX Workflow,0.8749695420265198
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.8742275834083557
S-0275,SMore-OCR,0.8537031412124634
S-0197,WCL Robotic Process Automation Solution,0.8458943963050842
S-0203,Government payment scheme online application and data processing,0.8428942561149597
S-0254,FormExtractor,0.8389021754264832
S-0236,Workflow automation solution,0.8357343077659607
S-0195,SuperAcc Document Intelligence,0.8341240286827087
S-0162,Automate the verification of electronic documents,0.8322349190711975
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.8296279311180115
S-0247,Seclore Digital Rights Management,0.8287355303764343
S-0261,DragOnce Platform,0.8275589942932129
S-0259,Software Robotic Solution - iBot,0.8266934752464294
S-0225,DocAnalyzer - Document Review Solution,0.8199846744537354
S-0283,All-in-one Mobile Productivity Platform,0.818778395652771
S-0105,Blockchain solution,0.818472146987915
S-0266,Site Audit and Inspection Recording System,0.8182705640792847
S-0136,Document Authentication,0.8161558508872986
S-0265,Business Process Management Platform,0.8138495087623596
S-0152,Datax,0.8076518774032593
S-0163,Ai-Knowie,0.8029506206512451
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.8026666641235352
S-0211,Customised Mobile Application solution,0.799907386302948
S-0087,Smart Citizen and Employee Self-Services,0.7987865209579468
S-0131,ISS Project Management System,0.7947987914085388
S-0021,ReportNOW,0.7939490079879761
S-0076,NEC InfoCage FileShell,0.7928827404975891
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.7865282893180847
S-0153,Dynatrace,0.7854765057563782
S-0223,OceanX Share,0.783052384853363
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7825537919998169
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.7821751236915588
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7814914584159851
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7803086042404175
S-0241,Intelligent Data Platform,0.7785805463790894
S-0240,Multilingual Voice Assistant,0.7784276604652405
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.7782449722290039
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7778429985046387
S-0035,Document Delivery By Unmanned Vehicle,0.7773780226707458
S-0089,Smart Infrastructure Projects Planning and Execution,0.7768193483352661
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.7759585380554199
