Reference Code,Solution Name (Eng),Cosine Similarity
S-0049,Blockchain Solution,0.7155544757843018
S-0054,TicketME Blockchain Ticketing Platform,0.6553922295570374
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.5777621269226074
S-0251,Self Service Bike Rental Solution,0.5635079145431519
S-0027,Big Data Enabler Service (project based),0.5525987148284912
S-0289,Life Planning & Blockchain,0.5466610193252563
S-0060,FROM Network Audit Programs,0.5434820652008057
S-0123,Complete Encryption with HSM,0.5432747006416321
S-0155,Stella Enterprise Chatbot Builder,0.5429452061653137
S-0093,DataOS System,0.5428518652915955
S-0232,"""Smart"" Car Park Management System",0.5393804907798767
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.5362055897712708
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.5315809845924377
S-0113,Video Analytics Solution,0.5297706127166748
S-0231,AI Information push service management system,0.5282399654388428
S-0105,Blockchain solution,0.5270366668701172
S-0072,Digital Twin of the City (or Town),0.5250098705291748
S-0002,DataCube Data Intelligent Automation Solution,0.5243638753890991
S-0248,OFS Website Tracking System,0.5217164754867554
S-0263,SafeGuard Series,0.5210342407226562
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.5209949016571045
S-0058,IoT Cybersecurity Testing and Certification Program,0.5209479331970215
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.518458366394043
S-0059,EMF Workplaces Evaluation Program,0.5176121592521667
S-0254,FormExtractor,0.5164487361907959
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.5158431529998779
S-0137,Splunk,0.5147275924682617
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.5088322162628174
S-0156,Neo,0.5055932998657227
S-0003,GeoSpatial Cloud,0.5054491758346558
S-0203,Government payment scheme online application and data processing,0.5045009851455688
S-0216,BMC Helix Service & Operations Management,0.5042043924331665
S-0045,SAP Big Data Solution,0.5040009021759033
S-0162,Automate the verification of electronic documents,0.5038862228393555
S-0008,Shape Security - Shape Enterprise Defense,0.5038633346557617
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.5025052428245544
S-0242,Queue-it -  Virtual Waiting Room,0.5019482374191284
S-0172,Earthy,0.49758630990982056
S-0222,Agorize Innovation Sourcing Platform,0.49411463737487793
S-0214,ACX Visitor Management System,0.4925210475921631
S-0083,Smart Pharma Packaging,0.4923359453678131
S-0261,DragOnce Platform,0.4910609722137451
S-0195,SuperAcc Document Intelligence,0.4910125732421875
S-0282,Chatbot Solution - ccRobot,0.48980963230133057
S-0283,All-in-one Mobile Productivity Platform,0.4880947470664978
S-0246,Remo Video Conferencing,0.48704633116722107
S-0225,DocAnalyzer - Document Review Solution,0.48581409454345703
S-0196,Personnel and Asset positioning management system,0.4850168824195862
S-0100,Super Massive 3D Model Data Expert,0.4838494062423706
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.48383766412734985
S-0051,Insight Driven Organization (IDO),0.4831125736236572
S-0127,Event Management technology,0.4829285740852356
S-0152,Datax,0.4820539057254791
S-0265,Business Process Management Platform,0.4815517067909241
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.47906529903411865
S-0230,STEMHUB Education Platform,0.4789181649684906
S-0023,Payment Solution for Housing Authority and Leisure and Cultural Department,0.47810518741607666
S-0241,Intelligent Data Platform,0.47761085629463196
S-0296,BLOK Pass App for Travel Bubble,0.47756943106651306
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.47734948992729187
S-0128,Iris by HKT - From Surveillance to Intelligence,0.477188378572464
S-0016,Cyclops -- Smart City & unmanned store solution,0.47382521629333496
S-0247,Seclore Digital Rights Management,0.47209346294403076
S-0141,HubSecurity,0.470389187335968
S-0038,Hybrid Reality Platform,0.46970826387405396
S-0101,​LANDRAY Office Automation (OA) system solutions,0.46943432092666626
S-0275,SMore-OCR,0.46860262751579285
S-0135,ISS Analytics Services,0.4682099223136902
S-0126,Self Service Business Intelligence,0.4641699194908142
S-0165,Health Monitoring System,0.46411627531051636
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.46396297216415405
S-0259,Software Robotic Solution - iBot,0.4620656371116638
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.46170300245285034
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.46016567945480347
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.4591137766838074
S-0163,Ai-Knowie,0.4588233530521393
S-0171,Augmented Reality (AR) model,0.45813122391700745
S-0010,Precise Facility Crowd Analysis,0.45804494619369507
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.4577012062072754
S-0237,V-K V-OS Cloud Solutions,0.4573994278907776
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.45591074228286743
S-0111,Smart car park solution,0.45461612939834595
S-0194,UWB Beacon RTLS Solution,0.4540611803531647
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.45350366830825806
S-0197,WCL Robotic Process Automation Solution,0.45288270711898804
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.45283931493759155
S-0048,AI-based Application,0.4523739218711853
S-0031,PowerArena - Smart City Operations Platform,0.45182833075523376
S-0250,UiPath Automation Platform,0.45171183347702026
S-0043,fieldConnect,0.4514673948287964
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.4505574107170105
S-0255,Authgear,0.4502016007900238
S-0139,imVision,0.4498235881328583
S-0180,AR/ VR/ Interactive Design & Development,0.44902467727661133
S-0140,Drivelock,0.44839566946029663
S-0035,Document Delivery By Unmanned Vehicle,0.44800978899002075
S-0209,Control-M (BMC Software),0.44795843958854675
S-0153,Dynatrace,0.4479498863220215
S-0044,AI Escalator Safety Monitoring System,0.44788751006126404
S-0012,"Monitoring and Early Warning System for Holding Concentration, Insider Trading, Short-selling and Stock Price Manipulation",0.4461444616317749
S-0228,eClass Corporate Learning Management System (LMS),0.44445720314979553
S-0188,Data Vaccinator,0.4435719847679138
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.441847026348114
S-0124,Enterprise Intelligent Assistant,0.44154345989227295
S-0085,SAP Geospatial Asset Management,0.4410719573497772
S-0166,IXIA BREAKINGPOINT,0.4407689571380615
S-0245,Locobike：Automatic Bicycle Rental System,0.4407653212547302
S-0143,Cyberbit,0.43988949060440063
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.4387189447879791
S-0062,Parkingbnb,0.43866822123527527
S-0125,"BIM, BMS and IoT Integration",0.43729865550994873
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.43656763434410095
S-0164,Relate App,0.4360125660896301
S-0030,IoT Building Access Control System,0.43545711040496826
S-0107,POARD Your Presentation Stage,0.43423423171043396
S-0223,OceanX Share,0.4332832098007202
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4324268102645874
S-0219,"VR Virtual Store, Training & Education System",0.43220892548561096
S-0040,RVM One Stop Recycling Solution,0.4320189952850342
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.4309670627117157
