Reference Code,Solution Name (Eng),Cosine Similarity
S-0052,OpenCloud CMP,0.5528872013092041
S-0239,InterOps Accelerator,0.5489046573638916
S-0060,FROM Network Audit Programs,0.5481747984886169
S-0203,Government payment scheme online application and data processing,0.5461949706077576
S-0272,Hybrid/ E Bus/ Mini Bus and Ferry Boat,0.5334168672561646
S-0026,Knowledge Management Solution (KM Power),0.5301351547241211
S-0085,SAP Geospatial Asset Management,0.5140135884284973
S-0038,Hybrid Reality Platform,0.4948633313179016
S-0082,A.I. Contact Center and User Engagement Solution,0.4915226697921753
S-0069,Citizen Cloud,0.486166387796402
S-0247,Seclore Digital Rights Management,0.4842132031917572
S-0043,fieldConnect,0.4786907434463501
S-0131,ISS Project Management System,0.4764445722103119
S-0051,Insight Driven Organization (IDO),0.47325706481933594
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.47284120321273804
S-0164,Relate App,0.46720781922340393
S-0244,ServiceNow - ITSM solution,0.46548622846603394
S-0222,Agorize Innovation Sourcing Platform,0.46519893407821655
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.46507084369659424
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.4619852304458618
S-0261,DragOnce Platform,0.45801764726638794
S-0265,Business Process Management Platform,0.4570578634738922
S-0027,Big Data Enabler Service (project based),0.45479321479797363
S-0210,AI Cloud for Smart Construction,0.4534408152103424
S-0037,4D Immersive CAVE,0.4508780241012573
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.4504384398460388
S-0142,NetMotion Mobility,0.4503399133682251
S-0209,Control-M (BMC Software),0.45016956329345703
S-0114,Worker Insights,0.4500716030597687
S-0152,Datax,0.4468945860862732
S-0248,OFS Website Tracking System,0.44219452142715454
S-0130,OpenLegacy API factory,0.4381301701068878
S-0068,Reliability Centered Asset Management - Dynamic (RCAM-dyn),0.4371086657047272
S-0197,WCL Robotic Process Automation Solution,0.4336574971675873
S-0259,Software Robotic Solution - iBot,0.4336274266242981
S-0137,Splunk,0.42951491475105286
S-0228,eClass Corporate Learning Management System (LMS),0.4270966351032257
S-0046,SAP Digital Boardroom,0.41919299960136414
S-0058,IoT Cybersecurity Testing and Certification Program,0.41770774126052856
