Reference Code,Solution Name (Eng),Cosine Similarity
S-0174,VR Training & Education System,0.6497025489807129
S-0044,AI Escalator Safety Monitoring System,0.6254874467849731
S-0113,Video Analytics Solution,0.5953648686408997
S-0266,Site Audit and Inspection Recording System,0.5827362537384033
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.578234076499939
S-0116,Smart Parking Solution,0.5690487027168274
S-0252,Critical Event Management,0.5674552917480469
S-0210,AI Cloud for Smart Construction,0.5641342997550964
S-0219,"VR Virtual Store, Training & Education System",0.5616596937179565
S-0065,Smart Mobility,0.5562064051628113
S-0235,Pixel Eye Safety Helmets Detection,0.5551034808158875
S-0161,LiDAR and Optical Sensing applications for Smart City,0.5549131631851196
S-0234,Pixel Eye Vision-Based Fall Detection,0.5533162355422974
S-0153,Dynatrace,0.5502445697784424
S-0239,InterOps Accelerator,0.5482284426689148
S-0031,PowerArena - Smart City Operations Platform,0.5466884970664978
S-0169,Robotic Assistant,0.5444384813308716
S-0037,4D Immersive CAVE,0.5438316464424133
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.5436316132545471
S-0108,SparkXIO Smart Car Park Management System,0.5420953035354614
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.5383825898170471
S-0081,iQ-Road and Traffic Management,0.5344345569610596
S-0036,Intelligent Traffic Monitoring,0.5342901945114136
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.5271177291870117
S-0168,IXIA Vision ONE (Network Packet Broker),0.5266256332397461
S-0120,Raspect-ACE,0.5255056023597717
S-0058,IoT Cybersecurity Testing and Certification Program,0.5250197052955627
S-0279,RoomQ virtual waiting room for massive traffic,0.5233719944953918
S-0099,NB IoT Sensor Solution,0.5207937955856323
S-0180,AR/ VR/ Interactive Design & Development,0.519296407699585
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.5192875862121582
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.5192841291427612
S-0157,NLP-powered Chatbot by Xiaomi,0.518672525882721
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.518599271774292
S-0226,"Sky Drone - Autonomous Drone Solution (""Drone-in-a-Box"")",0.5154941082000732
S-0229,SonoWatermark,0.5135757327079773
S-0019,Personalized Education System,0.5130599141120911
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.511455237865448
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.5110155344009399
S-0135,ISS Analytics Services,0.510090708732605
S-0167,IXIA ThreatARMOR,0.5074929594993591
S-0271,Server Data Analysis Service (User & Data),0.5055450797080994
S-0060,FROM Network Audit Programs,0.504410982131958
S-0048,AI-based Application,0.5043207406997681
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.5042411088943481
S-0254,FormExtractor,0.5034828782081604
S-0128,Iris by HKT - From Surveillance to Intelligence,0.5011637210845947
S-0231,AI Information push service management system,0.49982449412345886
S-0072,Digital Twin of the City (or Town),0.4987887740135193
S-0137,Splunk,0.4963127374649048
S-0038,Hybrid Reality Platform,0.4951198697090149
S-0119,Ziizau - Optimization of route design,0.4938693642616272
S-0091,Next Generation Growable Optical Networks,0.4928753077983856
S-0232,"""Smart"" Car Park Management System",0.4922034442424774
S-0003,GeoSpatial Cloud,0.491680383682251
S-0051,Insight Driven Organization (IDO),0.4899907410144806
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.48985886573791504
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.4898069500923157
S-0012,"Monitoring and Early Warning System for Holding Concentration, Insider Trading, Short-selling and Stock Price Manipulation",0.48955196142196655
S-0134,Smart Building - Energy Management and Optimization Solutions,0.4879613518714905
S-0110,People Counting System (PCS),0.48782193660736084
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.4870761036872864
S-0251,Self Service Bike Rental Solution,0.48559385538101196
S-0111,Smart car park solution,0.4853346347808838
S-0181,Artificial Intelligence Camera Solutions,0.48421043157577515
S-0027,Big Data Enabler Service (project based),0.48366087675094604
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.48324498534202576
S-0259,Software Robotic Solution - iBot,0.48295679688453674
S-0039,iQ-Dwell Time Management System,0.482379674911499
S-0264,Smart Parking with Video Analytics,0.4821978509426117
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.48207688331604004
S-0221,AI and IT enhanced learning platform,0.48118847608566284
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.48019909858703613
S-0209,Control-M (BMC Software),0.47984611988067627
S-0166,IXIA BREAKINGPOINT,0.47961682081222534
S-0013,Public Event Tracking and Early Warning Analysis System,0.47745728492736816
S-0020,Machines Predictive Maintenance,0.4771180748939514
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.47627073526382446
S-0069,Citizen Cloud,0.47496527433395386
S-0139,imVision,0.47412627935409546
S-0035,Document Delivery By Unmanned Vehicle,0.4740382432937622
S-0047,Smart Taxpayer Services with Machine Learning,0.47313544154167175
S-0124,Enterprise Intelligent Assistant,0.47218990325927734
S-0106,"Smart bin trash collection solution, especially remote area",0.47116804122924805
S-0005,Smart Lamp Pole and Robotic,0.47061580419540405
S-0070,Well井 Smart Water Station,0.4701344668865204
S-0022,A smart lamp pole system with AI-enabled security system,0.46926647424697876
S-0008,Shape Security - Shape Enterprise Defense,0.4670560657978058
S-0114,Worker Insights,0.4655589759349823
S-0213,Radar-based smart motion and position tracking system,0.46469661593437195
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.46402543783187866
S-0009,Precise And Responsive Indoor Location Tracking,0.46399301290512085
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.4625933766365051
S-0100,Super Massive 3D Model Data Expert,0.4625122845172882
S-0207,Pandemic Management System,0.4612407088279724
S-0011,Precise Outdoor Crowd Analysis,0.460762083530426
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.46061789989471436
S-0016,Cyclops -- Smart City & unmanned store solution,0.4605603814125061
S-0196,Personnel and Asset positioning management system,0.4598950445652008
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.4594752788543701
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.4591636061668396
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.4584290385246277
S-0225,DocAnalyzer - Document Review Solution,0.4573681950569153
S-0082,A.I. Contact Center and User Engagement Solution,0.4567490816116333
S-0062,Parkingbnb,0.45535218715667725
S-0275,SMore-OCR,0.4541970193386078
S-0010,Precise Facility Crowd Analysis,0.4539959728717804
S-0155,Stella Enterprise Chatbot Builder,0.4534055292606354
S-0092,Enable the wireless connectivity for IoT devices,0.45337238907814026
S-0194,UWB Beacon RTLS Solution,0.45175158977508545
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.45116013288497925
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.44984155893325806
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.44871199131011963
S-0001,PixelEye Object Detection,0.44854819774627686
S-0241,Intelligent Data Platform,0.44845932722091675
S-0205,Centrak Quarantine Management Solution,0.4484272003173828
S-0043,fieldConnect,0.4476639926433563
S-0002,DataCube Data Intelligent Automation Solution,0.44735246896743774
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.4472827911376953
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.4465980529785156
S-0059,EMF Workplaces Evaluation Program,0.44618022441864014
S-0242,Queue-it -  Virtual Waiting Room,0.44312745332717896
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.44310277700424194
S-0083,Smart Pharma Packaging,0.44216176867485046
S-0142,NetMotion Mobility,0.4410340189933777
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.4400140643119812
S-0156,Neo,0.4385712742805481
S-0143,Cyberbit,0.43572497367858887
S-0030,IoT Building Access Control System,0.43569159507751465
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.4348493814468384
S-0190,Una Interactive Training Platform,0.43466103076934814
S-0282,Chatbot Solution - ccRobot,0.4344467222690582
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.4336012899875641
S-0197,WCL Robotic Process Automation Solution,0.4335291087627411
S-0163,Ai-Knowie,0.4334262013435364
S-0273,Talos,0.43304622173309326
S-0138,Radware DefensePro and AppWall,0.43300676345825195
S-0164,Relate App,0.43234553933143616
S-0162,Automate the verification of electronic documents,0.4317396283149719
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.4315435290336609
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.43084895610809326
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.43026918172836304
S-0160,Smart glass,0.43019261956214905
S-0050,Deloitte ASSIST,0.4298372268676758
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.4298202693462372
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.4279623329639435
S-0094,Digital Transformation with Low code development platform,0.4263228178024292
S-0283,All-in-one Mobile Productivity Platform,0.42555463314056396
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.42514437437057495
S-0034,Cloud Energy Management Platform,0.42480602860450745
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.42291444540023804
S-0045,SAP Big Data Solution,0.4225155711174011
S-0262,Mobile application development,0.42155981063842773
S-0104,Litbulb Technologies,0.4190984070301056
S-0096,Clare.AI Asian Language Chatbot Solutions,0.4189717769622803
S-0159,Integrated Smart Film Solutions,0.41894811391830444
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.41831281781196594
S-0195,SuperAcc Document Intelligence,0.41456490755081177
S-0211,Customised Mobile Application solution,0.414537250995636
S-0145,Arcserve® Appliance Series,0.414196640253067
S-0250,UiPath Automation Platform,0.41367870569229126
S-0061,A.I. and Mixed Reality Solution,0.4132005572319031
S-0238,Rice Robotics,0.4131091237068176
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.4130778908729553
S-0152,Datax,0.41264989972114563
S-0299,Office Delivery Robot,0.4122903048992157
S-0086,Micro-Chip 2.0 for pets,0.4107753038406372
S-0201,Non image base access control,0.4105306565761566
S-0107,POARD Your Presentation Stage,0.4078202247619629
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.4076436758041382
S-0123,Complete Encryption with HSM,0.4070793390274048
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.40631288290023804
S-0052,OpenCloud CMP,0.4048376679420471
S-0263,SafeGuard Series,0.4042239785194397
S-0165,Health Monitoring System,0.4030400514602661
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.40232086181640625
S-0126,Self Service Business Intelligence,0.40221816301345825
S-0188,Data Vaccinator,0.40191590785980225
S-0296,BLOK Pass App for Travel Bubble,0.40041667222976685
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.4000735878944397
S-0097,Smart Home e-Health Monitoring and Care System,0.40002167224884033
S-0236,Workflow automation solution,0.3983844518661499
S-0216,BMC Helix Service & Operations Management,0.39821112155914307
S-0071,All-in-one Data Center - iDCmini System,0.39591336250305176
S-0214,ACX Visitor Management System,0.3955453038215637
S-0193,Dahua Body Temp Measurement Solution,0.3949281573295593
S-0272,Hybrid/ E Bus/ Mini Bus and Ferry Boat,0.3923567235469818
S-0281,"Smart 5G Integrated Multi-Operator Active Distributed Antenna Solution for Malls, Venues and Stadiums",0.38930246233940125
S-0172,Earthy,0.38830825686454773
S-0066,Smart Water Management,0.38698258996009827
S-0294,Live Webinar Streaming service,0.3867313861846924
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.3862631320953369
S-0267,Smart Fever Screening System,0.38488030433654785
S-0068,Reliability Centered Asset Management - Dynamic (RCAM-dyn),0.3841574192047119
S-0199,V-Key Mobile App Protection,0.382900595664978
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.38263624906539917
S-0248,OFS Website Tracking System,0.3825145661830902
S-0244,ServiceNow - ITSM solution,0.3817593455314636
S-0158,Switchable Glass / Film,0.3806694447994232
S-0064,Smart Education(Class VR),0.3794417977333069
S-0140,Drivelock,0.3794267177581787
S-0230,STEMHUB Education Platform,0.37769457697868347
S-0077,Anywhere Networks,0.3773577809333801
S-0040,RVM One Stop Recycling Solution,0.3749334216117859
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.374933123588562
S-0189,COVID19 Community Prevention Software System,0.37435925006866455
S-0093,DataOS System,0.3735542893409729
S-0046,SAP Digital Boardroom,0.3729776442050934
S-0288,Mixed language Chatbot system with AI and voice functions,0.3728893995285034
S-0203,Government payment scheme online application and data processing,0.3726208209991455
S-0292,Telepresence and Video Conferencing Solution,0.3722466230392456
S-0089,Smart Infrastructure Projects Planning and Execution,0.371035635471344
S-0090,Smart Employee Learning Management,0.36968350410461426
S-0007,Smart Life,0.3684026598930359
S-0054,TicketME Blockchain Ticketing Platform,0.3679323196411133
S-0042,Smart Water Duct Valve for shared Housing,0.3668331801891327
S-0247,Seclore Digital Rights Management,0.3653280436992645
