Reference Code,Solution Name (Eng),Cosine Similarity
S-0120,Raspect-ACE,0.7479496002197266
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7392390370368958
S-0231,AI Information push service management system,0.7192597389221191
S-0239,InterOps Accelerator,0.7011822462081909
S-0060,FROM Network Audit Programs,0.6931336522102356
S-0166,IXIA BREAKINGPOINT,0.6920784711837769
S-0210,AI Cloud for Smart Construction,0.6823176145553589
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.6778040528297424
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.6757891774177551
S-0216,BMC Helix Service & Operations Management,0.6728990077972412
S-0244,ServiceNow - ITSM solution,0.6703896522521973
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.6667210459709167
S-0143,Cyberbit,0.6651604175567627
S-0152,Datax,0.6624895334243774
S-0048,AI-based Application,0.6585686802864075
S-0283,All-in-one Mobile Productivity Platform,0.6511380076408386
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.6498905420303345
S-0221,AI and IT enhanced learning platform,0.6491283774375916
S-0044,AI Escalator Safety Monitoring System,0.6482717990875244
S-0058,IoT Cybersecurity Testing and Certification Program,0.6479538679122925
S-0259,Software Robotic Solution - iBot,0.6467245817184448
S-0008,Shape Security - Shape Enterprise Defense,0.6442986130714417
S-0072,Digital Twin of the City (or Town),0.6426923274993896
S-0054,TicketME Blockchain Ticketing Platform,0.6425533294677734
S-0232,"""Smart"" Car Park Management System",0.6419365406036377
S-0153,Dynatrace,0.6405060887336731
S-0255,Authgear,0.6388775110244751
S-0003,GeoSpatial Cloud,0.6381080746650696
S-0027,Big Data Enabler Service (project based),0.6375686526298523
S-0230,STEMHUB Education Platform,0.6356133818626404
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.6336007714271545
S-0252,Critical Event Management,0.632799506187439
S-0134,Smart Building - Energy Management and Optimization Solutions,0.6315775513648987
S-0168,IXIA Vision ONE (Network Packet Broker),0.6302714347839355
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.6289772391319275
S-0126,Self Service Business Intelligence,0.6286821961402893
S-0091,Next Generation Growable Optical Networks,0.6272498369216919
S-0137,Splunk,0.6246752738952637
S-0085,SAP Geospatial Asset Management,0.6240638494491577
S-0222,Agorize Innovation Sourcing Platform,0.6220797300338745
S-0031,PowerArena - Smart City Operations Platform,0.6207401752471924
S-0123,Complete Encryption with HSM,0.6195821166038513
S-0195,SuperAcc Document Intelligence,0.6177064776420593
