Reference Code,Solution Name (Eng),Cosine Similarity
S-0159,Integrated Smart Film Solutions,0.7681857943534851
S-0158,Switchable Glass / Film,0.7311453223228455
S-0046,SAP Digital Boardroom,0.7022937536239624
S-0113,Video Analytics Solution,0.700005292892456
S-0127,Event Management technology,0.6996446251869202
S-0120,Raspect-ACE,0.6809255480766296
S-0009,Precise And Responsive Indoor Location Tracking,0.6692744493484497
S-0292,Telepresence and Video Conferencing Solution,0.6682485342025757
S-0013,Public Event Tracking and Early Warning Analysis System,0.6632378101348877
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.6587249040603638
S-0246,Remo Video Conferencing,0.6574986577033997
S-0214,ACX Visitor Management System,0.6565612554550171
S-0030,IoT Building Access Control System,0.6542948484420776
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.6475843787193298
S-0010,Precise Facility Crowd Analysis,0.6392067074775696
S-0099,NB IoT Sensor Solution,0.6364898681640625
S-0244,ServiceNow - ITSM solution,0.6298638582229614
S-0059,EMF Workplaces Evaluation Program,0.628718376159668
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.6274068355560303
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.625637948513031
S-0174,VR Training & Education System,0.6231507062911987
S-0241,Intelligent Data Platform,0.6225913763046265
S-0273,Talos,0.6218501329421997
S-0094,Digital Transformation with Low code development platform,0.6201200485229492
S-0224,OceanX Workflow,0.6195651292800903
S-0185,Human body temperature recognition real-time measurement linkage system,0.6151828765869141
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.6146776080131531
S-0252,Critical Event Management,0.6144951581954956
S-0230,STEMHUB Education Platform,0.6142830848693848
S-0107,POARD Your Presentation Stage,0.6142693758010864
S-0225,DocAnalyzer - Document Review Solution,0.6118819713592529
S-0181,Artificial Intelligence Camera Solutions,0.6116747856140137
S-0076,NEC InfoCage FileShell,0.6114597320556641
S-0197,WCL Robotic Process Automation Solution,0.6114567518234253
S-0061,A.I. and Mixed Reality Solution,0.6099555492401123
S-0236,Workflow automation solution,0.6091626286506653
S-0283,All-in-one Mobile Productivity Platform,0.6086210012435913
S-0064,Smart Education(Class VR),0.6081562042236328
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.6080012917518616
S-0034,Cloud Energy Management Platform,0.6048412322998047
S-0072,Digital Twin of the City (or Town),0.6034893989562988
S-0038,Hybrid Reality Platform,0.602514386177063
S-0128,Iris by HKT - From Surveillance to Intelligence,0.6024430990219116
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.6020249128341675
S-0081,iQ-Road and Traffic Management,0.6014355421066284
S-0231,AI Information push service management system,0.6013997197151184
S-0227,Intelligent liquid crystal dimming film,0.601326048374176
S-0115,All-in-one event management software,0.6010501384735107
S-0300,Smart Guiding Robot,0.6009721755981445
S-0196,Personnel and Asset positioning management system,0.6008524894714355
S-0075,Altai SuperWiFi Solution,0.5978620052337646
S-0267,Smart Fever Screening System,0.5969375371932983
S-0163,Ai-Knowie,0.5958060026168823
S-0085,SAP Geospatial Asset Management,0.595039963722229
S-0218,Chief,0.5934838652610779
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.592522144317627
S-0239,InterOps Accelerator,0.592499852180481
S-0228,eClass Corporate Learning Management System (LMS),0.5922888517379761
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.592156171798706
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.5913287401199341
S-0166,IXIA BREAKINGPOINT,0.5906941890716553
S-0026,Knowledge Management Solution (KM Power),0.5895814299583435
S-0234,Pixel Eye Vision-Based Fall Detection,0.5893453359603882
S-0209,Control-M (BMC Software),0.588127613067627
S-0235,Pixel Eye Safety Helmets Detection,0.5879831314086914
S-0131,ISS Project Management System,0.58754563331604
S-0171,Augmented Reality (AR) model,0.5872926115989685
S-0104,Litbulb Technologies,0.5864266753196716
S-0155,Stella Enterprise Chatbot Builder,0.5861088633537292
S-0044,AI Escalator Safety Monitoring System,0.5849975943565369
S-0090,Smart Employee Learning Management,0.5845000743865967
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.5840114951133728
S-0022,A smart lamp pole system with AI-enabled security system,0.583960771560669
S-0114,Worker Insights,0.5832479000091553
S-0001,PixelEye Object Detection,0.5808748006820679
S-0116,Smart Parking Solution,0.5802802443504333
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.5772098302841187
S-0071,All-in-one Data Center - iDCmini System,0.5765734910964966
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.5759923458099365
S-0008,Shape Security - Shape Enterprise Defense,0.5753912925720215
S-0294,Live Webinar Streaming service,0.5748763084411621
S-0137,Splunk,0.574798583984375
S-0060,FROM Network Audit Programs,0.5743467211723328
S-0039,iQ-Dwell Time Management System,0.573779284954071
S-0007,Smart Life,0.5730463862419128
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.5728522539138794
S-0180,AR/ VR/ Interactive Design & Development,0.572319746017456
S-0282,Chatbot Solution - ccRobot,0.5719953775405884
S-0247,Seclore Digital Rights Management,0.5701807737350464
S-0126,Self Service Business Intelligence,0.5699371099472046
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.5686613321304321
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.5679700374603271
S-0279,RoomQ virtual waiting room for massive traffic,0.5678719282150269
S-0142,NetMotion Mobility,0.567824125289917
S-0254,FormExtractor,0.5674124956130981
S-0208,Indoor Map and Positioning for Smart City,0.5667915344238281
S-0153,Dynatrace,0.5666730403900146
S-0052,OpenCloud CMP,0.5657979249954224
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.564031720161438
S-0019,Personalized Education System,0.56390380859375
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.5607025027275085
S-0037,4D Immersive CAVE,0.5581933259963989
S-0265,Business Process Management Platform,0.5573751330375671
S-0232,"""Smart"" Car Park Management System",0.5573000907897949
S-0014,2D Face Re-identification,0.5566087961196899
S-0123,Complete Encryption with HSM,0.5555211901664734
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.5551561117172241
S-0213,Radar-based smart motion and position tracking system,0.5544046759605408
S-0089,Smart Infrastructure Projects Planning and Execution,0.5542197227478027
S-0169,Robotic Assistant,0.5542095303535461
S-0135,ISS Analytics Services,0.5539186000823975
S-0219,"VR Virtual Store, Training & Education System",0.5524463653564453
S-0100,Super Massive 3D Model Data Expert,0.5512040257453918
S-0160,Smart glass,0.5472634434700012
S-0248,OFS Website Tracking System,0.5469814538955688
S-0050,Deloitte ASSIST,0.545748233795166
S-0031,PowerArena - Smart City Operations Platform,0.5446276664733887
S-0261,DragOnce Platform,0.544183075428009
S-0221,AI and IT enhanced learning platform,0.5433852672576904
S-0255,Authgear,0.5418011546134949
S-0051,Insight Driven Organization (IDO),0.5386771559715271
S-0119,Ziizau - Optimization of route design,0.5384103059768677
S-0262,Mobile application development,0.5374884009361267
S-0002,DataCube Data Intelligent Automation Solution,0.5367598533630371
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.5353027582168579
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.5338477492332458
S-0223,OceanX Share,0.5333457589149475
S-0036,Intelligent Traffic Monitoring,0.5309844017028809
S-0188,Data Vaccinator,0.5309789180755615
S-0211,Customised Mobile Application solution,0.5308854579925537
S-0168,IXIA Vision ONE (Network Packet Broker),0.5308136940002441
S-0205,Centrak Quarantine Management Solution,0.5301767587661743
S-0043,fieldConnect,0.5298801064491272
S-0021,ReportNOW,0.5294324159622192
S-0045,SAP Big Data Solution,0.5284775495529175
S-0048,AI-based Application,0.5251849889755249
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.5248148441314697
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.524526059627533
S-0240,Multilingual Voice Assistant,0.5235743522644043
S-0141,HubSecurity,0.5224272608757019
S-0109,Face Recognition Door Access System,0.5192152857780457
S-0263,SafeGuard Series,0.519141435623169
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.5190280675888062
S-0201,Non image base access control,0.5188137292861938
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.5180913209915161
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.5171655416488647
S-0011,Precise Outdoor Crowd Analysis,0.5166680812835693
S-0271,Server Data Analysis Service (User & Data),0.5157754421234131
S-0210,AI Cloud for Smart Construction,0.5153653621673584
S-0259,Software Robotic Solution - iBot,0.5144054889678955
S-0134,Smart Building - Energy Management and Optimization Solutions,0.5141496658325195
S-0145,Arcserve® Appliance Series,0.5137636065483093
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.5136957168579102
S-0177,MAD Gaze Smart Glass,0.5135687589645386
S-0176,Epidemic prevention and control management system,0.5128279328346252
S-0250,UiPath Automation Platform,0.5124132037162781
S-0049,Blockchain Solution,0.5119267702102661
S-0264,Smart Parking with Video Analytics,0.5110101699829102
S-0216,BMC Helix Service & Operations Management,0.5084047317504883
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.5071040987968445
S-0172,Earthy,0.5068358182907104
S-0242,Queue-it -  Virtual Waiting Room,0.50577712059021
S-0093,DataOS System,0.5050880312919617
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.5044932961463928
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.5034239292144775
S-0143,Cyberbit,0.5007055401802063
S-0162,Automate the verification of electronic documents,0.5001932382583618
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.49852630496025085
S-0266,Site Audit and Inspection Recording System,0.49798834323883057
S-0296,BLOK Pass App for Travel Bubble,0.49642112851142883
S-0040,RVM One Stop Recycling Solution,0.4958530068397522
S-0070,Well井 Smart Water Station,0.49502384662628174
S-0054,TicketME Blockchain Ticketing Platform,0.4933570921421051
S-0207,Pandemic Management System,0.49041277170181274
S-0097,Smart Home e-Health Monitoring and Care System,0.49037736654281616
S-0165,Health Monitoring System,0.48996657133102417
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.4893060326576233
S-0012,"Monitoring and Early Warning System for Holding Concentration, Insider Trading, Short-selling and Stock Price Manipulation",0.4892093241214752
S-0003,GeoSpatial Cloud,0.48863786458969116
S-0066,Smart Water Management,0.4877496361732483
