Reference Code,Solution Name (Eng),Cosine Similarity
S-0174,VR Training & Education System,0.6365189552307129
S-0169,Robotic Assistant,0.6195352077484131
S-0259,Software Robotic Solution - iBot,0.5981960892677307
S-0219,"VR Virtual Store, Training & Education System",0.5945528745651245
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.594514012336731
S-0294,Live Webinar Streaming service,0.5909018516540527
S-0049,Blockchain Solution,0.5904819965362549
S-0094,Digital Transformation with Low code development platform,0.5885562300682068
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.5834250450134277
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.5789520144462585
S-0037,4D Immersive CAVE,0.5769525766372681
S-0155,Stella Enterprise Chatbot Builder,0.5637828707695007
S-0266,Site Audit and Inspection Recording System,0.5606348514556885
S-0038,Hybrid Reality Platform,0.559162974357605
S-0125,"BIM, BMS and IoT Integration",0.5509440302848816
S-0082,A.I. Contact Center and User Engagement Solution,0.5489921569824219
S-0279,RoomQ virtual waiting room for massive traffic,0.5487575531005859
S-0165,Health Monitoring System,0.5434728860855103
S-0180,AR/ VR/ Interactive Design & Development,0.5434573888778687
S-0120,Raspect-ACE,0.5421047210693359
S-0156,Neo,0.5413918495178223
S-0282,Chatbot Solution - ccRobot,0.5381259918212891
S-0050,Deloitte ASSIST,0.5365605354309082
S-0171,Augmented Reality (AR) model,0.5330556631088257
S-0262,Mobile application development,0.5255205631256104
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.5251736640930176
S-0081,iQ-Road and Traffic Management,0.5250833034515381
S-0060,FROM Network Audit Programs,0.5236570835113525
S-0031,PowerArena - Smart City Operations Platform,0.5228059887886047
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.5216054916381836
S-0164,Relate App,0.5213263034820557
S-0252,Critical Event Management,0.5206010937690735
S-0267,Smart Fever Screening System,0.5201960206031799
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.5201537013053894
S-0242,Queue-it -  Virtual Waiting Room,0.5189612507820129
S-0221,AI and IT enhanced learning platform,0.5188683271408081
S-0058,IoT Cybersecurity Testing and Certification Program,0.5179927349090576
S-0246,Remo Video Conferencing,0.5173152685165405
S-0126,Self Service Business Intelligence,0.5164527893066406
S-0044,AI Escalator Safety Monitoring System,0.515038251876831
S-0197,WCL Robotic Process Automation Solution,0.5117913484573364
S-0085,SAP Geospatial Asset Management,0.5116549730300903
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.5101594924926758
S-0127,Event Management technology,0.5097511410713196
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.5086144804954529
S-0244,ServiceNow - ITSM solution,0.5083997249603271
S-0239,InterOps Accelerator,0.5082988142967224
S-0047,Smart Taxpayer Services with Machine Learning,0.5056746006011963
S-0231,AI Information push service management system,0.5046454668045044
S-0113,Video Analytics Solution,0.5044711828231812
S-0163,Ai-Knowie,0.5037953853607178
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.5011347532272339
S-0100,Super Massive 3D Model Data Expert,0.5002517104148865
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.49931782484054565
S-0118,Alteryx,0.49804171919822693
S-0020,Machines Predictive Maintenance,0.4968940019607544
S-0072,Digital Twin of the City (or Town),0.4956706762313843
S-0235,Pixel Eye Safety Helmets Detection,0.4935592710971832
S-0016,Cyclops -- Smart City & unmanned store solution,0.4923606514930725
S-0034,Cloud Energy Management Platform,0.49170786142349243
S-0008,Shape Security - Shape Enterprise Defense,0.4910462200641632
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4899652898311615
S-0224,OceanX Workflow,0.4896591901779175
S-0069,Citizen Cloud,0.488260418176651
S-0110,People Counting System (PCS),0.4877055287361145
S-0051,Insight Driven Organization (IDO),0.4870389997959137
S-0090,Smart Employee Learning Management,0.4867830276489258
S-0134,Smart Building - Energy Management and Optimization Solutions,0.48578721284866333
S-0190,Una Interactive Training Platform,0.48501747846603394
S-0210,AI Cloud for Smart Construction,0.4847274422645569
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.48460036516189575
S-0228,eClass Corporate Learning Management System (LMS),0.48454248905181885
S-0048,AI-based Application,0.4841679632663727
S-0138,Radware DefensePro and AppWall,0.48404717445373535
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.4833471179008484
S-0222,Agorize Innovation Sourcing Platform,0.48262956738471985
S-0064,Smart Education(Class VR),0.4819462299346924
S-0139,imVision,0.4808644950389862
S-0214,ACX Visitor Management System,0.47972023487091064
S-0283,All-in-one Mobile Productivity Platform,0.47953498363494873
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.4767194390296936
S-0001,PixelEye Object Detection,0.47484493255615234
S-0250,UiPath Automation Platform,0.4747946858406067
S-0135,ISS Analytics Services,0.47369903326034546
S-0103,SP-RFID Smart Asset Management System,0.4713524878025055
S-0236,Workflow automation solution,0.4710744023323059
S-0211,Customised Mobile Application solution,0.4706926643848419
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.47004392743110657
S-0107,POARD Your Presentation Stage,0.46968281269073486
S-0143,Cyberbit,0.46967822313308716
S-0152,Datax,0.46965494751930237
S-0181,Artificial Intelligence Camera Solutions,0.4670596122741699
S-0153,Dynatrace,0.46561533212661743
S-0009,Precise And Responsive Indoor Location Tracking,0.4654165208339691
S-0005,Smart Lamp Pole and Robotic,0.46518391370773315
S-0161,LiDAR and Optical Sensing applications for Smart City,0.46374619007110596
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.4627908766269684
S-0218,Chief,0.46034303307533264
S-0188,Data Vaccinator,0.4579601585865021
S-0185,Human body temperature recognition real-time measurement linkage system,0.45780786871910095
S-0271,Server Data Analysis Service (User & Data),0.4575287699699402
S-0114,Worker Insights,0.4569873809814453
S-0263,SafeGuard Series,0.4561792314052582
S-0166,IXIA BREAKINGPOINT,0.4557807147502899
S-0230,STEMHUB Education Platform,0.4556189179420471
S-0015,3D Face Re-identification,0.45522770285606384
S-0207,Pandemic Management System,0.45425277948379517
S-0232,"""Smart"" Car Park Management System",0.4541842043399811
S-0273,Talos,0.45341724157333374
S-0036,Intelligent Traffic Monitoring,0.45339810848236084
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.45315325260162354
S-0275,SMore-OCR,0.4530112147331238
S-0300,Smart Guiding Robot,0.45224687457084656
S-0061,A.I. and Mixed Reality Solution,0.45073074102401733
S-0089,Smart Infrastructure Projects Planning and Execution,0.45043855905532837
S-0022,A smart lamp pole system with AI-enabled security system,0.4501860737800598
S-0097,Smart Home e-Health Monitoring and Care System,0.4501293897628784
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.44889628887176514
S-0248,OFS Website Tracking System,0.4487692713737488
S-0010,Precise Facility Crowd Analysis,0.4468421936035156
S-0070,Well井 Smart Water Station,0.4465068578720093
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.4459719955921173
