Reference Code,Solution Name (Eng),Cosine Similarity
S-0158,Switchable Glass / Film,0.7018651962280273
S-0227,Intelligent liquid crystal dimming film,0.6321173906326294
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.5869581699371338
S-0159,Integrated Smart Film Solutions,0.5841306447982788
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.5629450082778931
S-0267,Smart Fever Screening System,0.5564169883728027
S-0007,Smart Life,0.5412607192993164
S-0039,iQ-Dwell Time Management System,0.5393508672714233
S-0279,RoomQ virtual waiting room for massive traffic,0.5382648706436157
S-0185,Human body temperature recognition real-time measurement linkage system,0.5347632765769958
S-0294,Live Webinar Streaming service,0.5339841842651367
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.5316175222396851
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.5237970948219299
S-0176,Epidemic prevention and control management system,0.5234485268592834
S-0201,Non image base access control,0.5228332281112671
S-0071,All-in-one Data Center - iDCmini System,0.5197969675064087
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.5147730708122253
S-0107,POARD Your Presentation Stage,0.5117428302764893
S-0292,Telepresence and Video Conferencing Solution,0.5036188364028931
S-0128,Iris by HKT - From Surveillance to Intelligence,0.49866244196891785
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.49572622776031494
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.4941902756690979
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4941032826900482
S-0030,IoT Building Access Control System,0.49396586418151855
S-0094,Digital Transformation with Low code development platform,0.49227824807167053
S-0181,Artificial Intelligence Camera Solutions,0.48983100056648254
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.4846217930316925
S-0090,Smart Employee Learning Management,0.4818906784057617
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.48179322481155396
S-0236,Workflow automation solution,0.47905731201171875
S-0214,ACX Visitor Management System,0.47736451029777527
S-0211,Customised Mobile Application solution,0.47599929571151733
S-0115,All-in-one event management software,0.47598135471343994
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.4744533896446228
S-0123,Complete Encryption with HSM,0.471341073513031
S-0009,Precise And Responsive Indoor Location Tracking,0.4698704481124878
S-0048,AI-based Application,0.4694019556045532
S-0213,Radar-based smart motion and position tracking system,0.46871307492256165
S-0273,Talos,0.465840607881546
S-0189,COVID19 Community Prevention Software System,0.46556520462036133
S-0263,SafeGuard Series,0.46331334114074707
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.46275290846824646
S-0239,InterOps Accelerator,0.46259617805480957
S-0264,Smart Parking with Video Analytics,0.4620320498943329
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.4614676535129547
S-0019,Personalized Education System,0.46114420890808105
S-0010,Precise Facility Crowd Analysis,0.4605567157268524
S-0105,Blockchain solution,0.4583676755428314
S-0127,Event Management technology,0.4583430886268616
S-0208,Indoor Map and Positioning for Smart City,0.45621150732040405
S-0064,Smart Education(Class VR),0.4559312164783478
S-0219,"VR Virtual Store, Training & Education System",0.4549998641014099
S-0223,OceanX Share,0.454314649105072
S-0113,Video Analytics Solution,0.45406246185302734
S-0034,Cloud Energy Management Platform,0.45357710123062134
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.45238012075424194
S-0036,Intelligent Traffic Monitoring,0.45146507024765015
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.4511023759841919
S-0059,EMF Workplaces Evaluation Program,0.44895046949386597
S-0234,Pixel Eye Vision-Based Fall Detection,0.4480220675468445
S-0125,"BIM, BMS and IoT Integration",0.44791942834854126
