Reference Code,Solution Name (Eng),Cosine Similarity
S-0247,Seclore Digital Rights Management,0.6724690198898315
S-0275,SMore-OCR,0.6383801102638245
S-0254,FormExtractor,0.6112217903137207
S-0093,DataOS System,0.6049185991287231
S-0265,Business Process Management Platform,0.5973699688911438
S-0049,Blockchain Solution,0.59364253282547
S-0030,IoT Building Access Control System,0.5932205319404602
S-0058,IoT Cybersecurity Testing and Certification Program,0.59151291847229
S-0214,ACX Visitor Management System,0.5885137319564819
S-0162,Automate the verification of electronic documents,0.586719274520874
S-0060,FROM Network Audit Programs,0.5862062573432922
S-0123,Complete Encryption with HSM,0.5842611789703369
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.5776246786117554
S-0255,Authgear,0.5712089538574219
S-0261,DragOnce Platform,0.5687072277069092
S-0222,Agorize Innovation Sourcing Platform,0.5652487874031067
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.5634254217147827
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.5539987087249756
S-0248,OFS Website Tracking System,0.5501980781555176
S-0289,Life Planning & Blockchain,0.5485886931419373
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.5452251434326172
S-0259,Software Robotic Solution - iBot,0.5442357063293457
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.5437604784965515
S-0225,DocAnalyzer - Document Review Solution,0.5398011207580566
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.5360171794891357
S-0076,NEC InfoCage FileShell,0.5346531271934509
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.5340235233306885
S-0197,WCL Robotic Process Automation Solution,0.5338400602340698
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.5311692357063293
S-0164,Relate App,0.5302985906600952
S-0250,UiPath Automation Platform,0.5265933871269226
S-0137,Splunk,0.5265713334083557
S-0054,TicketME Blockchain Ticketing Platform,0.525210976600647
