Reference Code,Solution Name (Eng),Cosine Similarity
S-0222,Agorize Innovation Sourcing Platform,0.6498461961746216
S-0265,Business Process Management Platform,0.6463834047317505
S-0093,DataOS System,0.6007018685340881
S-0027,Big Data Enabler Service (project based),0.5789665579795837
S-0052,OpenCloud CMP,0.5760049819946289
S-0060,FROM Network Audit Programs,0.5742915272712708
S-0137,Splunk,0.5736984014511108
S-0228,eClass Corporate Learning Management System (LMS),0.5718718767166138
S-0282,Chatbot Solution - ccRobot,0.5630490779876709
S-0259,Software Robotic Solution - iBot,0.5599655508995056
S-0155,Stella Enterprise Chatbot Builder,0.5595662593841553
S-0085,SAP Geospatial Asset Management,0.5526096820831299
S-0275,SMore-OCR,0.5520521998405457
S-0266,Site Audit and Inspection Recording System,0.5472009778022766
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.5419676303863525
S-0058,IoT Cybersecurity Testing and Certification Program,0.5407530665397644
S-0038,Hybrid Reality Platform,0.5406055450439453
S-0248,OFS Website Tracking System,0.5381056666374207
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.5370784401893616
S-0247,Seclore Digital Rights Management,0.5362507104873657
S-0046,SAP Digital Boardroom,0.5357211828231812
S-0072,Digital Twin of the City (or Town),0.5337010025978088
S-0214,ACX Visitor Management System,0.528179407119751
S-0283,All-in-one Mobile Productivity Platform,0.5279437899589539
S-0090,Smart Employee Learning Management,0.5260102152824402
S-0273,Talos,0.5240232944488525
S-0255,Authgear,0.5229253768920898
S-0089,Smart Infrastructure Projects Planning and Execution,0.5211702585220337
S-0050,Deloitte ASSIST,0.5184692144393921
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.5180978775024414
S-0101,​LANDRAY Office Automation (OA) system solutions,0.5170923471450806
S-0221,AI and IT enhanced learning platform,0.5161399841308594
S-0203,Government payment scheme online application and data processing,0.5149083137512207
S-0026,Knowledge Management Solution (KM Power),0.5146244168281555
S-0197,WCL Robotic Process Automation Solution,0.5144132375717163
S-0169,Robotic Assistant,0.5139060020446777
S-0218,Chief,0.512523889541626
S-0125,"BIM, BMS and IoT Integration",0.5110955238342285
S-0230,STEMHUB Education Platform,0.5110787153244019
S-0037,4D Immersive CAVE,0.5097538828849792
S-0100,Super Massive 3D Model Data Expert,0.5076472163200378
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.5071876049041748
S-0292,Telepresence and Video Conferencing Solution,0.5064864158630371
S-0131,ISS Project Management System,0.5052979588508606
S-0216,BMC Helix Service & Operations Management,0.5048562288284302
S-0107,POARD Your Presentation Stage,0.5021096467971802
S-0127,Event Management technology,0.4984895586967468
S-0246,Remo Video Conferencing,0.49817514419555664
S-0002,DataCube Data Intelligent Automation Solution,0.49626514315605164
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.4953508675098419
S-0254,FormExtractor,0.49497923254966736
S-0082,A.I. Contact Center and User Engagement Solution,0.4936833083629608
S-0143,Cyberbit,0.4919952154159546
S-0261,DragOnce Platform,0.490054726600647
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.48986679315567017
S-0224,OceanX Workflow,0.4889933168888092
S-0087,Smart Citizen and Employee Self-Services,0.4877682626247406
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.48529934883117676
S-0231,AI Information push service management system,0.4852980971336365
S-0236,Workflow automation solution,0.4837739169597626
S-0288,Mixed language Chatbot system with AI and voice functions,0.483650267124176
S-0069,Citizen Cloud,0.483573317527771
S-0110,People Counting System (PCS),0.48279523849487305
S-0300,Smart Guiding Robot,0.47877398133277893
S-0239,InterOps Accelerator,0.47646164894104004
S-0134,Smart Building - Energy Management and Optimization Solutions,0.4763246476650238
S-0152,Datax,0.4759646952152252
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.47457611560821533
S-0126,Self Service Business Intelligence,0.474051296710968
S-0051,Insight Driven Organization (IDO),0.4732404351234436
S-0210,AI Cloud for Smart Construction,0.47155293822288513
S-0030,IoT Building Access Control System,0.4708012342453003
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.47053876519203186
S-0003,GeoSpatial Cloud,0.46685492992401123
S-0242,Queue-it -  Virtual Waiting Room,0.4653710722923279
S-0195,SuperAcc Document Intelligence,0.46371111273765564
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.46166324615478516
S-0250,UiPath Automation Platform,0.46016955375671387
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.4582725465297699
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.4574167728424072
S-0114,Worker Insights,0.45369061827659607
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.45271730422973633
S-0171,Augmented Reality (AR) model,0.45223259925842285
S-0020,Machines Predictive Maintenance,0.4517146646976471
S-0130,OpenLegacy API factory,0.4513581097126007
S-0241,Intelligent Data Platform,0.45121800899505615
S-0209,Control-M (BMC Software),0.4491690397262573
S-0244,ServiceNow - ITSM solution,0.44775277376174927
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.44730421900749207
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.4465293884277344
S-0013,Public Event Tracking and Early Warning Analysis System,0.4442431926727295
S-0099,NB IoT Sensor Solution,0.4433666467666626
S-0119,Ziizau - Optimization of route design,0.44324007630348206
S-0054,TicketME Blockchain Ticketing Platform,0.4422735571861267
S-0141,HubSecurity,0.4392557442188263
S-0162,Automate the verification of electronic documents,0.438388466835022
S-0251,Self Service Bike Rental Solution,0.43745726346969604
S-0010,Precise Facility Crowd Analysis,0.43732625246047974
S-0163,Ai-Knowie,0.4370660185813904
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.4363686442375183
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.43604761362075806
S-0262,Mobile application development,0.4353109896183014
S-0009,Precise And Responsive Indoor Location Tracking,0.43415507674217224
S-0164,Relate App,0.4340816140174866
S-0064,Smart Education(Class VR),0.4325616657733917
S-0225,DocAnalyzer - Document Review Solution,0.4322982430458069
S-0049,Blockchain Solution,0.43180322647094727
S-0071,All-in-one Data Center - iDCmini System,0.43177515268325806
S-0232,"""Smart"" Car Park Management System",0.43155062198638916
S-0045,SAP Big Data Solution,0.4312371611595154
S-0208,Indoor Map and Positioning for Smart City,0.42837974429130554
S-0096,Clare.AI Asian Language Chatbot Solutions,0.4280402362346649
S-0172,Earthy,0.4277995526790619
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.4275820851325989
S-0170,Nixplay Signage,0.4271211326122284
S-0043,fieldConnect,0.42555439472198486
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.4252932071685791
S-0035,Document Delivery By Unmanned Vehicle,0.4251726567745209
S-0097,Smart Home e-Health Monitoring and Care System,0.4220355451107025
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.41939252614974976
S-0174,VR Training & Education System,0.4170534312725067
S-0252,Critical Event Management,0.41664591431617737
S-0240,Multilingual Voice Assistant,0.41485336422920227
S-0044,AI Escalator Safety Monitoring System,0.4146316349506378
S-0115,All-in-one event management software,0.41377049684524536
S-0111,Smart car park solution,0.4135276973247528
S-0219,"VR Virtual Store, Training & Education System",0.411355584859848
S-0021,ReportNOW,0.40986907482147217
S-0153,Dynatrace,0.4079541862010956
S-0237,V-K V-OS Cloud Solutions,0.4073609411716461
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.4033217430114746
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.40266579389572144
S-0190,Una Interactive Training Platform,0.4024146497249603
S-0123,Complete Encryption with HSM,0.4023630619049072
S-0092,Enable the wireless connectivity for IoT devices,0.4015536606311798
S-0135,ISS Analytics Services,0.40117764472961426
S-0076,NEC InfoCage FileShell,0.4011571407318115
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.4007909893989563
S-0008,Shape Security - Shape Enterprise Defense,0.4000833332538605
S-0124,Enterprise Intelligent Assistant,0.3979896306991577
S-0194,UWB Beacon RTLS Solution,0.3947110176086426
S-0138,Radware DefensePro and AppWall,0.3927743136882782
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.39152809977531433
S-0168,IXIA Vision ONE (Network Packet Broker),0.39111021161079407
S-0120,Raspect-ACE,0.3899737000465393
S-0048,AI-based Application,0.3885467052459717
S-0245,Locobike：Automatic Bicycle Rental System,0.38743481040000916
S-0161,LiDAR and Optical Sensing applications for Smart City,0.38510024547576904
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.38399308919906616
S-0289,Life Planning & Blockchain,0.3824855089187622
S-0157,NLP-powered Chatbot by Xiaomi,0.3792615234851837
S-0108,SparkXIO Smart Car Park Management System,0.3774454593658447
S-0139,imVision,0.37740349769592285
S-0005,Smart Lamp Pole and Robotic,0.3770689368247986
S-0031,PowerArena - Smart City Operations Platform,0.3752753436565399
S-0104,Litbulb Technologies,0.3743751049041748
S-0226,"Sky Drone - Autonomous Drone Solution (""Drone-in-a-Box"")",0.37419986724853516
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.36823663115501404
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.36819589138031006
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.36795514822006226
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.36641401052474976
S-0166,IXIA BREAKINGPOINT,0.36612462997436523
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.3649059534072876
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.3645022213459015
S-0113,Video Analytics Solution,0.364493191242218
S-0019,Personalized Education System,0.36364078521728516
S-0016,Cyclops -- Smart City & unmanned store solution,0.363305926322937
S-0106,"Smart bin trash collection solution, especially remote area",0.36205318570137024
S-0094,Digital Transformation with Low code development platform,0.36176377534866333
S-0034,Cloud Energy Management Platform,0.36033016443252563
S-0235,Pixel Eye Safety Helmets Detection,0.35987818241119385
S-0188,Data Vaccinator,0.3586241900920868
S-0047,Smart Taxpayer Services with Machine Learning,0.35831016302108765
S-0180,AR/ VR/ Interactive Design & Development,0.356834352016449
S-0023,Payment Solution for Housing Authority and Leisure and Cultural Department,0.3567870557308197
S-0145,Arcserve® Appliance Series,0.3561024069786072
S-0207,Pandemic Management System,0.3559236526489258
S-0148,Zscaler,0.35385167598724365
S-0279,RoomQ virtual waiting room for massive traffic,0.35349804162979126
S-0118,Alteryx,0.35262301564216614
S-0156,Neo,0.3500688076019287
S-0066,Smart Water Management,0.3496900200843811
S-0294,Live Webinar Streaming service,0.3484521210193634
S-0116,Smart Parking Solution,0.34807878732681274
S-0158,Switchable Glass / Film,0.3478986918926239
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.34750762581825256
S-0199,V-Key Mobile App Protection,0.34706369042396545
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.34586578607559204
S-0011,Precise Outdoor Crowd Analysis,0.345593124628067
S-0165,Health Monitoring System,0.3416343927383423
S-0062,Parkingbnb,0.34161925315856934
S-0177,MAD Gaze Smart Glass,0.34055861830711365
S-0091,Next Generation Growable Optical Networks,0.3403221368789673
S-0040,RVM One Stop Recycling Solution,0.33863773941993713
S-0205,Centrak Quarantine Management Solution,0.3373458981513977
S-0159,Integrated Smart Film Solutions,0.3369404077529907
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.3351411521434784
S-0211,Customised Mobile Application solution,0.3336338400840759
S-0281,"Smart 5G Integrated Multi-Operator Active Distributed Antenna Solution for Malls, Venues and Stadiums",0.33244574069976807
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.3320578336715698
S-0103,SP-RFID Smart Asset Management System,0.3316003978252411
S-0083,Smart Pharma Packaging,0.3303976356983185
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.33029043674468994
S-0105,Blockchain solution,0.3259383738040924
S-0007,Smart Life,0.3239051401615143
S-0264,Smart Parking with Video Analytics,0.3238743543624878
S-0271,Server Data Analysis Service (User & Data),0.3221859633922577
S-0296,BLOK Pass App for Travel Bubble,0.32170718908309937
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.3216923475265503
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.32105952501296997
S-0185,Human body temperature recognition real-time measurement linkage system,0.3206788897514343
S-0075,Altai SuperWiFi Solution,0.3186732232570648
S-0022,A smart lamp pole system with AI-enabled security system,0.31860247254371643
S-0227,Intelligent liquid crystal dimming film,0.31562650203704834
S-0068,Reliability Centered Asset Management - Dynamic (RCAM-dyn),0.31535017490386963
S-0077,Anywhere Networks,0.3146549165248871
S-0081,iQ-Road and Traffic Management,0.3145231008529663
S-0128,Iris by HKT - From Surveillance to Intelligence,0.31239017844200134
S-0109,Face Recognition Door Access System,0.30997326970100403
S-0223,OceanX Share,0.30921486020088196
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.3076733648777008
S-0196,Personnel and Asset positioning management system,0.3069695830345154
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.3056941032409668
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.304706335067749
S-0061,A.I. and Mixed Reality Solution,0.30201584100723267
