Reference Code,Solution Name (Eng),Cosine Similarity
S-0030,IoT Building Access Control System,0.6554152369499207
S-0167,IXIA ThreatARMOR,0.6455427408218384
S-0044,AI Escalator Safety Monitoring System,0.6450399160385132
S-0168,IXIA Vision ONE (Network Packet Broker),0.6370314359664917
S-0239,InterOps Accelerator,0.6354494094848633
S-0214,ACX Visitor Management System,0.613828182220459
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.6133010387420654
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.6132602691650391
S-0210,AI Cloud for Smart Construction,0.605631947517395
S-0008,Shape Security - Shape Enterprise Defense,0.6035997867584229
S-0123,Complete Encryption with HSM,0.6034193634986877
S-0140,Drivelock,0.6032445430755615
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.600123405456543
S-0128,Iris by HKT - From Surveillance to Intelligence,0.5945563316345215
S-0120,Raspect-ACE,0.5931793451309204
S-0014,2D Face Re-identification,0.5912903547286987
S-0113,Video Analytics Solution,0.5905894041061401
S-0060,FROM Network Audit Programs,0.5887631177902222
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.584252655506134
S-0234,Pixel Eye Vision-Based Fall Detection,0.5827746391296387
S-0205,Centrak Quarantine Management Solution,0.5795823335647583
S-0263,SafeGuard Series,0.5790615081787109
S-0166,IXIA BREAKINGPOINT,0.5789486765861511
S-0199,V-Key Mobile App Protection,0.5760833621025085
S-0138,Radware DefensePro and AppWall,0.5749837756156921
S-0271,Server Data Analysis Service (User & Data),0.5728763937950134
S-0108,SparkXIO Smart Car Park Management System,0.5696754455566406
S-0252,Critical Event Management,0.5681614875793457
S-0039,iQ-Dwell Time Management System,0.5674225091934204
S-0142,NetMotion Mobility,0.5643911361694336
S-0279,RoomQ virtual waiting room for massive traffic,0.563969612121582
S-0071,All-in-one Data Center - iDCmini System,0.5631603598594666
S-0076,NEC InfoCage FileShell,0.562856912612915
S-0116,Smart Parking Solution,0.5628153085708618
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.5586655139923096
S-0267,Smart Fever Screening System,0.5585442781448364
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.5556313395500183
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.5551323294639587
S-0207,Pandemic Management System,0.5539675951004028
S-0165,Health Monitoring System,0.5515006184577942
S-0106,"Smart bin trash collection solution, especially remote area",0.5504211187362671
S-0143,Cyberbit,0.550189733505249
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.5493371486663818
S-0141,HubSecurity,0.5470436811447144
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.5470080971717834
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.5462403297424316
S-0114,Worker Insights,0.5455461740493774
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.5443682670593262
S-0153,Dynatrace,0.5431632995605469
S-0058,IoT Cybersecurity Testing and Certification Program,0.5415178537368774
S-0283,All-in-one Mobile Productivity Platform,0.5341135263442993
S-0111,Smart car park solution,0.5339542627334595
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.532986044883728
S-0209,Control-M (BMC Software),0.5317718982696533
S-0036,Intelligent Traffic Monitoring,0.5315426588058472
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.5304688811302185
S-0099,NB IoT Sensor Solution,0.5304452180862427
S-0266,Site Audit and Inspection Recording System,0.530410647392273
S-0052,OpenCloud CMP,0.5301496982574463
S-0022,A smart lamp pole system with AI-enabled security system,0.5289796590805054
S-0161,LiDAR and Optical Sensing applications for Smart City,0.5273690223693848
S-0237,V-K V-OS Cloud Solutions,0.5269790291786194
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.5238999724388123
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.523748517036438
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.5230075120925903
S-0038,Hybrid Reality Platform,0.5228085517883301
S-0201,Non image base access control,0.5216890573501587
S-0213,Radar-based smart motion and position tracking system,0.5206789970397949
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.5203332901000977
S-0093,DataOS System,0.5182170271873474
S-0247,Seclore Digital Rights Management,0.5178772211074829
S-0197,WCL Robotic Process Automation Solution,0.5170114040374756
S-0259,Software Robotic Solution - iBot,0.5166807174682617
S-0196,Personnel and Asset positioning management system,0.5157039165496826
S-0188,Data Vaccinator,0.5152631998062134
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.5146664381027222
S-0001,PixelEye Object Detection,0.5140802264213562
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.5139020085334778
S-0169,Robotic Assistant,0.5113358497619629
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.5099716186523438
S-0059,EMF Workplaces Evaluation Program,0.5095400214195251
S-0010,Precise Facility Crowd Analysis,0.5086831450462341
S-0007,Smart Life,0.5077260732650757
S-0109,Face Recognition Door Access System,0.5072856545448303
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.5072249174118042
S-0251,Self Service Bike Rental Solution,0.5058193206787109
S-0035,Document Delivery By Unmanned Vehicle,0.5057661533355713
S-0163,Ai-Knowie,0.5026423931121826
S-0148,Zscaler,0.4999491274356842
S-0225,DocAnalyzer - Document Review Solution,0.4987528324127197
S-0107,POARD Your Presentation Stage,0.49700236320495605
S-0081,iQ-Road and Traffic Management,0.49657073616981506
S-0235,Pixel Eye Safety Helmets Detection,0.4963665008544922
S-0070,Well井 Smart Water Station,0.49429720640182495
S-0181,Artificial Intelligence Camera Solutions,0.4930102229118347
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.49058523774147034
S-0223,OceanX Share,0.49049195647239685
S-0031,PowerArena - Smart City Operations Platform,0.48944228887557983
S-0236,Workflow automation solution,0.48925095796585083
S-0009,Precise And Responsive Indoor Location Tracking,0.48854872584342957
S-0045,SAP Big Data Solution,0.48671507835388184
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.48626410961151123
S-0264,Smart Parking with Video Analytics,0.4855082035064697
S-0242,Queue-it -  Virtual Waiting Room,0.48523643612861633
S-0054,TicketME Blockchain Ticketing Platform,0.4843231737613678
S-0244,ServiceNow - ITSM solution,0.48419979214668274
S-0254,FormExtractor,0.4804465174674988
S-0145,Arcserve® Appliance Series,0.4800759255886078
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.4790652394294739
S-0137,Splunk,0.4764215350151062
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.47594213485717773
S-0040,RVM One Stop Recycling Solution,0.47467753291130066
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.4743245244026184
