Reference Code,Solution Name (Eng),Cosine Similarity
S-0259,Software Robotic Solution - iBot,0.6119461059570312
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.6043587923049927
S-0236,Workflow automation solution,0.6017686128616333
S-0211,Customised Mobile Application solution,0.5947362184524536
S-0261,DragOnce Platform,0.5943447351455688
S-0239,InterOps Accelerator,0.5915968418121338
S-0250,UiPath Automation Platform,0.5846970677375793
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.5787012577056885
S-0225,DocAnalyzer - Document Review Solution,0.5771722793579102
S-0197,WCL Robotic Process Automation Solution,0.5745635628700256
S-0254,FormExtractor,0.5631750226020813
S-0082,A.I. Contact Center and User Engagement Solution,0.5575964450836182
S-0282,Chatbot Solution - ccRobot,0.5566703081130981
S-0035,Document Delivery By Unmanned Vehicle,0.5558595657348633
S-0162,Automate the verification of electronic documents,0.5481677651405334
S-0279,RoomQ virtual waiting room for massive traffic,0.5480119585990906
S-0255,Authgear,0.5475243330001831
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.5450997948646545
S-0163,Ai-Knowie,0.5446491837501526
S-0169,Robotic Assistant,0.544014573097229
S-0008,Shape Security - Shape Enterprise Defense,0.5424395203590393
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.5417920351028442
S-0047,Smart Taxpayer Services with Machine Learning,0.5409300327301025
S-0130,OpenLegacy API factory,0.5366827845573425
S-0139,imVision,0.5360203981399536
S-0275,SMore-OCR,0.5332637429237366
S-0214,ACX Visitor Management System,0.5313640832901001
S-0115,All-in-one event management software,0.5282144546508789
S-0155,Stella Enterprise Chatbot Builder,0.5268214344978333
S-0273,Talos,0.526609480381012
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.5253826975822449
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.5233296751976013
S-0096,Clare.AI Asian Language Chatbot Solutions,0.5221731066703796
S-0251,Self Service Bike Rental Solution,0.5212963819503784
S-0020,Machines Predictive Maintenance,0.519217848777771
S-0048,AI-based Application,0.5183137655258179
S-0094,Digital Transformation with Low code development platform,0.5149334669113159
S-0241,Intelligent Data Platform,0.5142863988876343
S-0107,POARD Your Presentation Stage,0.5135377645492554
S-0224,OceanX Workflow,0.5118950605392456
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.5090538263320923
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.5064423084259033
S-0166,IXIA BREAKINGPOINT,0.5047460794448853
S-0045,SAP Big Data Solution,0.5043346881866455
S-0288,Mixed language Chatbot system with AI and voice functions,0.5037069320678711
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.5033780336380005
S-0101,​LANDRAY Office Automation (OA) system solutions,0.5008184909820557
S-0252,Critical Event Management,0.5005996227264404
S-0289,Life Planning & Blockchain,0.49465835094451904
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.49463582038879395
S-0237,V-K V-OS Cloud Solutions,0.4933134615421295
S-0019,Personalized Education System,0.49183088541030884
S-0238,Rice Robotics,0.4905068874359131
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.48954835534095764
S-0265,Business Process Management Platform,0.48846593499183655
S-0002,DataCube Data Intelligent Automation Solution,0.4880096912384033
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.4879511892795563
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.4874267876148224
S-0296,BLOK Pass App for Travel Bubble,0.4851105213165283
S-0116,Smart Parking Solution,0.4844816327095032
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4829085171222687
S-0044,AI Escalator Safety Monitoring System,0.4825791120529175
S-0103,SP-RFID Smart Asset Management System,0.4823349714279175
S-0247,Seclore Digital Rights Management,0.4815048575401306
