Reference Code,Solution Name (Eng),Cosine Similarity
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.6052669286727905
S-0236,Workflow automation solution,0.5956529378890991
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.5933971405029297
S-0261,DragOnce Platform,0.5844953656196594
S-0162,Automate the verification of electronic documents,0.5831964015960693
S-0239,InterOps Accelerator,0.5821387767791748
S-0225,DocAnalyzer - Document Review Solution,0.5731680393218994
S-0211,Customised Mobile Application solution,0.5731296539306641
S-0254,FormExtractor,0.5720681548118591
S-0259,Software Robotic Solution - iBot,0.5615779757499695
S-0082,A.I. Contact Center and User Engagement Solution,0.5608324408531189
S-0035,Document Delivery By Unmanned Vehicle,0.554841160774231
S-0163,Ai-Knowie,0.5488537549972534
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.5432493686676025
S-0282,Chatbot Solution - ccRobot,0.5409952402114868
S-0008,Shape Security - Shape Enterprise Defense,0.5404946804046631
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.5390411615371704
S-0279,RoomQ virtual waiting room for massive traffic,0.5389647483825684
S-0255,Authgear,0.5373868346214294
S-0275,SMore-OCR,0.5356869697570801
S-0273,Talos,0.5307960510253906
S-0197,WCL Robotic Process Automation Solution,0.5300465822219849
S-0101,​LANDRAY Office Automation (OA) system solutions,0.5273301601409912
S-0169,Robotic Assistant,0.5265980958938599
S-0214,ACX Visitor Management System,0.5197137594223022
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.5177645087242126
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.5161254405975342
S-0250,UiPath Automation Platform,0.5157191753387451
S-0288,Mixed language Chatbot system with AI and voice functions,0.5146428346633911
S-0107,POARD Your Presentation Stage,0.5144857168197632
S-0140,Drivelock,0.5141129493713379
S-0115,All-in-one event management software,0.5133192539215088
S-0241,Intelligent Data Platform,0.5124542713165283
S-0224,OceanX Workflow,0.5120589733123779
S-0166,IXIA BREAKINGPOINT,0.5117455124855042
S-0237,V-K V-OS Cloud Solutions,0.5107470154762268
S-0209,Control-M (BMC Software),0.5094445943832397
S-0020,Machines Predictive Maintenance,0.509152889251709
S-0296,BLOK Pass App for Travel Bubble,0.5088144540786743
S-0247,Seclore Digital Rights Management,0.5070775747299194
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.5067915916442871
S-0299,Office Delivery Robot,0.5057674050331116
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.5057605504989624
S-0045,SAP Big Data Solution,0.5052607655525208
S-0096,Clare.AI Asian Language Chatbot Solutions,0.5041217803955078
S-0155,Stella Enterprise Chatbot Builder,0.5040580034255981
S-0048,AI-based Application,0.5035377740859985
S-0019,Personalized Education System,0.5031759738922119
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.49955159425735474
S-0238,Rice Robotics,0.49841925501823425
S-0127,Event Management technology,0.497928261756897
S-0251,Self Service Bike Rental Solution,0.49511536955833435
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.49485987424850464
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.49305352568626404
S-0139,imVision,0.49301618337631226
S-0047,Smart Taxpayer Services with Machine Learning,0.4921128451824188
S-0230,STEMHUB Education Platform,0.49184566736221313
S-0289,Life Planning & Blockchain,0.4886819124221802
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.48795756697654724
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.4869978725910187
S-0044,AI Escalator Safety Monitoring System,0.4869396686553955
S-0001,PixelEye Object Detection,0.4859186112880707
S-0043,fieldConnect,0.4844483733177185
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4839920401573181
S-0058,IoT Cybersecurity Testing and Certification Program,0.4839515686035156
S-0157,NLP-powered Chatbot by Xiaomi,0.4831693768501282
S-0087,Smart Citizen and Employee Self-Services,0.4826779365539551
S-0130,OpenLegacy API factory,0.48223525285720825
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.4807373881340027
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.47910526394844055
S-0030,IoT Building Access Control System,0.4789271056652069
S-0124,Enterprise Intelligent Assistant,0.4785173535346985
S-0039,iQ-Dwell Time Management System,0.4772260785102844
S-0002,DataCube Data Intelligent Automation Solution,0.4769907593727112
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.4768373370170593
S-0089,Smart Infrastructure Projects Planning and Execution,0.47585949301719666
S-0094,Digital Transformation with Low code development platform,0.4756720960140228
S-0240,Multilingual Voice Assistant,0.4755130708217621
S-0265,Business Process Management Platform,0.47388017177581787
S-0118,Alteryx,0.4726027846336365
S-0051,Insight Driven Organization (IDO),0.472493976354599
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.47162413597106934
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.47126075625419617
S-0108,SparkXIO Smart Car Park Management System,0.47061967849731445
S-0040,RVM One Stop Recycling Solution,0.4705667197704315
S-0128,Iris by HKT - From Surveillance to Intelligence,0.4698549509048462
S-0050,Deloitte ASSIST,0.46970993280410767
S-0116,Smart Parking Solution,0.469448983669281
S-0103,SP-RFID Smart Asset Management System,0.46900641918182373
S-0252,Critical Event Management,0.4681757688522339
S-0084,NFC Product Authentication,0.4651925265789032
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.4639621376991272
S-0228,eClass Corporate Learning Management System (LMS),0.46363162994384766
S-0165,Health Monitoring System,0.46329551935195923
S-0195,SuperAcc Document Intelligence,0.4622924029827118
S-0145,Arcserve® Appliance Series,0.45974573493003845
S-0131,ISS Project Management System,0.4585961699485779
S-0113,Video Analytics Solution,0.45742470026016235
S-0266,Site Audit and Inspection Recording System,0.45551085472106934
S-0037,4D Immersive CAVE,0.4550592601299286
S-0021,ReportNOW,0.45429736375808716
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.45232874155044556
