Reference Code,Solution Name (Eng),Cosine Similarity
S-0275,SMore-OCR,0.6273230910301208
S-0162,Automate the verification of electronic documents,0.609230637550354
S-0236,Workflow automation solution,0.5708117485046387
S-0225,DocAnalyzer - Document Review Solution,0.5590924024581909
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.5579500198364258
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.5506464242935181
S-0224,OceanX Workflow,0.5499111413955688
S-0163,Ai-Knowie,0.5472122430801392
S-0254,FormExtractor,0.5449891090393066
S-0035,Document Delivery By Unmanned Vehicle,0.5423543453216553
S-0241,Intelligent Data Platform,0.5319893956184387
S-0247,Seclore Digital Rights Management,0.5307419896125793
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.5276798605918884
S-0107,POARD Your Presentation Stage,0.5179523825645447
S-0261,DragOnce Platform,0.5127590894699097
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.5125057697296143
S-0265,Business Process Management Platform,0.5114439129829407
S-0127,Event Management technology,0.49987268447875977
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.4978700876235962
S-0240,Multilingual Voice Assistant,0.48804596066474915
S-0239,InterOps Accelerator,0.48205381631851196
S-0082,A.I. Contact Center and User Engagement Solution,0.48116105794906616
S-0140,Drivelock,0.4780908226966858
S-0131,ISS Project Management System,0.4771115779876709
S-0058,IoT Cybersecurity Testing and Certification Program,0.4765208959579468
S-0230,STEMHUB Education Platform,0.4751594066619873
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.4703379273414612
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.4671209156513214
S-0019,Personalized Education System,0.4653242826461792
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.46443110704421997
S-0059,EMF Workplaces Evaluation Program,0.4639706313610077
S-0299,Office Delivery Robot,0.46349114179611206
S-0039,iQ-Dwell Time Management System,0.46152451634407043
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.46023282408714294
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.45674628019332886
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.45668914914131165
S-0001,PixelEye Object Detection,0.45634955167770386
S-0101,​LANDRAY Office Automation (OA) system solutions,0.4556744694709778
S-0237,V-K V-OS Cloud Solutions,0.455097496509552
S-0252,Critical Event Management,0.4534432590007782
S-0289,Life Planning & Blockchain,0.44505661725997925
S-0271,Server Data Analysis Service (User & Data),0.44408535957336426
S-0292,Telepresence and Video Conferencing Solution,0.4422462582588196
S-0197,WCL Robotic Process Automation Solution,0.440961629152298
S-0076,NEC InfoCage FileShell,0.4400622546672821
S-0223,OceanX Share,0.43888533115386963
S-0087,Smart Citizen and Employee Self-Services,0.4385972023010254
S-0104,Litbulb Technologies,0.4380360543727875
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.43645593523979187
S-0185,Human body temperature recognition real-time measurement linkage system,0.43399810791015625
S-0051,Insight Driven Organization (IDO),0.4326053857803345
S-0043,fieldConnect,0.43083563446998596
S-0050,Deloitte ASSIST,0.4301950931549072
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.4291848838329315
S-0211,Customised Mobile Application solution,0.4289495050907135
S-0263,SafeGuard Series,0.4281506836414337
