Reference Code,Solution Name (Eng),Cosine Similarity
S-0168,IXIA Vision ONE (Network Packet Broker),0.6088349223136902
S-0234,Pixel Eye Vision-Based Fall Detection,0.6024462580680847
S-0210,AI Cloud for Smart Construction,0.5667996406555176
S-0128,Iris by HKT - From Surveillance to Intelligence,0.5574715733528137
S-0008,Shape Security - Shape Enterprise Defense,0.5365509390830994
S-0113,Video Analytics Solution,0.5304754972457886
S-0081,iQ-Road and Traffic Management,0.5206912755966187
S-0181,Artificial Intelligence Camera Solutions,0.5198900103569031
S-0030,IoT Building Access Control System,0.519677460193634
S-0058,IoT Cybersecurity Testing and Certification Program,0.5134663581848145
S-0069,Citizen Cloud,0.5123834609985352
S-0060,FROM Network Audit Programs,0.5123147368431091
S-0044,AI Escalator Safety Monitoring System,0.5108416080474854
S-0096,Clare.AI Asian Language Chatbot Solutions,0.5052298307418823
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.5013580918312073
S-0048,AI-based Application,0.5005093812942505
S-0106,"Smart bin trash collection solution, especially remote area",0.4977252185344696
S-0016,Cyclops -- Smart City & unmanned store solution,0.4963875412940979
S-0235,Pixel Eye Safety Helmets Detection,0.48900216817855835
S-0082,A.I. Contact Center and User Engagement Solution,0.48859429359436035
S-0252,Critical Event Management,0.48401737213134766
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.48285818099975586
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.4827536344528198
S-0036,Intelligent Traffic Monitoring,0.47931337356567383
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4737827181816101
S-0242,Queue-it -  Virtual Waiting Room,0.4733491837978363
S-0271,Server Data Analysis Service (User & Data),0.47300249338150024
S-0209,Control-M (BMC Software),0.4724944829940796
S-0003,GeoSpatial Cloud,0.4720498323440552
S-0065,Smart Mobility,0.47168439626693726
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.47111907601356506
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.46508610248565674
