Reference Code,Solution Name (Eng),Cosine Similarity
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.6816686987876892
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.6570942401885986
S-0113,Video Analytics Solution,0.6562938690185547
S-0252,Critical Event Management,0.6490405797958374
S-0214,ACX Visitor Management System,0.6419696807861328
S-0163,Ai-Knowie,0.6395618915557861
S-0128,Iris by HKT - From Surveillance to Intelligence,0.632966160774231
S-0103,SP-RFID Smart Asset Management System,0.6282232403755188
S-0120,Raspect-ACE,0.6234527826309204
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.6206469535827637
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.6150652170181274
S-0196,Personnel and Asset positioning management system,0.6114203333854675
S-0081,iQ-Road and Traffic Management,0.6079192161560059
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.6075664758682251
S-0235,Pixel Eye Safety Helmets Detection,0.6066921353340149
S-0194,UWB Beacon RTLS Solution,0.6052547693252563
S-0059,EMF Workplaces Evaluation Program,0.6031749248504639
S-0254,FormExtractor,0.5987227559089661
S-0044,AI Escalator Safety Monitoring System,0.590101420879364
S-0060,FROM Network Audit Programs,0.5883616209030151
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.5874336957931519
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.583842396736145
S-0137,Splunk,0.5801053047180176
S-0224,OceanX Workflow,0.5785346031188965
S-0043,fieldConnect,0.5768018960952759
S-0250,UiPath Automation Platform,0.5746746063232422
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.572889506816864
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.572460949420929
S-0234,Pixel Eye Vision-Based Fall Detection,0.5711469650268555
S-0181,Artificial Intelligence Camera Solutions,0.57114177942276
S-0162,Automate the verification of electronic documents,0.5690658092498779
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.5672271251678467
S-0009,Precise And Responsive Indoor Location Tracking,0.5666260123252869
S-0061,A.I. and Mixed Reality Solution,0.5663475394248962
S-0165,Health Monitoring System,0.5653020143508911
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.5641595125198364
S-0036,Intelligent Traffic Monitoring,0.5639778971672058
S-0159,Integrated Smart Film Solutions,0.562812328338623
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.5627981424331665
S-0058,IoT Cybersecurity Testing and Certification Program,0.5617226958274841
S-0030,IoT Building Access Control System,0.5582044720649719
S-0001,PixelEye Object Detection,0.5562835931777954
S-0085,SAP Geospatial Asset Management,0.5554385781288147
S-0177,MAD Gaze Smart Glass,0.5547707080841064
S-0104,Litbulb Technologies,0.5547534227371216
S-0283,All-in-one Mobile Productivity Platform,0.5545608997344971
S-0135,ISS Analytics Services,0.5541700720787048
S-0035,Document Delivery By Unmanned Vehicle,0.5541316270828247
S-0247,Seclore Digital Rights Management,0.5480470657348633
S-0005,Smart Lamp Pole and Robotic,0.5470530390739441
S-0244,ServiceNow - ITSM solution,0.5464650392532349
S-0101,​LANDRAY Office Automation (OA) system solutions,0.5458683967590332
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.5453701019287109
S-0116,Smart Parking Solution,0.544472336769104
S-0282,Chatbot Solution - ccRobot,0.5433559417724609
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.5424878597259521
S-0014,2D Face Re-identification,0.542365550994873
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.5417337417602539
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.5415518879890442
S-0227,Intelligent liquid crystal dimming film,0.5381351113319397
S-0127,Event Management technology,0.5377036333084106
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.5349355936050415
S-0140,Drivelock,0.5335145592689514
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.5327760577201843
S-0201,Non image base access control,0.5322780609130859
S-0263,SafeGuard Series,0.5321567058563232
S-0123,Complete Encryption with HSM,0.5318569540977478
S-0213,Radar-based smart motion and position tracking system,0.5316682457923889
S-0076,NEC InfoCage FileShell,0.5303279161453247
S-0096,Clare.AI Asian Language Chatbot Solutions,0.5301541090011597
S-0289,Life Planning & Blockchain,0.5296305418014526
S-0082,A.I. Contact Center and User Engagement Solution,0.5274950265884399
S-0152,Datax,0.526836633682251
S-0134,Smart Building - Energy Management and Optimization Solutions,0.5233902931213379
S-0109,Face Recognition Door Access System,0.5221537351608276
S-0229,SonoWatermark,0.5212680697441101
S-0166,IXIA BREAKINGPOINT,0.5200214385986328
S-0275,SMore-OCR,0.5198096036911011
S-0039,iQ-Dwell Time Management System,0.5184159278869629
S-0026,Knowledge Management Solution (KM Power),0.5174721479415894
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.5165587663650513
S-0022,A smart lamp pole system with AI-enabled security system,0.5154474973678589
S-0126,Self Service Business Intelligence,0.5151948928833008
S-0153,Dynatrace,0.5147256851196289
S-0207,Pandemic Management System,0.5142204761505127
S-0139,imVision,0.5141599178314209
S-0195,SuperAcc Document Intelligence,0.5128705501556396
S-0131,ISS Project Management System,0.5123486518859863
S-0267,Smart Fever Screening System,0.5111063718795776
S-0083,Smart Pharma Packaging,0.5103225708007812
S-0231,AI Information push service management system,0.5093998312950134
S-0167,IXIA ThreatARMOR,0.5082809329032898
S-0237,V-K V-OS Cloud Solutions,0.5081996321678162
S-0264,Smart Parking with Video Analytics,0.5063232779502869
S-0197,WCL Robotic Process Automation Solution,0.5057492256164551
S-0090,Smart Employee Learning Management,0.5054139494895935
