Reference Code,Solution Name (Eng),Cosine Similarity
S-0082,A.I. Contact Center and User Engagement Solution,0.6909569501876831
S-0288,Mixed language Chatbot system with AI and voice functions,0.6773073077201843
S-0124,Enterprise Intelligent Assistant,0.6681647896766663
S-0155,Stella Enterprise Chatbot Builder,0.6560750603675842
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.654254674911499
S-0282,Chatbot Solution - ccRobot,0.6085917949676514
S-0169,Robotic Assistant,0.5847862958908081
S-0157,NLP-powered Chatbot by Xiaomi,0.5789929032325745
S-0072,Digital Twin of the City (or Town),0.5758329033851624
S-0259,Software Robotic Solution - iBot,0.5733972787857056
S-0096,Clare.AI Asian Language Chatbot Solutions,0.5726670026779175
S-0231,AI Information push service management system,0.5506865978240967
S-0044,AI Escalator Safety Monitoring System,0.5501734018325806
S-0300,Smart Guiding Robot,0.5462653636932373
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.5415306091308594
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.5338476896286011
S-0107,POARD Your Presentation Stage,0.5293673872947693
S-0225,DocAnalyzer - Document Review Solution,0.5284298062324524
S-0266,Site Audit and Inspection Recording System,0.5275506377220154
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.5264058113098145
S-0050,Deloitte ASSIST,0.5253299474716187
S-0065,Smart Mobility,0.5240262746810913
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.5210814476013184
S-0162,Automate the verification of electronic documents,0.5194708704948425
S-0016,Cyclops -- Smart City & unmanned store solution,0.5146560668945312
S-0229,SonoWatermark,0.5125200152397156
S-0275,SMore-OCR,0.5103169679641724
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.5094954967498779
S-0239,InterOps Accelerator,0.5078932046890259
S-0279,RoomQ virtual waiting room for massive traffic,0.5046724677085876
S-0240,Multilingual Voice Assistant,0.5044588446617126
S-0255,Authgear,0.49989134073257446
S-0197,WCL Robotic Process Automation Solution,0.49690109491348267
S-0099,NB IoT Sensor Solution,0.49593231081962585
S-0241,Intelligent Data Platform,0.49439942836761475
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.4932752847671509
S-0153,Dynatrace,0.49169015884399414
S-0152,Datax,0.49128222465515137
S-0051,Insight Driven Organization (IDO),0.49116241931915283
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.49078914523124695
S-0110,People Counting System (PCS),0.4899400472640991
S-0069,Citizen Cloud,0.4888228178024292
S-0262,Mobile application development,0.4882786273956299
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.4880337715148926
S-0058,IoT Cybersecurity Testing and Certification Program,0.4813670516014099
S-0238,Rice Robotics,0.481082022190094
S-0292,Telepresence and Video Conferencing Solution,0.47887158393859863
S-0143,Cyberbit,0.47735169529914856
S-0222,Agorize Innovation Sourcing Platform,0.4760676622390747
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.4759331941604614
S-0232,"""Smart"" Car Park Management System",0.47414630651474
S-0038,Hybrid Reality Platform,0.47388994693756104
S-0040,RVM One Stop Recycling Solution,0.4730076789855957
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.472275972366333
S-0283,All-in-one Mobile Productivity Platform,0.47213682532310486
S-0128,Iris by HKT - From Surveillance to Intelligence,0.4715542197227478
S-0254,FormExtractor,0.4710346460342407
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.4708654284477234
S-0210,AI Cloud for Smart Construction,0.4707711935043335
S-0265,Business Process Management Platform,0.4701758921146393
S-0027,Big Data Enabler Service (project based),0.4700457751750946
S-0113,Video Analytics Solution,0.4691036641597748
S-0156,Neo,0.4674394726753235
S-0299,Office Delivery Robot,0.4670237898826599
S-0180,AR/ VR/ Interactive Design & Development,0.46659141778945923
S-0019,Personalized Education System,0.46394187211990356
S-0221,AI and IT enhanced learning platform,0.46361297369003296
S-0230,STEMHUB Education Platform,0.462363600730896
S-0104,Litbulb Technologies,0.4618213176727295
S-0213,Radar-based smart motion and position tracking system,0.461378812789917
S-0013,Public Event Tracking and Early Warning Analysis System,0.46109628677368164
S-0127,Event Management technology,0.46095970273017883
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.46087515354156494
S-0139,imVision,0.4600386321544647
S-0236,Workflow automation solution,0.45964890718460083
S-0126,Self Service Business Intelligence,0.4585755467414856
S-0164,Relate App,0.4577717185020447
S-0005,Smart Lamp Pole and Robotic,0.4571010172367096
