Reference Code,Solution Name (Eng),Cosine Similarity
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.6650023460388184
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.6393804550170898
S-0036,Intelligent Traffic Monitoring,0.6043540239334106
S-0031,PowerArena - Smart City Operations Platform,0.5988835692405701
S-0081,iQ-Road and Traffic Management,0.597248375415802
S-0022,A smart lamp pole system with AI-enabled security system,0.5846948623657227
S-0116,Smart Parking Solution,0.5774564743041992
S-0120,Raspect-ACE,0.5706634521484375
S-0111,Smart car park solution,0.568267822265625
S-0267,Smart Fever Screening System,0.5668414235115051
S-0169,Robotic Assistant,0.5657320022583008
S-0072,Digital Twin of the City (or Town),0.5637189149856567
S-0044,AI Escalator Safety Monitoring System,0.5601869821548462
S-0100,Super Massive 3D Model Data Expert,0.5513814091682434
S-0251,Self Service Bike Rental Solution,0.5499286651611328
S-0207,Pandemic Management System,0.5477147102355957
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.5403591394424438
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.5370471477508545
S-0009,Precise And Responsive Indoor Location Tracking,0.535750150680542
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.5353597402572632
S-0135,ISS Analytics Services,0.5338425636291504
S-0040,RVM One Stop Recycling Solution,0.5331007242202759
S-0161,LiDAR and Optical Sensing applications for Smart City,0.5321534872055054
S-0013,Public Event Tracking and Early Warning Analysis System,0.5321495532989502
S-0210,AI Cloud for Smart Construction,0.5321303009986877
S-0252,Critical Event Management,0.5316725969314575
S-0259,Software Robotic Solution - iBot,0.5307415127754211
S-0106,"Smart bin trash collection solution, especially remote area",0.5292166471481323
S-0001,PixelEye Object Detection,0.5253360271453857
S-0062,Parkingbnb,0.5238202214241028
S-0051,Insight Driven Organization (IDO),0.5222947001457214
S-0070,Well井 Smart Water Station,0.5216876268386841
S-0235,Pixel Eye Safety Helmets Detection,0.5173754692077637
S-0110,People Counting System (PCS),0.5172767639160156
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.5143587589263916
S-0099,NB IoT Sensor Solution,0.5114580392837524
S-0048,AI-based Application,0.5106291770935059
S-0005,Smart Lamp Pole and Robotic,0.508983314037323
S-0272,Hybrid/ E Bus/ Mini Bus and Ferry Boat,0.507867693901062
S-0038,Hybrid Reality Platform,0.5054911375045776
S-0108,SparkXIO Smart Car Park Management System,0.500092625617981
S-0153,Dynatrace,0.4962942600250244
S-0016,Cyclops -- Smart City & unmanned store solution,0.4939965605735779
S-0279,RoomQ virtual waiting room for massive traffic,0.4921802282333374
S-0060,FROM Network Audit Programs,0.49211227893829346
S-0137,Splunk,0.4891446828842163
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.4870772659778595
S-0174,VR Training & Education System,0.4856884479522705
S-0119,Ziizau - Optimization of route design,0.4856061637401581
S-0113,Video Analytics Solution,0.4847227931022644
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.4826781153678894
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.48102906346321106
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.48032140731811523
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.4798792898654938
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.47904178500175476
S-0114,Worker Insights,0.47879642248153687
S-0234,Pixel Eye Vision-Based Fall Detection,0.47771546244621277
S-0002,DataCube Data Intelligent Automation Solution,0.4769800305366516
S-0058,IoT Cybersecurity Testing and Certification Program,0.47624385356903076
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.4751034080982208
S-0239,InterOps Accelerator,0.47437411546707153
S-0213,Radar-based smart motion and position tracking system,0.4727911353111267
S-0219,"VR Virtual Store, Training & Education System",0.46966323256492615
S-0082,A.I. Contact Center and User Engagement Solution,0.4692199230194092
S-0236,Workflow automation solution,0.46901917457580566
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.46758490800857544
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.46732205152511597
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.4668140411376953
S-0090,Smart Employee Learning Management,0.46557608246803284
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4650665521621704
S-0011,Precise Outdoor Crowd Analysis,0.4647383391857147
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.4639422595500946
S-0209,Control-M (BMC Software),0.4634559750556946
S-0092,Enable the wireless connectivity for IoT devices,0.46167635917663574
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.4604184031486511
S-0065,Smart Mobility,0.4591169059276581
S-0300,Smart Guiding Robot,0.45790398120880127
S-0115,All-in-one event management software,0.4573797583580017
S-0197,WCL Robotic Process Automation Solution,0.4524579346179962
S-0023,Payment Solution for Housing Authority and Leisure and Cultural Department,0.45227277278900146
S-0107,POARD Your Presentation Stage,0.4514574110507965
S-0244,ServiceNow - ITSM solution,0.45044708251953125
S-0282,Chatbot Solution - ccRobot,0.4485771059989929
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.4474586546421051
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.4465411901473999
S-0039,iQ-Dwell Time Management System,0.4465055465698242
S-0069,Citizen Cloud,0.44556131958961487
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.44546806812286377
S-0096,Clare.AI Asian Language Chatbot Solutions,0.4443821310997009
S-0020,Machines Predictive Maintenance,0.44344019889831543
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.44258832931518555
S-0232,"""Smart"" Car Park Management System",0.4424268305301666
S-0094,Digital Transformation with Low code development platform,0.44118261337280273
