Reference Code,Solution Name (Eng),Cosine Similarity
S-0113,Video Analytics Solution,0.6448241472244263
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.6424622535705566
S-0214,ACX Visitor Management System,0.5884527564048767
S-0036,Intelligent Traffic Monitoring,0.5836064219474792
S-0103,SP-RFID Smart Asset Management System,0.5713435411453247
S-0085,SAP Geospatial Asset Management,0.5681227445602417
S-0044,AI Escalator Safety Monitoring System,0.5652575492858887
S-0210,AI Cloud for Smart Construction,0.5606957077980042
S-0259,Software Robotic Solution - iBot,0.5606352686882019
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.5598135590553284
S-0120,Raspect-ACE,0.5573635697364807
S-0252,Critical Event Management,0.553372323513031
S-0062,Parkingbnb,0.5528767108917236
S-0020,Machines Predictive Maintenance,0.5519431829452515
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.5514709949493408
S-0035,Document Delivery By Unmanned Vehicle,0.5511338114738464
S-0040,RVM One Stop Recycling Solution,0.550216794013977
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.547454297542572
S-0245,Locobike：Automatic Bicycle Rental System,0.5454074144363403
S-0034,Cloud Energy Management Platform,0.5412092208862305
S-0194,UWB Beacon RTLS Solution,0.5378388166427612
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.5363562703132629
S-0108,SparkXIO Smart Car Park Management System,0.5318456292152405
S-0239,InterOps Accelerator,0.5308440327644348
S-0188,Data Vaccinator,0.5307132005691528
S-0111,Smart car park solution,0.5243614315986633
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.5228407382965088
S-0031,PowerArena - Smart City Operations Platform,0.5225650668144226
S-0264,Smart Parking with Video Analytics,0.51905757188797
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.5186019539833069
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.5166645050048828
S-0197,WCL Robotic Process Automation Solution,0.5163983106613159
S-0106,"Smart bin trash collection solution, especially remote area",0.51580810546875
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.5140678286552429
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.513033390045166
S-0153,Dynatrace,0.5128905773162842
S-0168,IXIA Vision ONE (Network Packet Broker),0.5127848386764526
S-0060,FROM Network Audit Programs,0.5126693844795227
S-0205,Centrak Quarantine Management Solution,0.5097715258598328
S-0138,Radware DefensePro and AppWall,0.5097430944442749
S-0209,Control-M (BMC Software),0.5074234008789062
S-0139,imVision,0.5058724284172058
S-0219,"VR Virtual Store, Training & Education System",0.5057416558265686
S-0135,ISS Analytics Services,0.5049058794975281
