Reference Code,Solution Name (Eng),Cosine Similarity
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.5609369874000549
S-0210,AI Cloud for Smart Construction,0.5553250908851624
S-0111,Smart car park solution,0.5518003106117249
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.5513181686401367
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.5500328540802002
S-0113,Video Analytics Solution,0.5463822484016418
S-0235,Pixel Eye Safety Helmets Detection,0.5454428195953369
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.5441237688064575
S-0036,Intelligent Traffic Monitoring,0.543246865272522
S-0072,Digital Twin of the City (or Town),0.5411375761032104
S-0232,"""Smart"" Car Park Management System",0.5386701822280884
S-0116,Smart Parking Solution,0.5355998873710632
S-0174,VR Training & Education System,0.5351558923721313
S-0039,iQ-Dwell Time Management System,0.5328908562660217
S-0250,UiPath Automation Platform,0.5314728617668152
S-0051,Insight Driven Organization (IDO),0.5294124484062195
S-0044,AI Escalator Safety Monitoring System,0.5275932550430298
S-0062,Parkingbnb,0.5274707078933716
S-0043,fieldConnect,0.5244568586349487
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.5222496390342712
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.5194833278656006
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.515397310256958
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.5148537158966064
S-0254,FormExtractor,0.5137913227081299
S-0231,AI Information push service management system,0.511968731880188
S-0239,InterOps Accelerator,0.5094759464263916
S-0241,Intelligent Data Platform,0.5057860612869263
S-0153,Dynatrace,0.5045361518859863
S-0110,People Counting System (PCS),0.5041496753692627
S-0100,Super Massive 3D Model Data Expert,0.5022604465484619
S-0120,Raspect-ACE,0.5020179152488708
S-0128,Iris by HKT - From Surveillance to Intelligence,0.501756489276886
S-0058,IoT Cybersecurity Testing and Certification Program,0.4990413188934326
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.4969486594200134
S-0157,NLP-powered Chatbot by Xiaomi,0.4946897327899933
S-0106,"Smart bin trash collection solution, especially remote area",0.4922598898410797
S-0161,LiDAR and Optical Sensing applications for Smart City,0.4895271062850952
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.48670727014541626
S-0031,PowerArena - Smart City Operations Platform,0.48259371519088745
S-0001,PixelEye Object Detection,0.48237332701683044
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.4820665717124939
S-0137,Splunk,0.4814053475856781
S-0035,Document Delivery By Unmanned Vehicle,0.4813566505908966
S-0048,AI-based Application,0.48017433285713196
S-0266,Site Audit and Inspection Recording System,0.4792606830596924
S-0019,Personalized Education System,0.4789610207080841
