Reference Code,Solution Name (Eng),Cosine-Similarity
S-0003,GeoSpatial Cloud,0.8728596568107605
S-0152,Datax,0.8667289018630981
S-0118,Alteryx,0.8636695742607117
S-0002,DataCube Data Intelligent Automation Solution,0.8501608967781067
S-0197,WCL Robotic Process Automation Solution,0.8493695855140686
S-0100,Super Massive 3D Model Data Expert,0.8486581444740295
S-0021,ReportNOW,0.8477239012718201
S-0195,SuperAcc Document Intelligence,0.8451923727989197
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.8428539037704468
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.8404144048690796
S-0105,Blockchain solution,0.8398829102516174
S-0045,SAP Big Data Solution,0.8375948667526245
S-0072,Digital Twin of the City (or Town),0.8373401165008545
S-0203,Government payment scheme online application and data processing,0.837077260017395
S-0252,Critical Event Management,0.8353040814399719
S-0001,PixelEye Object Detection,0.8342394232749939
S-0288,Mixed language Chatbot system with AI and voice functions,0.8330335021018982
S-0038,Hybrid Reality Platform,0.8316903710365295
S-0126,Self Service Business Intelligence,0.8315536379814148
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.8313108682632446
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8303715586662292
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8280622363090515
S-0093,DataOS System,0.8278807997703552
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8273566961288452
S-0031,PowerArena - Smart City Operations Platform,0.8268823623657227
S-0046,SAP Digital Boardroom,0.8265785574913025
S-0261,DragOnce Platform,0.8260269165039062
S-0087,Smart Citizen and Employee Self-Services,0.8257864117622375
S-0089,Smart Infrastructure Projects Planning and Execution,0.8254491090774536
S-0049,Blockchain Solution,0.824853241443634
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.8234038949012756
S-0171,Augmented Reality (AR) model,0.8232871890068054
S-0230,STEMHUB Education Platform,0.8214848637580872
S-0275,SMore-OCR,0.8207498788833618
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.8203867077827454
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.8201159834861755
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.8201066255569458
S-0131,ISS Project Management System,0.8198738694190979
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.818986177444458
S-0013,Public Event Tracking and Early Warning Analysis System,0.8187772035598755
S-0208,Indoor Map and Positioning for Smart City,0.8172358274459839
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.816037654876709
S-0283,All-in-one Mobile Productivity Platform,0.8157249689102173
S-0265,Business Process Management Platform,0.8154700994491577
S-0125,"BIM, BMS and IoT Integration",0.8142591714859009
S-0153,Dynatrace,0.8139766454696655
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.813477098941803
S-0037,4D Immersive CAVE,0.8131269812583923
S-0134,Smart Building - Energy Management and Optimization Solutions,0.8108698725700378
S-0051,Insight Driven Organization (IDO),0.8107181787490845
S-0027,Big Data Enabler Service (project based),0.8104928135871887
S-0162,Automate the verification of electronic documents,0.8101006150245667
S-0296,BLOK Pass App for Travel Bubble,0.8100431561470032
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.807724118232727
S-0096,Clare.AI Asian Language Chatbot Solutions,0.8076277375221252
S-0211,Customised Mobile Application solution,0.8070618510246277
S-0225,DocAnalyzer - Document Review Solution,0.8068758845329285
S-0241,Intelligent Data Platform,0.8067585229873657
S-0065,Smart Mobility,0.8066674470901489
S-0066,Smart Water Management,0.8066341280937195
S-0094,Digital Transformation with Low code development platform,0.8057485222816467
S-0196,Personnel and Asset positioning management system,0.8055902719497681
S-0236,Workflow automation solution,0.8045936822891235
S-0264,Smart Parking with Video Analytics,0.8019834160804749
S-0259,Software Robotic Solution - iBot,0.8016785383224487
S-0119,Ziizau - Optimization of route design,0.8011734485626221
S-0163,Ai-Knowie,0.801007866859436
S-0228,eClass Corporate Learning Management System (LMS),0.8006488680839539
S-0061,A.I. and Mixed Reality Solution,0.8001254796981812
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7994915246963501
S-0254,FormExtractor,0.7985911965370178
S-0071,All-in-one Data Center - iDCmini System,0.7983232736587524
S-0135,ISS Analytics Services,0.7977030277252197
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.7977006435394287
S-0247,Seclore Digital Rights Management,0.7974594235420227
S-0282,Chatbot Solution - ccRobot,0.7973106503486633
S-0043,fieldConnect,0.7967360019683838
S-0266,Site Audit and Inspection Recording System,0.7967199087142944
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.7961974143981934
S-0060,FROM Network Audit Programs,0.7960025072097778
S-0124,Enterprise Intelligent Assistant,0.7958716750144958
S-0048,AI-based Application,0.7945602536201477
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.7933105826377869
S-0239,InterOps Accelerator,0.7926465272903442
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.7926409840583801
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.7923811674118042
S-0221,AI and IT enhanced learning platform,0.7921366691589355
S-0103,SP-RFID Smart Asset Management System,0.7908688187599182
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.7897903919219971
S-0262,Mobile application development,0.7897886633872986
S-0240,Multilingual Voice Assistant,0.7896233797073364
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.7895307540893555
S-0170,Nixplay Signage,0.7890225052833557
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.7889642715454102
S-0234,Pixel Eye Vision-Based Fall Detection,0.7888147830963135
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.7866995334625244
S-0039,iQ-Dwell Time Management System,0.7861079573631287
S-0232,"""Smart"" Car Park Management System",0.786054253578186
S-0224,OceanX Workflow,0.7860408425331116
S-0085,SAP Geospatial Asset Management,0.7848247289657593
S-0128,Iris by HKT - From Surveillance to Intelligence,0.781771719455719
S-0137,Splunk,0.781676173210144
S-0047,Smart Taxpayer Services with Machine Learning,0.7816494107246399
S-0181,Artificial Intelligence Camera Solutions,0.7810279130935669
S-0082,A.I. Contact Center and User Engagement Solution,0.7808133959770203
S-0279,RoomQ virtual waiting room for massive traffic,0.7806791663169861
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.7804452776908875
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.7792326211929321
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.7784547805786133
S-0090,Smart Employee Learning Management,0.7783286571502686
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7782299518585205
S-0213,Radar-based smart motion and position tracking system,0.7781476378440857
S-0194,UWB Beacon RTLS Solution,0.7777034640312195
S-0127,Event Management technology,0.7776751518249512
S-0292,Telepresence and Video Conferencing Solution,0.7766637802124023
S-0273,Talos,0.7754743695259094
S-0169,Robotic Assistant,0.7754606008529663
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.7753726243972778
S-0084,NFC Product Authentication,0.7751736044883728
S-0300,Smart Guiding Robot,0.7732200622558594
S-0231,AI Information push service management system,0.772483766078949
S-0101,​LANDRAY Office Automation (OA) system solutions,0.7724047303199768
S-0289,Life Planning & Blockchain,0.7714115381240845
S-0172,Earthy,0.7704590559005737
S-0271,Server Data Analysis Service (User & Data),0.7701719403266907
S-0016,Cyclops -- Smart City & unmanned store solution,0.7694663405418396
S-0011,Precise Outdoor Crowd Analysis,0.7687923908233643
S-0059,EMF Workplaces Evaluation Program,0.7686830163002014
S-0250,UiPath Automation Platform,0.7682141661643982
S-0083,Smart Pharma Packaging,0.7681746482849121
S-0188,Data Vaccinator,0.767824113368988
S-0044,AI Escalator Safety Monitoring System,0.7677870988845825
S-0099,NB IoT Sensor Solution,0.7677474617958069
S-0180,AR/ VR/ Interactive Design & Development,0.7674238085746765
S-0058,IoT Cybersecurity Testing and Certification Program,0.7674200534820557
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.7673664093017578
S-0216,BMC Helix Service & Operations Management,0.7671660780906677
S-0177,MAD Gaze Smart Glass,0.7670872807502747
S-0299,Office Delivery Robot,0.7662442326545715
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.7660109400749207
S-0113,Video Analytics Solution,0.7656824588775635
S-0214,ACX Visitor Management System,0.7654660940170288
S-0026,Knowledge Management Solution (KM Power),0.7654085159301758
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.7649950385093689
S-0070,Well井 Smart Water Station,0.7648546695709229
S-0174,VR Training & Education System,0.7647160887718201
S-0157,NLP-powered Chatbot by Xiaomi,0.7635747790336609
S-0010,Precise Facility Crowd Analysis,0.7634648680686951
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.7630176544189453
S-0168,IXIA Vision ONE (Network Packet Broker),0.7629088163375854
S-0104,Litbulb Technologies,0.7625749707221985
S-0030,IoT Building Access Control System,0.7625721096992493
S-0219,"VR Virtual Store, Training & Education System",0.7619810104370117
S-0244,ServiceNow - ITSM solution,0.7616565227508545
S-0209,Control-M (BMC Software),0.7614278197288513
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7611505389213562
S-0097,Smart Home e-Health Monitoring and Care System,0.760716438293457
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.7603399753570557
S-0111,Smart car park solution,0.7589682340621948
S-0166,IXIA BREAKINGPOINT,0.757635235786438
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.7573953866958618
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.7573257088661194
S-0223,OceanX Share,0.7543431520462036
S-0155,Stella Enterprise Chatbot Builder,0.754036009311676
S-0120,Raspect-ACE,0.753951907157898
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.7529009580612183
S-0075,Altai SuperWiFi Solution,0.7521963119506836
S-0222,Agorize Innovation Sourcing Platform,0.7503560781478882
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.7494176030158997
S-0092,Enable the wireless connectivity for IoT devices,0.748274028301239
S-0190,Una Interactive Training Platform,0.7478817105293274
S-0205,Centrak Quarantine Management Solution,0.7469187378883362
S-0069,Citizen Cloud,0.7459546327590942
S-0052,OpenCloud CMP,0.7446972131729126
S-0019,Personalized Education System,0.7443171143531799
S-0218,Chief,0.7434045076370239
S-0207,Pandemic Management System,0.7429215312004089
S-0176,Epidemic prevention and control management system,0.7428668737411499
S-0009,Precise And Responsive Indoor Location Tracking,0.7424609661102295
S-0165,Health Monitoring System,0.7424609065055847
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.7408933043479919
S-0139,imVision,0.7396991848945618
S-0189,COVID19 Community Prevention Software System,0.7392504811286926
S-0140,Drivelock,0.7391202449798584
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.7380494475364685
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.7377785444259644
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.737705409526825
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.7372335195541382
S-0148,Zscaler,0.7370696663856506
S-0267,Smart Fever Screening System,0.7362155318260193
S-0142,NetMotion Mobility,0.7348493933677673
S-0238,Rice Robotics,0.7343279719352722
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.7339364290237427
S-0255,Authgear,0.733712375164032
S-0253,Intelligent Face Mask,0.7331300973892212
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.7331217527389526
S-0263,SafeGuard Series,0.73261559009552
S-0008,Shape Security - Shape Enterprise Defense,0.7325011491775513
S-0035,Document Delivery By Unmanned Vehicle,0.7322565913200378
S-0182,AppProtect+ (RASP) / YESsafe Zero Login (OTP) / AccessMatrix Universal Sign-On (SSO),0.7305590510368347
S-0199,V-Key Mobile App Protection,0.7299141883850098
S-0161,LiDAR and Optical Sensing applications for Smart City,0.7298750877380371
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.7294936180114746
S-0167,IXIA ThreatARMOR,0.7290128469467163
S-0063,UHD Multi-Channel Video Live Broadcast,0.7275604605674744
S-0159,Integrated Smart Film Solutions,0.7272088527679443
S-0143,Cyberbit,0.7264031171798706
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.7247012853622437
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.7246789336204529
S-0064,Smart Education(Class VR),0.7243768572807312
S-0050,Deloitte ASSIST,0.72428297996521
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.7237963676452637
S-0081,iQ-Road and Traffic Management,0.7217928767204285
S-0034,Cloud Energy Management Platform,0.7212658524513245
S-0227,Intelligent liquid crystal dimming film,0.7212315797805786
S-0164,Relate App,0.7208531498908997
S-0022,A smart lamp pole system with AI-enabled security system,0.7203473448753357
S-0281,"Smart 5G Integrated Multi-Operator Active Distributed Antenna Solution for Malls, Venues and Stadiums",0.7202532291412354
S-0141,HubSecurity,0.718329906463623
S-0110,People Counting System (PCS),0.7175936102867126
S-0235,Pixel Eye Safety Helmets Detection,0.7174854278564453
S-0156,Neo,0.7138589024543762
S-0145,Arcserve® Appliance Series,0.7120317220687866
S-0108,SparkXIO Smart Car Park Management System,0.7109398245811462
S-0246,Remo Video Conferencing,0.7099737524986267
S-0123,Complete Encryption with HSM,0.7095144391059875
S-0215,Self Check-in system for self-quarantined personal,0.7092043161392212
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.7086108326911926
S-0115,All-in-one event management software,0.7082124352455139
S-0012,"Monitoring and Early Warning System for Holding Concentration, Insider Trading, Short-selling and Stock Price Manipulation",0.707943320274353
S-0076,NEC InfoCage FileShell,0.7076845765113831
S-0107,POARD Your Presentation Stage,0.7075142860412598
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.7063072919845581
S-0138,Radware DefensePro and AppWall,0.706193745136261
S-0005,Smart Lamp Pole and Robotic,0.7055891156196594
S-0201,Non image base access control,0.7049920558929443
S-0091,Next Generation Growable Optical Networks,0.7047781348228455
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.7027990221977234
S-0245,Locobike：Automatic Bicycle Rental System,0.6994240880012512
S-0136,Document Authentication,0.6977735161781311
S-0068,Reliability Centered Asset Management - Dynamic (RCAM-dyn),0.6964499354362488
S-0014,2D Face Re-identification,0.6958219408988953
S-0251,Self Service Bike Rental Solution,0.6935345530509949
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.693199872970581
S-0062,Parkingbnb,0.6923268437385559
S-0020,Machines Predictive Maintenance,0.6909515261650085
S-0242,Queue-it -  Virtual Waiting Room,0.6905038952827454
S-0294,Live Webinar Streaming service,0.689988911151886
S-0023,Payment Solution for Housing Authority and Leisure and Cultural Department,0.6893473863601685
S-0130,OpenLegacy API factory,0.6879304647445679
S-0054,TicketME Blockchain Ticketing Platform,0.6867210865020752
S-0106,"Smart bin trash collection solution, especially remote area",0.6854735612869263
S-0185,Human body temperature recognition real-time measurement linkage system,0.6854527592658997
S-0086,Micro-Chip 2.0 for pets,0.6768493056297302
S-0007,Smart Life,0.6734015941619873
S-0114,Worker Insights,0.6733384728431702
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.6675755977630615
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.6673464179039001
S-0193,Dahua Body Temp Measurement Solution,0.6660770177841187
S-0015,3D Face Re-identification,0.6650938987731934
S-0077,Anywhere Networks,0.6640598177909851
S-0109,Face Recognition Door Access System,0.6631563305854797
S-0158,Switchable Glass / Film,0.6625953316688538
S-0116,Smart Parking Solution,0.6622116565704346
S-0237,V-K V-OS Cloud Solutions,0.6619929671287537
S-0210,AI Cloud for Smart Construction,0.6556823253631592
S-0248,OFS Website Tracking System,0.6480281949043274
S-0036,Intelligent Traffic Monitoring,0.6412007808685303
S-0226,"Sky Drone - Autonomous Drone Solution (""Drone-in-a-Box"")",0.6261311769485474
S-0040,RVM One Stop Recycling Solution,0.6261188983917236
S-0229,SonoWatermark,0.6223989725112915
S-0042,Smart Water Duct Valve for shared Housing,0.5957995653152466
S-0272,Hybrid/ E Bus/ Mini Bus and Ferry Boat,0.5730794668197632
S-0160,Smart glass,0.5381585955619812
