Reference Code,Solution Name (Eng),Cosine-Similarity
S-0232,"""Smart"" Car Park Management System",0.9615924954414368
S-0111,Smart car park solution,0.9314735531806946
S-0062,Parkingbnb,0.9034804105758667
S-0116,Smart Parking Solution,0.8954240083694458
S-0251,Self Service Bike Rental Solution,0.8945368528366089
S-0264,Smart Parking with Video Analytics,0.8944037556648254
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.888680636882782
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.8848879337310791
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.862518846988678
S-0245,Locobike：Automatic Bicycle Rental System,0.8620245456695557
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.8611399531364441
S-0108,SparkXIO Smart Car Park Management System,0.8564728498458862
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8559751510620117
S-0039,iQ-Dwell Time Management System,0.8467216491699219
S-0072,Digital Twin of the City (or Town),0.8319732546806335
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.8306013941764832
S-0021,ReportNOW,0.8284185528755188
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.8280758261680603
S-0214,ACX Visitor Management System,0.826814591884613
S-0030,IoT Building Access Control System,0.8229027390480042
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.822683572769165
S-0038,Hybrid Reality Platform,0.821686863899231
S-0279,RoomQ virtual waiting room for massive traffic,0.8193432688713074
S-0022,A smart lamp pole system with AI-enabled security system,0.8169112205505371
S-0031,PowerArena - Smart City Operations Platform,0.814566969871521
S-0065,Smart Mobility,0.8134821057319641
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.8113609552383423
S-0134,Smart Building - Energy Management and Optimization Solutions,0.8108763694763184
S-0203,Government payment scheme online application and data processing,0.8102697134017944
S-0081,iQ-Road and Traffic Management,0.8102348446846008
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.809124231338501
S-0170,Nixplay Signage,0.8089228272438049
S-0299,Office Delivery Robot,0.8081324696540833
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8079904913902283
S-0300,Smart Guiding Robot,0.8073619604110718
S-0169,Robotic Assistant,0.8059167861938477
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.802987813949585
S-0049,Blockchain Solution,0.8027804493904114
S-0211,Customised Mobile Application solution,0.8026106357574463
S-0261,DragOnce Platform,0.8025853037834167
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.8017873764038086
S-0003,GeoSpatial Cloud,0.8017085194587708
S-0262,Mobile application development,0.800935685634613
S-0035,Document Delivery By Unmanned Vehicle,0.7993333339691162
S-0196,Personnel and Asset positioning management system,0.7987232208251953
S-0177,MAD Gaze Smart Glass,0.7985461354255676
S-0087,Smart Citizen and Employee Self-Services,0.7975929975509644
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.7971268892288208
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7966753840446472
S-0071,All-in-one Data Center - iDCmini System,0.7964333295822144
S-0282,Chatbot Solution - ccRobot,0.7954238057136536
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.7950254678726196
S-0060,FROM Network Audit Programs,0.7923790216445923
S-0070,Well井 Smart Water Station,0.7923489212989807
S-0153,Dynatrace,0.7922784686088562
S-0023,Payment Solution for Housing Authority and Leisure and Cultural Department,0.7922088503837585
S-0208,Indoor Map and Positioning for Smart City,0.7920950651168823
S-0043,fieldConnect,0.7919372916221619
S-0219,"VR Virtual Store, Training & Education System",0.7907949090003967
S-0089,Smart Infrastructure Projects Planning and Execution,0.7903405427932739
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.789522111415863
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.7891878485679626
S-0118,Alteryx,0.7890473008155823
S-0283,All-in-one Mobile Productivity Platform,0.7879945635795593
S-0069,Citizen Cloud,0.7878860235214233
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.7877599000930786
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7871366143226624
S-0165,Health Monitoring System,0.7865906953811646
S-0288,Mixed language Chatbot system with AI and voice functions,0.7860434055328369
S-0131,ISS Project Management System,0.7855430841445923
S-0103,SP-RFID Smart Asset Management System,0.7843371629714966
S-0105,Blockchain solution,0.7841572761535645
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7829740047454834
S-0240,Multilingual Voice Assistant,0.7828972339630127
S-0215,Self Check-in system for self-quarantined personal,0.7827640771865845
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.7821848392486572
S-0296,BLOK Pass App for Travel Bubble,0.781751811504364
S-0100,Super Massive 3D Model Data Expert,0.7816148400306702
S-0194,UWB Beacon RTLS Solution,0.7812445163726807
S-0242,Queue-it -  Virtual Waiting Room,0.7800515294075012
S-0047,Smart Taxpayer Services with Machine Learning,0.7785654664039612
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.7785091996192932
S-0231,AI Information push service management system,0.7784013152122498
S-0172,Earthy,0.7780978679656982
S-0054,TicketME Blockchain Ticketing Platform,0.7777163982391357
