Reference Code,Solution Name (Eng),Cosine-Similarity
S-0196,Personnel and Asset positioning management system,0.9015954732894897
S-0153,Dynatrace,0.9002177119255066
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8999202251434326
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.880744457244873
S-0267,Smart Fever Screening System,0.8778252601623535
S-0234,Pixel Eye Vision-Based Fall Detection,0.8778175115585327
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.8777671456336975
S-0176,Epidemic prevention and control management system,0.8750853538513184
S-0253,Intelligent Face Mask,0.8735063672065735
S-0165,Health Monitoring System,0.872208297252655
S-0213,Radar-based smart motion and position tracking system,0.8693230748176575
S-0264,Smart Parking with Video Analytics,0.8689407706260681
S-0031,PowerArena - Smart City Operations Platform,0.8660203218460083
S-0038,Hybrid Reality Platform,0.863391101360321
S-0001,PixelEye Object Detection,0.8625686764717102
S-0194,UWB Beacon RTLS Solution,0.8623998165130615
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.8620378971099854
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8598386645317078
S-0296,BLOK Pass App for Travel Bubble,0.8594414591789246
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8588760495185852
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.8588137030601501
S-0022,A smart lamp pole system with AI-enabled security system,0.8582478165626526
S-0252,Critical Event Management,0.8547051548957825
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8540409207344055
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.8537999391555786
S-0044,AI Escalator Safety Monitoring System,0.853748619556427
S-0214,ACX Visitor Management System,0.8529180288314819
S-0039,iQ-Dwell Time Management System,0.8521786332130432
S-0263,SafeGuard Series,0.8498584628105164
S-0030,IoT Building Access Control System,0.849375307559967
S-0021,ReportNOW,0.8480701446533203
S-0071,All-in-one Data Center - iDCmini System,0.846882164478302
S-0083,Smart Pharma Packaging,0.8465735912322998
S-0207,Pandemic Management System,0.8463327884674072
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.8462141752243042
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.8461019992828369
S-0118,Alteryx,0.8454373478889465
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8454264998435974
S-0189,COVID19 Community Prevention Software System,0.8454114198684692
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.8452343940734863
S-0081,iQ-Road and Traffic Management,0.8445883989334106
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8441124558448792
S-0266,Site Audit and Inspection Recording System,0.8429660797119141
S-0003,GeoSpatial Cloud,0.8429044485092163
S-0099,NB IoT Sensor Solution,0.842697024345398
S-0103,SP-RFID Smart Asset Management System,0.8424075841903687
S-0288,Mixed language Chatbot system with AI and voice functions,0.8402428030967712
S-0167,IXIA ThreatARMOR,0.8398878574371338
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.8394554257392883
S-0143,Cyberbit,0.8392816185951233
S-0066,Smart Water Management,0.8385023474693298
S-0105,Blockchain solution,0.8384043574333191
S-0283,All-in-one Mobile Productivity Platform,0.8371102809906006
S-0205,Centrak Quarantine Management Solution,0.8370267748832703
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.8361860513687134
S-0232,"""Smart"" Car Park Management System",0.8352979421615601
S-0181,Artificial Intelligence Camera Solutions,0.8352886438369751
S-0152,Datax,0.832277238368988
S-0162,Automate the verification of electronic documents,0.8321667313575745
S-0299,Office Delivery Robot,0.8321129679679871
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.8318328261375427
S-0219,"VR Virtual Store, Training & Education System",0.8311722278594971
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.8310534954071045
S-0087,Smart Citizen and Employee Self-Services,0.8306048512458801
S-0170,Nixplay Signage,0.8305333852767944
S-0049,Blockchain Solution,0.830366849899292
S-0070,Well井 Smart Water Station,0.8299750685691833
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.8295412659645081
S-0197,WCL Robotic Process Automation Solution,0.829535186290741
S-0134,Smart Building - Energy Management and Optimization Solutions,0.8294908404350281
S-0203,Government payment scheme online application and data processing,0.8292776346206665
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.8288835287094116
S-0279,RoomQ virtual waiting room for massive traffic,0.82871013879776
S-0043,fieldConnect,0.8286759257316589
S-0140,Drivelock,0.8285244107246399
S-0174,VR Training & Education System,0.8284206390380859
S-0061,A.I. and Mixed Reality Solution,0.8283308744430542
S-0065,Smart Mobility,0.8274012804031372
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.8272614479064941
S-0128,Iris by HKT - From Surveillance to Intelligence,0.826393723487854
S-0072,Digital Twin of the City (or Town),0.82500159740448
S-0010,Precise Facility Crowd Analysis,0.824827253818512
S-0113,Video Analytics Solution,0.8248067498207092
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.8246185183525085
