Reference Code,Solution Name (Eng),Cosine-Similarity
S-0224,OceanX Workflow,0.8599176406860352
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.8494566082954407
S-0254,FormExtractor,0.8235426545143127
S-0197,WCL Robotic Process Automation Solution,0.821185290813446
S-0275,SMore-OCR,0.817915141582489
S-0203,Government payment scheme online application and data processing,0.8145745992660522
S-0162,Automate the verification of electronic documents,0.8127506375312805
S-0105,Blockchain solution,0.8071416020393372
S-0266,Site Audit and Inspection Recording System,0.8009693622589111
S-0163,Ai-Knowie,0.7993243336677551
S-0195,SuperAcc Document Intelligence,0.7991036772727966
S-0261,DragOnce Platform,0.7969343066215515
S-0236,Workflow automation solution,0.7965773940086365
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.7943071126937866
S-0225,DocAnalyzer - Document Review Solution,0.7935381531715393
S-0259,Software Robotic Solution - iBot,0.7891373634338379
S-0247,Seclore Digital Rights Management,0.7858927845954895
S-0283,All-in-one Mobile Productivity Platform,0.7857277989387512
S-0211,Customised Mobile Application solution,0.7819606065750122
S-0152,Datax,0.7817335724830627
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.780380368232727
S-0136,Document Authentication,0.7733442783355713
S-0265,Business Process Management Platform,0.7721033096313477
S-0087,Smart Citizen and Employee Self-Services,0.7688489556312561
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.7623097896575928
S-0076,NEC InfoCage FileShell,0.7593701481819153
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.758842408657074
S-0223,OceanX Share,0.7573452591896057
S-0035,Document Delivery By Unmanned Vehicle,0.7559026479721069
S-0103,SP-RFID Smart Asset Management System,0.7537263631820679
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7535178065299988
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.7533560991287231
S-0250,UiPath Automation Platform,0.7507095336914062
S-0021,ReportNOW,0.74977046251297
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7492724657058716
S-0031,PowerArena - Smart City Operations Platform,0.749262809753418
S-0241,Intelligent Data Platform,0.7487733960151672
