Reference Code,Solution Name (Eng),Cosine-Similarity
S-0169,Robotic Assistant,0.8383329510688782
S-0282,Chatbot Solution - ccRobot,0.8306906223297119
S-0300,Smart Guiding Robot,0.8119406700134277
S-0021,ReportNOW,0.804206371307373
S-0082,A.I. Contact Center and User Engagement Solution,0.80344158411026
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8028410077095032
S-0288,Mixed language Chatbot system with AI and voice functions,0.8018259406089783
S-0259,Software Robotic Solution - iBot,0.7938565015792847
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.7933366894721985
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7928276062011719
S-0240,Multilingual Voice Assistant,0.7907649874687195
S-0299,Office Delivery Robot,0.7896156907081604
S-0118,Alteryx,0.7894940376281738
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7890781760215759
S-0104,Litbulb Technologies,0.7880934476852417
S-0211,Customised Mobile Application solution,0.7876521348953247
S-0152,Datax,0.7856939435005188
S-0039,iQ-Dwell Time Management System,0.7850930094718933
S-0124,Enterprise Intelligent Assistant,0.7833364009857178
S-0090,Smart Employee Learning Management,0.7825332880020142
S-0242,Queue-it -  Virtual Waiting Room,0.7817516922950745
S-0155,Stella Enterprise Chatbot Builder,0.7811082005500793
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7802934050559998
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.7798537015914917
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.7798041105270386
S-0048,AI-based Application,0.7786815762519836
S-0127,Event Management technology,0.7782542109489441
S-0096,Clare.AI Asian Language Chatbot Solutions,0.7782429456710815
S-0283,All-in-one Mobile Productivity Platform,0.7767869830131531
S-0050,Deloitte ASSIST,0.7763306498527527
S-0261,DragOnce Platform,0.7748690247535706
S-0219,"VR Virtual Store, Training & Education System",0.7739731073379517
S-0279,RoomQ virtual waiting room for massive traffic,0.7731346487998962
S-0232,"""Smart"" Car Park Management System",0.7726187109947205
S-0177,MAD Gaze Smart Glass,0.7724266648292542
S-0236,Workflow automation solution,0.772280752658844
S-0026,Knowledge Management Solution (KM Power),0.7720344066619873
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.7693650722503662
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.7680166363716125
S-0170,Nixplay Signage,0.7669535279273987
S-0043,fieldConnect,0.7661001682281494
S-0019,Personalized Education System,0.7656856179237366
S-0197,WCL Robotic Process Automation Solution,0.7655576467514038
S-0203,Government payment scheme online application and data processing,0.7647951245307922
S-0230,STEMHUB Education Platform,0.7646887302398682
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.7646803259849548
S-0008,Shape Security - Shape Enterprise Defense,0.7637996673583984
S-0087,Smart Citizen and Employee Self-Services,0.7601909041404724
S-0264,Smart Parking with Video Analytics,0.7601324915885925
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.7595994472503662
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.7595809698104858
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.7593469619750977
S-0289,Life Planning & Blockchain,0.7591198682785034
S-0153,Dynatrace,0.7588950395584106
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.7586960196495056
S-0292,Telepresence and Video Conferencing Solution,0.7574604153633118
