Reference Code,Solution Name (Eng),Cosine-Similarity
S-0300,Smart Guiding Robot,0.8325451016426086
S-0169,Robotic Assistant,0.8089169263839722
S-0282,Chatbot Solution - ccRobot,0.7988155484199524
S-0039,iQ-Dwell Time Management System,0.7891578078269958
S-0242,Queue-it -  Virtual Waiting Room,0.7858681678771973
S-0127,Event Management technology,0.7842603921890259
S-0172,Earthy,0.7777479887008667
S-0104,Litbulb Technologies,0.7687127590179443
S-0299,Office Delivery Robot,0.7683985829353333
S-0124,Enterprise Intelligent Assistant,0.7666694521903992
S-0009,Precise And Responsive Indoor Location Tracking,0.7590721845626831
S-0180,AR/ VR/ Interactive Design & Development,0.7549599409103394
S-0279,RoomQ virtual waiting room for massive traffic,0.7499855160713196
S-0090,Smart Employee Learning Management,0.749885618686676
S-0082,A.I. Contact Center and User Engagement Solution,0.7498124837875366
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7478846311569214
S-0292,Telepresence and Video Conferencing Solution,0.7462248206138611
S-0222,Agorize Innovation Sourcing Platform,0.7455085515975952
S-0232,"""Smart"" Car Park Management System",0.7447559833526611
S-0177,MAD Gaze Smart Glass,0.7443729043006897
S-0240,Multilingual Voice Assistant,0.7438294291496277
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.7430968880653381
S-0170,Nixplay Signage,0.7418293952941895
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.741607666015625
S-0037,4D Immersive CAVE,0.7408806681632996
S-0116,Smart Parking Solution,0.7405640482902527
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.7373446226119995
S-0196,Personnel and Asset positioning management system,0.7373248338699341
S-0021,ReportNOW,0.7356815338134766
S-0096,Clare.AI Asian Language Chatbot Solutions,0.7355012893676758
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.735243558883667
S-0231,AI Information push service management system,0.7351552844047546
S-0219,"VR Virtual Store, Training & Education System",0.7348857522010803
S-0230,STEMHUB Education Platform,0.7341169714927673
S-0026,Knowledge Management Solution (KM Power),0.7336757183074951
S-0155,Stella Enterprise Chatbot Builder,0.7332855463027954
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.7326257824897766
S-0050,Deloitte ASSIST,0.7304742336273193
S-0288,Mixed language Chatbot system with AI and voice functions,0.7302380204200745
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.7302111387252808
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.7299442887306213
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.728415846824646
S-0228,eClass Corporate Learning Management System (LMS),0.7248073816299438
S-0069,Citizen Cloud,0.7239156365394592
S-0010,Precise Facility Crowd Analysis,0.7237833738327026
S-0208,Indoor Map and Positioning for Smart City,0.7237580418586731
S-0064,Smart Education(Class VR),0.7235412001609802
S-0264,Smart Parking with Video Analytics,0.722267210483551
S-0043,fieldConnect,0.7214540243148804
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.7210820317268372
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.7202670574188232
S-0259,Software Robotic Solution - iBot,0.7196800708770752
S-0157,NLP-powered Chatbot by Xiaomi,0.71861332654953
S-0030,IoT Building Access Control System,0.7161930799484253
S-0118,Alteryx,0.7158823013305664
S-0087,Smart Citizen and Employee Self-Services,0.7149312496185303
S-0111,Smart car park solution,0.713618814945221
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.7135375142097473
S-0152,Datax,0.7127453684806824
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.7121285200119019
S-0019,Personalized Education System,0.7119588255882263
S-0038,Hybrid Reality Platform,0.7102845907211304
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.7101333141326904
S-0194,UWB Beacon RTLS Solution,0.7099666595458984
S-0221,AI and IT enhanced learning platform,0.7082847356796265
S-0289,Life Planning & Blockchain,0.7081741094589233
S-0283,All-in-one Mobile Productivity Platform,0.7077507972717285
S-0190,Una Interactive Training Platform,0.7073805332183838
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.707237720489502
S-0100,Super Massive 3D Model Data Expert,0.7069386839866638
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.7068567872047424
S-0047,Smart Taxpayer Services with Machine Learning,0.7055203914642334
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.7053411602973938
S-0070,Well井 Smart Water Station,0.7046284079551697
S-0246,Remo Video Conferencing,0.7020826935768127
S-0262,Mobile application development,0.7019389867782593
S-0061,A.I. and Mixed Reality Solution,0.7006025314331055
S-0003,GeoSpatial Cloud,0.6994897723197937
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.6991574764251709
S-0072,Digital Twin of the City (or Town),0.6988295316696167
S-0065,Smart Mobility,0.6985472440719604
S-0211,Customised Mobile Application solution,0.6979023218154907
S-0115,All-in-one event management software,0.6974208950996399
S-0048,AI-based Application,0.6973101496696472
S-0251,Self Service Bike Rental Solution,0.6972393989562988
S-0218,Chief,0.697055995464325
S-0171,Augmented Reality (AR) model,0.6966454982757568
S-0016,Cyclops -- Smart City & unmanned store solution,0.6966420412063599
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.6965833902359009
S-0252,Critical Event Management,0.6965240240097046
S-0296,BLOK Pass App for Travel Bubble,0.6965206861495972
S-0238,Rice Robotics,0.6951176524162292
S-0214,ACX Visitor Management System,0.6949396133422852
S-0002,DataCube Data Intelligent Automation Solution,0.6945750117301941
S-0261,DragOnce Platform,0.6931203603744507
S-0031,PowerArena - Smart City Operations Platform,0.6930950880050659
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.6925068497657776
S-0097,Smart Home e-Health Monitoring and Care System,0.6910630464553833
S-0001,PixelEye Object Detection,0.6907960772514343
S-0008,Shape Security - Shape Enterprise Defense,0.6907947063446045
S-0107,POARD Your Presentation Stage,0.6906569600105286
S-0189,COVID19 Community Prevention Software System,0.6904810667037964
S-0134,Smart Building - Energy Management and Optimization Solutions,0.6894417405128479
S-0174,VR Training & Education System,0.6885052919387817
S-0131,ISS Project Management System,0.687787652015686
S-0294,Live Webinar Streaming service,0.686572253704071
S-0236,Workflow automation solution,0.686506450176239
S-0165,Health Monitoring System,0.6862280368804932
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.6859933733940125
S-0046,SAP Digital Boardroom,0.6848757863044739
S-0216,BMC Helix Service & Operations Management,0.6837891936302185
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.6837441325187683
S-0126,Self Service Business Intelligence,0.6836706399917603
S-0084,NFC Product Authentication,0.6833773851394653
S-0051,Insight Driven Organization (IDO),0.682969331741333
S-0159,Integrated Smart Film Solutions,0.6825472116470337
S-0108,SparkXIO Smart Car Park Management System,0.6818829774856567
S-0153,Dynatrace,0.6816173791885376
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.6800597310066223
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.679746687412262
S-0083,Smart Pharma Packaging,0.6784638166427612
S-0071,All-in-one Data Center - iDCmini System,0.6782184839248657
S-0234,Pixel Eye Vision-Based Fall Detection,0.6779188513755798
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.6773039698600769
S-0013,Public Event Tracking and Early Warning Analysis System,0.6764460802078247
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.6752288937568665
S-0011,Precise Outdoor Crowd Analysis,0.6749303340911865
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.6742501854896545
S-0244,ServiceNow - ITSM solution,0.6737881302833557
S-0049,Blockchain Solution,0.673571765422821
S-0089,Smart Infrastructure Projects Planning and Execution,0.6727984547615051
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.6720320582389832
S-0203,Government payment scheme online application and data processing,0.6720103621482849
S-0197,WCL Robotic Process Automation Solution,0.6716291904449463
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.6700637936592102
S-0035,Document Delivery By Unmanned Vehicle,0.6698342561721802
S-0245,Locobike：Automatic Bicycle Rental System,0.6691381335258484
S-0022,A smart lamp pole system with AI-enabled security system,0.668163001537323
S-0250,UiPath Automation Platform,0.667283296585083
S-0075,Altai SuperWiFi Solution,0.667120099067688
S-0158,Switchable Glass / Film,0.6670446991920471
S-0094,Digital Transformation with Low code development platform,0.6669161915779114
S-0227,Intelligent liquid crystal dimming film,0.6662831902503967
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.6660016775131226
S-0181,Artificial Intelligence Camera Solutions,0.6659893989562988
S-0253,Intelligent Face Mask,0.6616185903549194
S-0266,Site Audit and Inspection Recording System,0.6614128947257996
S-0195,SuperAcc Document Intelligence,0.6611202359199524
S-0142,NetMotion Mobility,0.6610748171806335
S-0229,SonoWatermark,0.6608477234840393
S-0103,SP-RFID Smart Asset Management System,0.6604188084602356
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.6594724059104919
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.6582595109939575
S-0156,Neo,0.6581270694732666
S-0265,Business Process Management Platform,0.6577070355415344
S-0086,Micro-Chip 2.0 for pets,0.6572036147117615
S-0148,Zscaler,0.6570709943771362
S-0267,Smart Fever Screening System,0.6564807295799255
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.6548453569412231
S-0066,Smart Water Management,0.6546027064323425
S-0085,SAP Geospatial Asset Management,0.6537952423095703
S-0213,Radar-based smart motion and position tracking system,0.6537100076675415
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.6536781191825867
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.6534459590911865
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.6527895331382751
S-0128,Iris by HKT - From Surveillance to Intelligence,0.652757465839386
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.6526885628700256
S-0119,Ziizau - Optimization of route design,0.6524349451065063
S-0207,Pandemic Management System,0.651898205280304
S-0060,FROM Network Audit Programs,0.6513707637786865
S-0215,Self Check-in system for self-quarantined personal,0.6513059139251709
S-0239,InterOps Accelerator,0.6510674953460693
S-0125,"BIM, BMS and IoT Integration",0.6500893235206604
S-0105,Blockchain solution,0.6500415802001953
S-0062,Parkingbnb,0.6492465734481812
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.6486313939094543
