Reference Code,Solution Name (Eng),Cosine-Similarity
S-0162,Automate the verification of electronic documents,0.8754090070724487
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.866796612739563
S-0197,WCL Robotic Process Automation Solution,0.8583916425704956
S-0163,Ai-Knowie,0.848173975944519
S-0105,Blockchain solution,0.8431618809700012
S-0275,SMore-OCR,0.8406901359558105
S-0195,SuperAcc Document Intelligence,0.8385278582572937
S-0203,Government payment scheme online application and data processing,0.836928129196167
S-0224,OceanX Workflow,0.8345910310745239
S-0254,FormExtractor,0.8282248973846436
S-0152,Datax,0.8267400860786438
S-0225,DocAnalyzer - Document Review Solution,0.8253575563430786
S-0259,Software Robotic Solution - iBot,0.8250002264976501
S-0266,Site Audit and Inspection Recording System,0.8187826871871948
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.8185872435569763
S-0236,Workflow automation solution,0.816192626953125
S-0076,NEC InfoCage FileShell,0.8115773797035217
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.8115628957748413
S-0153,Dynatrace,0.8102552890777588
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.8100265860557556
S-0021,ReportNOW,0.8087889552116394
S-0118,Alteryx,0.8040001392364502
S-0049,Blockchain Solution,0.8034623265266418
S-0283,All-in-one Mobile Productivity Platform,0.8022733926773071
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.8007645606994629
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.8004158735275269
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.7999207973480225
S-0031,PowerArena - Smart City Operations Platform,0.7982377409934998
S-0001,PixelEye Object Detection,0.7980085015296936
S-0247,Seclore Digital Rights Management,0.7977429628372192
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.7974913120269775
S-0082,A.I. Contact Center and User Engagement Solution,0.7972462177276611
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.7964771389961243
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.7959697842597961
S-0261,DragOnce Platform,0.7943189740180969
S-0103,SP-RFID Smart Asset Management System,0.7935892343521118
S-0136,Document Authentication,0.7929213643074036
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.7924964427947998
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.7921710014343262
S-0211,Customised Mobile Application solution,0.791067898273468
S-0223,OceanX Share,0.791022777557373
S-0271,Server Data Analysis Service (User & Data),0.7898927927017212
S-0239,InterOps Accelerator,0.7892335653305054
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.7867593169212341
S-0241,Intelligent Data Platform,0.7834117412567139
S-0087,Smart Citizen and Employee Self-Services,0.7828593850135803
S-0176,Epidemic prevention and control management system,0.7811784148216248
S-0003,GeoSpatial Cloud,0.7811245918273926
S-0288,Mixed language Chatbot system with AI and voice functions,0.7809618711471558
S-0252,Critical Event Management,0.7796759009361267
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.7790904641151428
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.7781598567962646
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.777755856513977
S-0296,BLOK Pass App for Travel Bubble,0.7772541642189026
S-0234,Pixel Eye Vision-Based Fall Detection,0.7763909101486206
S-0043,fieldConnect,0.7762166261672974
S-0002,DataCube Data Intelligent Automation Solution,0.7761511206626892
S-0035,Document Delivery By Unmanned Vehicle,0.774975597858429
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7742180824279785
S-0213,Radar-based smart motion and position tracking system,0.7733557820320129
S-0240,Multilingual Voice Assistant,0.7733503580093384
S-0013,Public Event Tracking and Early Warning Analysis System,0.7729021906852722
S-0243,LiDAR Road Monitoring Solutions based on Deep Learning Technology,0.7719873785972595
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.7706900835037231
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.7696502804756165
S-0113,Video Analytics Solution,0.7692793011665344
S-0066,Smart Water Management,0.7691855430603027
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.7675659656524658
S-0250,UiPath Automation Platform,0.7671098709106445
S-0214,ACX Visitor Management System,0.7670110464096069
S-0083,Smart Pharma Packaging,0.7668450474739075
S-0231,AI Information push service management system,0.766666054725647
S-0089,Smart Infrastructure Projects Planning and Execution,0.7656122446060181
S-0131,ISS Project Management System,0.7656020522117615
S-0061,A.I. and Mixed Reality Solution,0.7650796175003052
S-0048,AI-based Application,0.7632452249526978
S-0196,Personnel and Asset positioning management system,0.7621513605117798
S-0170,Nixplay Signage,0.761932909488678
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.7617835998535156
S-0038,Hybrid Reality Platform,0.7611565589904785
