Reference Code,Solution Name (Eng),Cosine-Similarity
S-0081,iQ-Road and Traffic Management,0.8433297872543335
S-0022,A smart lamp pole system with AI-enabled security system,0.8351471424102783
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.8349193334579468
S-0232,"""Smart"" Car Park Management System",0.8329449892044067
S-0264,Smart Parking with Video Analytics,0.8311916589736938
S-0251,Self Service Bike Rental Solution,0.8307932615280151
S-0196,Personnel and Asset positioning management system,0.8184998035430908
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.8184327483177185
S-0035,Document Delivery By Unmanned Vehicle,0.8163492679595947
S-0106,"Smart bin trash collection solution, especially remote area",0.8162313103675842
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.8152481913566589
S-0036,Intelligent Traffic Monitoring,0.8134265542030334
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.81337571144104
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.8079043030738831
S-0153,Dynatrace,0.8059066534042358
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.8054827451705933
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.8052344918251038
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.8049320578575134
S-0108,SparkXIO Smart Car Park Management System,0.8032920360565186
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.8013328313827515
S-0253,Intelligent Face Mask,0.8004394173622131
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.8000978231430054
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.7996014356613159
S-0070,Well井 Smart Water Station,0.7982137799263
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.794741153717041
S-0040,RVM One Stop Recycling Solution,0.7937275171279907
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.7926191687583923
S-0177,MAD Gaze Smart Glass,0.7912250757217407
S-0299,Office Delivery Robot,0.7911278605461121
S-0213,Radar-based smart motion and position tracking system,0.7910388708114624
S-0062,Parkingbnb,0.7904006838798523
S-0103,SP-RFID Smart Asset Management System,0.7903741002082825
S-0235,Pixel Eye Safety Helmets Detection,0.7887522578239441
S-0267,Smart Fever Screening System,0.788464367389679
S-0042,Smart Water Duct Valve for shared Housing,0.787562906742096
S-0227,Intelligent liquid crystal dimming film,0.7870020270347595
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.7854897975921631
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.7853933572769165
S-0072,Digital Twin of the City (or Town),0.7852879166603088
S-0203,Government payment scheme online application and data processing,0.7843005657196045
S-0098,ECOPLANT Solar Tracking Solar Panel System,0.7842969298362732
S-0214,ACX Visitor Management System,0.7836583852767944
S-0170,Nixplay Signage,0.7829549312591553
S-0105,Blockchain solution,0.7818289995193481
S-0165,Health Monitoring System,0.7809625864028931
S-0021,ReportNOW,0.7799369692802429
S-0039,iQ-Dwell Time Management System,0.7791902422904968
S-0031,PowerArena - Smart City Operations Platform,0.7790278196334839
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.7788352370262146
S-0234,Pixel Eye Vision-Based Fall Detection,0.7787171006202698
S-0189,COVID19 Community Prevention Software System,0.7779746651649475
S-0083,Smart Pharma Packaging,0.7778169512748718
S-0111,Smart car park solution,0.7776739597320557
S-0159,Integrated Smart Film Solutions,0.77725750207901
S-0296,BLOK Pass App for Travel Bubble,0.7751225233078003
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.773898720741272
S-0078,Finger Vein PBI (Public Biometric Infrastructure) Platform for Smart City ID Authentication,0.773514986038208
S-0034,Cloud Energy Management Platform,0.7722621560096741
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.7712359428405762
S-0065,Smart Mobility,0.7708007097244263
S-0245,Locobike：Automatic Bicycle Rental System,0.7705899477005005
S-0005,Smart Lamp Pole and Robotic,0.76987224817276
S-0038,Hybrid Reality Platform,0.7698550224304199
S-0084,NFC Product Authentication,0.769608736038208
S-0044,AI Escalator Safety Monitoring System,0.7690579295158386
S-0161,LiDAR and Optical Sensing applications for Smart City,0.7690384387969971
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.7689247131347656
S-0162,Automate the verification of electronic documents,0.7683328986167908
