Reference Code,Solution Name (Eng),Cosine Similarity
S-0196,Personnel and Asset positioning management system,0.6395608186721802
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.6389513611793518
S-0087,Smart Citizen and Employee Self-Services,0.5829188227653503
S-0059,EMF Workplaces Evaluation Program,0.5474640727043152
S-0030,IoT Building Access Control System,0.5441650152206421
S-0131,ISS Project Management System,0.534057080745697
S-0165,Health Monitoring System,0.5237040519714355
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.512405276298523
S-0283,All-in-one Mobile Productivity Platform,0.5063105225563049
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.50008624792099
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.49055877327919006
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.4873868525028229
S-0228,eClass Corporate Learning Management System (LMS),0.4854804277420044
S-0299,Office Delivery Robot,0.48499011993408203
S-0147,Privacy-aware people counting system using Smart Radar sensor,0.4824233055114746
S-0104,Litbulb Technologies,0.47948160767555237
S-0261,DragOnce Platform,0.4789644479751587
S-0010,Precise Facility Crowd Analysis,0.47054004669189453
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.46970319747924805
S-0082,A.I. Contact Center and User Engagement Solution,0.46776455640792847
S-0127,Event Management technology,0.46249082684516907
S-0289,Life Planning & Blockchain,0.46074149012565613
S-0035,Document Delivery By Unmanned Vehicle,0.4514309763908386
S-0240,Multilingual Voice Assistant,0.4511786699295044
S-0114,Worker Insights,0.45048069953918457
S-0011,Precise Outdoor Crowd Analysis,0.4433375597000122
S-0251,Self Service Bike Rental Solution,0.440042108297348
S-0090,Smart Employee Learning Management,0.436332643032074
S-0039,iQ-Dwell Time Management System,0.4362952411174774
S-0225,DocAnalyzer - Document Review Solution,0.4361068308353424
S-0050,Deloitte ASSIST,0.43542829155921936
S-0292,Telepresence and Video Conferencing Solution,0.4350343346595764
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4330199062824249
S-0190,Una Interactive Training Platform,0.43187958002090454
S-0172,Earthy,0.4317229390144348
S-0211,Customised Mobile Application solution,0.4297235608100891
S-0296,BLOK Pass App for Travel Bubble,0.42327481508255005
S-0169,Robotic Assistant,0.4218769371509552
S-0124,Enterprise Intelligent Assistant,0.4210135340690613
S-0058,IoT Cybersecurity Testing and Certification Program,0.41606688499450684
S-0271,Server Data Analysis Service (User & Data),0.41462844610214233
S-0207,Pandemic Management System,0.4130592346191406
S-0142,NetMotion Mobility,0.4112999439239502
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.4112977385520935
S-0254,FormExtractor,0.4061296582221985
S-0076,NEC InfoCage FileShell,0.40586525201797485
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.4040989577770233
S-0288,Mixed language Chatbot system with AI and voice functions,0.4012984037399292
S-0107,POARD Your Presentation Stage,0.3998553156852722
S-0239,InterOps Accelerator,0.39937126636505127
S-0099,NB IoT Sensor Solution,0.39760667085647583
S-0265,Business Process Management Platform,0.396534264087677
S-0231,AI Information push service management system,0.3945898711681366
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.390360951423645
S-0252,Critical Event Management,0.3902066946029663
S-0194,UWB Beacon RTLS Solution,0.3901452124118805
S-0150,A.I. Facial Recognition Application for Event Photo Delivery,0.387861967086792
S-0275,SMore-OCR,0.3805486559867859
S-0255,Authgear,0.38037732243537903
S-0021,ReportNOW,0.37963438034057617
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.3794703483581543
S-0043,fieldConnect,0.3788396716117859
S-0224,OceanX Workflow,0.376800000667572
S-0044,AI Escalator Safety Monitoring System,0.3757401704788208
S-0162,Automate the verification of electronic documents,0.37545132637023926
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.3746601641178131
S-0155,Stella Enterprise Chatbot Builder,0.3733938932418823
S-0237,V-K V-OS Cloud Solutions,0.3705217242240906
S-0273,Talos,0.36993318796157837
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.3684360980987549
S-0199,V-Key Mobile App Protection,0.3668225407600403
S-0016,Cyclops -- Smart City & unmanned store solution,0.36674797534942627
S-0279,RoomQ virtual waiting room for massive traffic,0.36395618319511414
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.3637692332267761
S-0110,People Counting System (PCS),0.36353379487991333
S-0294,Live Webinar Streaming service,0.36347484588623047
S-0205,Centrak Quarantine Management Solution,0.36250606179237366
S-0108,SparkXIO Smart Car Park Management System,0.3610764443874359
S-0123,Complete Encryption with HSM,0.35950180888175964
S-0223,OceanX Share,0.3593916893005371
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.3593404293060303
S-0235,Pixel Eye Safety Helmets Detection,0.35797059535980225
S-0069,Citizen Cloud,0.35730108618736267
S-0116,Smart Parking Solution,0.3569986820220947
S-0051,Insight Driven Organization (IDO),0.3563743531703949
S-0300,Smart Guiding Robot,0.35437440872192383
S-0188,Data Vaccinator,0.3537374436855316
S-0167,IXIA ThreatARMOR,0.3534860908985138
S-0048,AI-based Application,0.3531910479068756
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.3526250123977661
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.3525065779685974
S-0003,GeoSpatial Cloud,0.35220450162887573
S-0119,Ziizau - Optimization of route design,0.35063761472702026
S-0189,COVID19 Community Prevention Software System,0.34985560178756714
S-0154,Cisco Stealthwatch Encrypted Traffic Analytics,0.34846413135528564
S-0019,Personalized Education System,0.3466440737247467
S-0219,"VR Virtual Store, Training & Education System",0.34612080454826355
S-0134,Smart Building - Energy Management and Optimization Solutions,0.3443078398704529
S-0226,"Sky Drone - Autonomous Drone Solution (""Drone-in-a-Box"")",0.34221306443214417
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.3405713438987732
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.3401774764060974
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.340052992105484
S-0049,Blockchain Solution,0.3397372364997864
S-0163,Ai-Knowie,0.33966267108917236
S-0140,Drivelock,0.339091420173645
S-0126,Self Service Business Intelligence,0.3389524817466736
S-0229,SonoWatermark,0.3389376997947693
S-0221,AI and IT enhanced learning platform,0.33830440044403076
S-0002,DataCube Data Intelligent Automation Solution,0.3371467888355255
S-0158,Switchable Glass / Film,0.3371148407459259
S-0241,Intelligent Data Platform,0.3363571763038635
S-0242,Queue-it -  Virtual Waiting Room,0.33568045496940613
S-0009,Precise And Responsive Indoor Location Tracking,0.33518099784851074
S-0222,Agorize Innovation Sourcing Platform,0.3350488543510437
S-0079,"1/ AccuID, 2/ Pedestrian Analytics, 3/ Vehicle Analytics",0.3336533308029175
S-0213,Radar-based smart motion and position tracking system,0.3319494128227234
S-0247,Seclore Digital Rights Management,0.33134132623672485
S-0106,"Smart bin trash collection solution, especially remote area",0.33031579852104187
