Reference Code,Solution Name (Eng),Cosine Similarity
S-0230,STEMHUB Education Platform,0.7817403078079224
S-0228,eClass Corporate Learning Management System (LMS),0.7278344035148621
S-0101,​LANDRAY Office Automation (OA) system solutions,0.6783201694488525
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.6769211292266846
S-0046,SAP Digital Boardroom,0.672782301902771
S-0265,Business Process Management Platform,0.6720784902572632
S-0051,Insight Driven Organization (IDO),0.6527769565582275
S-0221,AI and IT enhanced learning platform,0.6207380890846252
S-0107,POARD Your Presentation Stage,0.6075963377952576
S-0137,Splunk,0.6073054075241089
S-0002,DataCube Data Intelligent Automation Solution,0.6044113636016846
S-0247,Seclore Digital Rights Management,0.6025617122650146
S-0152,Datax,0.6009243726730347
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.6007598638534546
S-0045,SAP Big Data Solution,0.5997326374053955
S-0275,SMore-OCR,0.5982379913330078
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.5887115001678467
S-0224,OceanX Workflow,0.5864627361297607
S-0292,Telepresence and Video Conferencing Solution,0.5827831029891968
S-0153,Dynatrace,0.5825420618057251
S-0288,Mixed language Chatbot system with AI and voice functions,0.5818092823028564
S-0241,Intelligent Data Platform,0.5746845006942749
S-0163,Ai-Knowie,0.5734138488769531
S-0225,DocAnalyzer - Document Review Solution,0.5723975896835327
S-0216,BMC Helix Service & Operations Management,0.568137526512146
S-0273,Talos,0.5646010637283325
S-0254,FormExtractor,0.5599870681762695
S-0231,AI Information push service management system,0.5574573874473572
S-0019,Personalized Education System,0.5570068359375
S-0282,Chatbot Solution - ccRobot,0.5552444458007812
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.5508916974067688
S-0050,Deloitte ASSIST,0.5501644015312195
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.5483976602554321
S-0027,Big Data Enabler Service (project based),0.5474092364311218
S-0090,Smart Employee Learning Management,0.547103762626648
S-0040,RVM One Stop Recycling Solution,0.5452154874801636
S-0131,ISS Project Management System,0.5433698892593384
S-0013,Public Event Tracking and Early Warning Analysis System,0.5433387756347656
S-0244,ServiceNow - ITSM solution,0.5411903262138367
S-0026,Knowledge Management Solution (KM Power),0.537223219871521
S-0072,Digital Twin of the City (or Town),0.536647379398346
S-0236,Workflow automation solution,0.5339471101760864
S-0222,Agorize Innovation Sourcing Platform,0.5314148664474487
S-0209,Control-M (BMC Software),0.5286879539489746
S-0127,Event Management technology,0.5282342433929443
S-0126,Self Service Business Intelligence,0.5272562503814697
S-0232,"""Smart"" Car Park Management System",0.5249958038330078
S-0195,SuperAcc Document Intelligence,0.5225203037261963
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.5202640295028687
S-0021,ReportNOW,0.5182504057884216
S-0069,Citizen Cloud,0.5171912312507629
S-0048,AI-based Application,0.5164360404014587
S-0261,DragOnce Platform,0.5152621865272522
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.5130472183227539
S-0124,Enterprise Intelligent Assistant,0.5127443075180054
S-0064,Smart Education(Class VR),0.5120608806610107
S-0118,Alteryx,0.5118954181671143
S-0155,Stella Enterprise Chatbot Builder,0.5090837478637695
S-0134,Smart Building - Energy Management and Optimization Solutions,0.5089695453643799
S-0171,Augmented Reality (AR) model,0.5059207677841187
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.5053300857543945
S-0218,Chief,0.5048109889030457
S-0082,A.I. Contact Center and User Engagement Solution,0.5047503709793091
S-0114,Worker Insights,0.5031898617744446
S-0104,Litbulb Technologies,0.501781702041626
S-0093,DataOS System,0.4985879361629486
S-0162,Automate the verification of electronic documents,0.4966338872909546
S-0099,NB IoT Sensor Solution,0.4959356188774109
S-0044,AI Escalator Safety Monitoring System,0.49470096826553345
S-0096,Clare.AI Asian Language Chatbot Solutions,0.49428701400756836
S-0197,WCL Robotic Process Automation Solution,0.49277061223983765
S-0194,UWB Beacon RTLS Solution,0.4919414520263672
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.4906620681285858
S-0172,Earthy,0.4904499053955078
S-0157,NLP-powered Chatbot by Xiaomi,0.4895847737789154
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.4866645038127899
S-0130,OpenLegacy API factory,0.48553040623664856
S-0089,Smart Infrastructure Projects Planning and Execution,0.48309987783432007
S-0239,InterOps Accelerator,0.4825029969215393
S-0240,Multilingual Voice Assistant,0.481789231300354
S-0037,4D Immersive CAVE,0.4802306592464447
S-0043,fieldConnect,0.4788336455821991
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.4780609905719757
S-0100,Super Massive 3D Model Data Expert,0.4760972559452057
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.4747737944126129
S-0038,Hybrid Reality Platform,0.4741464853286743
S-0097,Smart Home e-Health Monitoring and Care System,0.47377851605415344
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4714685380458832
S-0091,Next Generation Growable Optical Networks,0.47005409002304077
S-0180,AR/ VR/ Interactive Design & Development,0.46986204385757446
S-0009,Precise And Responsive Indoor Location Tracking,0.4683225750923157
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.4681025743484497
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.4673057198524475
S-0246,Remo Video Conferencing,0.46638792753219604
S-0250,UiPath Automation Platform,0.4631798267364502
S-0113,Video Analytics Solution,0.4614023268222809
S-0177,MAD Gaze Smart Glass,0.4601297378540039
S-0190,Una Interactive Training Platform,0.45981472730636597
S-0001,PixelEye Object Detection,0.45911943912506104
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.4582935869693756
