Reference Code,Solution Name (Eng),Cosine Similarity
S-0197,WCL Robotic Process Automation Solution,0.9978653192520142
S-0272,Hybrid/ E Bus/ Mini Bus and Ferry Boat,0.997664749622345
S-0259,Software Robotic Solution - iBot,0.9975470900535583
S-0106,"Smart bin trash collection solution, especially remote area",0.9975016713142395
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.997468888759613
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.9974460601806641
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.9974260926246643
S-0251,Self Service Bike Rental Solution,0.9973956942558289
S-0060,FROM Network Audit Programs,0.997360348701477
S-0035,Document Delivery By Unmanned Vehicle,0.9973162412643433
S-0059,EMF Workplaces Evaluation Program,0.9972982406616211
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.9972600936889648
S-0062,Parkingbnb,0.9972578287124634
S-0211,Customised Mobile Application solution,0.9972488284111023
S-0026,Knowledge Management Solution (KM Power),0.9972187280654907
S-0081,iQ-Road and Traffic Management,0.9972177743911743
S-0250,UiPath Automation Platform,0.9972134828567505
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.9972075819969177
S-0261,DragOnce Platform,0.9972035884857178
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.9971647262573242
S-0266,Site Audit and Inspection Recording System,0.9971596598625183
S-0010,Precise Facility Crowd Analysis,0.9971436262130737
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.9971367716789246
S-0058,IoT Cybersecurity Testing and Certification Program,0.9971351027488708
S-0047,Smart Taxpayer Services with Machine Learning,0.9971186518669128
S-0049,Blockchain Solution,0.9971166253089905
S-0120,Raspect-ACE,0.9971103072166443
S-0011,Precise Outdoor Crowd Analysis,0.9971000552177429
S-0036,Intelligent Traffic Monitoring,0.9970756769180298
S-0165,Health Monitoring System,0.9970665574073792
S-0043,fieldConnect,0.9970625638961792
S-0115,All-in-one event management software,0.9970585703849792
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.9970538020133972
S-0070,Well井 Smart Water Station,0.9970370531082153
S-0279,RoomQ virtual waiting room for massive traffic,0.9970198273658752
S-0181,Artificial Intelligence Camera Solutions,0.9970054626464844
S-0030,IoT Building Access Control System,0.9969872236251831
S-0230,STEMHUB Education Platform,0.9969807863235474
S-0013,Public Event Tracking and Early Warning Analysis System,0.9969807863235474
S-0100,Super Massive 3D Model Data Expert,0.9969726204872131
S-0094,Digital Transformation with Low code development platform,0.9969606995582581
S-0072,Digital Twin of the City (or Town),0.9969290494918823
S-0069,Citizen Cloud,0.9969248175621033
