Reference Code,Solution Name (Eng),Cosine Similarity
S-0211,Customised Mobile Application solution,0.9966573119163513
S-0230,STEMHUB Education Platform,0.9965547919273376
S-0081,iQ-Road and Traffic Management,0.9964752793312073
S-0049,Blockchain Solution,0.9964051842689514
S-0174,VR Training & Education System,0.9963473081588745
S-0251,Self Service Bike Rental Solution,0.9963288307189941
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.9963124394416809
S-0059,EMF Workplaces Evaluation Program,0.9962973594665527
S-0043,fieldConnect,0.9962972402572632
S-0261,DragOnce Platform,0.9962334632873535
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.9961917996406555
S-0030,IoT Building Access Control System,0.9961180686950684
S-0019,Personalized Education System,0.9961137771606445
S-0010,Precise Facility Crowd Analysis,0.9960753321647644
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.9960632920265198
S-0169,Robotic Assistant,0.9960371255874634
S-0058,IoT Cybersecurity Testing and Certification Program,0.9960352182388306
S-0228,eClass Corporate Learning Management System (LMS),0.9960278868675232
S-0009,Precise And Responsive Indoor Location Tracking,0.9959934949874878
S-0035,Document Delivery By Unmanned Vehicle,0.9959743022918701
S-0259,Software Robotic Solution - iBot,0.9959698915481567
S-0021,ReportNOW,0.9959651827812195
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.995959460735321
S-0070,Well井 Smart Water Station,0.9959227442741394
S-0115,All-in-one event management software,0.9959184527397156
S-0267,Smart Fever Screening System,0.9958794116973877
S-0283,All-in-one Mobile Productivity Platform,0.9958617091178894
S-0165,Health Monitoring System,0.9958547949790955
S-0155,Stella Enterprise Chatbot Builder,0.9958301186561584
S-0246,Remo Video Conferencing,0.9958227872848511
S-0023,Payment Solution for Housing Authority and Leisure and Cultural Department,0.9958162307739258
S-0036,Intelligent Traffic Monitoring,0.995807945728302
S-0136,Document Authentication,0.9957995414733887
S-0222,Agorize Innovation Sourcing Platform,0.9957970380783081
S-0264,Smart Parking with Video Analytics,0.9957969784736633
S-0296,BLOK Pass App for Travel Bubble,0.9957874417304993
S-0294,Live Webinar Streaming service,0.995771586894989
S-0215,Self Check-in system for self-quarantined personal,0.9957591891288757
S-0039,iQ-Dwell Time Management System,0.9957587718963623
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.9957521557807922
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.99574214220047
S-0178,Motor Insurance DLT Authentication System - MIDAS,0.995736837387085
S-0219,"VR Virtual Store, Training & Education System",0.9957296252250671
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.9957147240638733
S-0181,Artificial Intelligence Camera Solutions,0.9957081079483032
