Reference Code,Solution Name (Eng),Cosine-Similarity
S-0075,Altai SuperWiFi Solution,0.875160813331604
S-0092,Enable the wireless connectivity for IoT devices,0.8563560843467712
S-0069,Citizen Cloud,0.8286842107772827
S-0097,Smart Home e-Health Monitoring and Care System,0.8213804364204407
S-0028,ShipAny - First Smart Logistics Gateway for HK Domestic Logistics Service,0.8156791925430298
S-0065,Smart Mobility,0.8147652745246887
S-0142,NetMotion Mobility,0.8101004958152771
S-0087,Smart Citizen and Employee Self-Services,0.803838312625885
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.7998145818710327
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.7974345684051514
S-0148,Zscaler,0.7957572340965271
S-0096,Clare.AI Asian Language Chatbot Solutions,0.7957556247711182
S-0282,Chatbot Solution - ccRobot,0.7937175631523132
S-0003,GeoSpatial Cloud,0.7927860617637634
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.7918739318847656
S-0216,BMC Helix Service & Operations Management,0.7903642058372498
S-0194,UWB Beacon RTLS Solution,0.7898011207580566
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7889366149902344
S-0281,"Smart 5G Integrated Multi-Operator Active Distributed Antenna Solution for Malls, Venues and Stadiums",0.7876877784729004
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7863983511924744
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.7860393524169922
S-0077,Anywhere Networks,0.7851842641830444
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.7849849462509155
S-0085,SAP Geospatial Asset Management,0.7846658825874329
S-0279,RoomQ virtual waiting room for massive traffic,0.7822945713996887
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.7809545993804932
S-0072,Digital Twin of the City (or Town),0.7802119255065918
S-0259,Software Robotic Solution - iBot,0.78006911277771
S-0052,OpenCloud CMP,0.7797352075576782
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.7789204716682434
S-0165,Health Monitoring System,0.7785959243774414
S-0264,Smart Parking with Video Analytics,0.7777283787727356
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.7772055864334106
S-0089,Smart Infrastructure Projects Planning and Execution,0.7769632935523987
