Reference Code,Solution Name (Eng),Cosine Similarity
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.6581513285636902
S-0138,Radware DefensePro and AppWall,0.6282836198806763
S-0279,RoomQ virtual waiting room for massive traffic,0.6000069379806519
S-0094,Digital Transformation with Low code development platform,0.5534544587135315
S-0239,InterOps Accelerator,0.5505327582359314
S-0146,Promon Shield - Application Protection and Security for IoT & Connected Devices,0.5486794114112854
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.5413838028907776
S-0123,Complete Encryption with HSM,0.5397900342941284
S-0008,Shape Security - Shape Enterprise Defense,0.5397233963012695
S-0042,Smart Water Duct Valve for shared Housing,0.5340881943702698
S-0259,Software Robotic Solution - iBot,0.5292870998382568
S-0166,IXIA BREAKINGPOINT,0.5225782990455627
S-0071,All-in-one Data Center - iDCmini System,0.5160763263702393
S-0139,imVision,0.5160590410232544
S-0142,NetMotion Mobility,0.5077193379402161
S-0052,OpenCloud CMP,0.503497302532196
S-0205,Centrak Quarantine Management Solution,0.5029563903808594
S-0219,"VR Virtual Store, Training & Education System",0.5004303455352783
S-0197,WCL Robotic Process Automation Solution,0.4947705566883087
S-0049,Blockchain Solution,0.48133236169815063
S-0034,Cloud Energy Management Platform,0.47626957297325134
S-0168,IXIA Vision ONE (Network Packet Broker),0.47423169016838074
S-0252,Critical Event Management,0.47260478138923645
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.46905753016471863
S-0113,Video Analytics Solution,0.46843960881233215
S-0236,Workflow automation solution,0.4659281373023987
S-0167,IXIA ThreatARMOR,0.4647510051727295
S-0148,Zscaler,0.46297353506088257
S-0214,ACX Visitor Management System,0.46259260177612305
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.46212664246559143
S-0060,FROM Network Audit Programs,0.4610307812690735
S-0062,Parkingbnb,0.45685893297195435
S-0242,Queue-it -  Virtual Waiting Room,0.45596617460250854
S-0282,Chatbot Solution - ccRobot,0.4546608328819275
S-0211,Customised Mobile Application solution,0.4534547030925751
S-0089,Smart Infrastructure Projects Planning and Execution,0.45122748613357544
S-0209,Control-M (BMC Software),0.4505399465560913
S-0023,Payment Solution for Housing Authority and Leisure and Cultural Department,0.44900351762771606
S-0153,Dynatrace,0.4485303461551666
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.4401295781135559
S-0103,SP-RFID Smart Asset Management System,0.4400840103626251
