Reference Code,Solution Name (Eng),Cosine Similarity
S-0062,Parkingbnb,0.6544873714447021
S-0036,Intelligent Traffic Monitoring,0.6320672035217285
S-0322,NB-IoT / LoRa Dual-detection Smart Parking Sensing Technology,0.6234387159347534
S-0111,Smart car park solution,0.5992505550384521
S-0020,Machines Predictive Maintenance,0.5912246108055115
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.590517520904541
S-0116,Smart Parking Solution,0.5760230422019958
S-0120,Raspect-ACE,0.5583624839782715
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.5571619272232056
S-0259,Software Robotic Solution - iBot,0.5556266903877258
S-0102,Miovision's Portable Solution for Traffic Data Collection,0.5538384914398193
S-0094,Digital Transformation with Low code development platform,0.5535224080085754
S-0210,AI Cloud for Smart Construction,0.5498508214950562
S-0233,Area monitoring solution using 3D camera with privacy-preserving,0.5482133626937866
S-0211,Customised Mobile Application solution,0.5464730858802795
S-0007,Smart Life,0.5449927449226379
S-0169,Robotic Assistant,0.5447287559509277
S-0135,ISS Analytics Services,0.5428551435470581
S-0092,Enable the wireless connectivity for IoT devices,0.542081356048584
S-0251,Self Service Bike Rental Solution,0.5418782234191895
S-0264,Smart Parking with Video Analytics,0.5415542125701904
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.540479302406311
S-0030,IoT Building Access Control System,0.5359440445899963
S-0071,All-in-one Data Center - iDCmini System,0.5355209112167358
S-0106,"Smart bin trash collection solution, especially remote area",0.5328196287155151
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.532191812992096
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.5311363339424133
S-0023,Payment Solution for Housing Authority and Leisure and Cultural Department,0.5270146131515503
S-0153,Dynatrace,0.524198055267334
S-0245,Locobike：Automatic Bicycle Rental System,0.523921012878418
S-0024,Automated Refuse Collection System with 1 chute for multi fractions,0.5211086273193359
S-0081,iQ-Road and Traffic Management,0.519841194152832
S-0282,Chatbot Solution - ccRobot,0.5162666440010071
S-0022,A smart lamp pole system with AI-enabled security system,0.5135625600814819
S-0077,Anywhere Networks,0.5109330415725708
S-0042,Smart Water Duct Valve for shared Housing,0.5107004642486572
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.5081599354743958
S-0205,Centrak Quarantine Management Solution,0.5075711011886597
S-0113,Video Analytics Solution,0.5061960220336914
S-0209,Control-M (BMC Software),0.5053426623344421
S-0073,Enlighted Multi-Features Micro IoT Sensors Solution,0.5049304366111755
S-0196,Personnel and Asset positioning management system,0.5036275386810303
S-0197,WCL Robotic Process Automation Solution,0.5027456879615784
S-0119,Ziizau - Optimization of route design,0.50179123878479
S-0055,Smart City Electric Vehicle (EV) Charging Infrastructure Solution,0.500630259513855
S-0108,SparkXIO Smart Car Park Management System,0.49873870611190796
S-0070,Well井 Smart Water Station,0.4978514015674591
S-0006,Centimeter level precision GNSS positioning Android tablet/smartphone,0.49506792426109314
S-0142,NetMotion Mobility,0.4945298433303833
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.4937985837459564
S-0272,Hybrid/ E Bus/ Mini Bus and Ferry Boat,0.4854497015476227
S-0208,Indoor Map and Positioning for Smart City,0.4845561981201172
S-0139,imVision,0.48349910974502563
S-0252,Critical Event Management,0.4828031063079834
S-0214,ACX Visitor Management System,0.4798395037651062
S-0075,Altai SuperWiFi Solution,0.47959744930267334
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.47947728633880615
S-0241,Intelligent Data Platform,0.47881031036376953
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.47681915760040283
S-0047,Smart Taxpayer Services with Machine Learning,0.47583186626434326
S-0002,DataCube Data Intelligent Automation Solution,0.47580385208129883
S-0085,SAP Geospatial Asset Management,0.472098708152771
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.46937739849090576
S-0115,All-in-one event management software,0.4685444235801697
S-0232,"""Smart"" Car Park Management System",0.46705397963523865
S-0005,Smart Lamp Pole and Robotic,0.466991126537323
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.4666866064071655
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.4663783311843872
S-0072,Digital Twin of the City (or Town),0.46567660570144653
S-0043,fieldConnect,0.46500885486602783
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.46459537744522095
S-0239,InterOps Accelerator,0.46061593294143677
S-0170,Nixplay Signage,0.46017351746559143
S-0219,"VR Virtual Store, Training & Education System",0.46016252040863037
S-0134,Smart Building - Energy Management and Optimization Solutions,0.4577253460884094
S-0100,Super Massive 3D Model Data Expert,0.45706021785736084
S-0273,Talos,0.45635539293289185
S-0250,UiPath Automation Platform,0.4559725522994995
S-0040,RVM One Stop Recycling Solution,0.4530651569366455
S-0110,People Counting System (PCS),0.4530065059661865
S-0166,IXIA BREAKINGPOINT,0.45129674673080444
S-0003,GeoSpatial Cloud,0.45101380348205566
S-0048,AI-based Application,0.4456845819950104
S-0188,Data Vaccinator,0.4456649720668793
S-0114,Worker Insights,0.44528213143348694
S-0096,Clare.AI Asian Language Chatbot Solutions,0.4446818232536316
S-0034,Cloud Energy Management Platform,0.4446108341217041
S-0054,TicketME Blockchain Ticketing Platform,0.4426458775997162
S-0017,Falling Alert System for Elderly Care-- Optical Monitoring System (OMS),0.4419592022895813
S-0103,SP-RFID Smart Asset Management System,0.4417717158794403
S-0123,Complete Encryption with HSM,0.4416140615940094
S-0156,Neo,0.4414784610271454
S-0300,Smart Guiding Robot,0.4407563805580139
S-0236,Workflow automation solution,0.4385069012641907
S-0045,SAP Big Data Solution,0.43769294023513794
S-0145,Arcserve® Appliance Series,0.43737366795539856
S-0016,Cyclops -- Smart City & unmanned store solution,0.43723243474960327
S-0279,RoomQ virtual waiting room for massive traffic,0.4359665811061859
S-0175,Thermal Imaging Body Temperature Measurement Solution,0.4357239603996277
S-0212,AI Solution for Outdoor People Counting without invading privacy,0.4352697730064392
S-0161,LiDAR and Optical Sensing applications for Smart City,0.4352157711982727
S-0089,Smart Infrastructure Projects Planning and Execution,0.43259871006011963
S-0099,NB IoT Sensor Solution,0.4323464035987854
S-0031,PowerArena - Smart City Operations Platform,0.43116840720176697
S-0013,Public Event Tracking and Early Warning Analysis System,0.42982491850852966
S-0035,Document Delivery By Unmanned Vehicle,0.42920535802841187
S-0010,Precise Facility Crowd Analysis,0.42500460147857666
S-0125,"BIM, BMS and IoT Integration",0.4247269034385681
S-0049,Blockchain Solution,0.4243242144584656
S-0168,IXIA Vision ONE (Network Packet Broker),0.42407462000846863
S-0262,Mobile application development,0.4233071804046631
S-0235,Pixel Eye Safety Helmets Detection,0.4230364263057709
S-0060,FROM Network Audit Programs,0.42178991436958313
S-0143,Cyberbit,0.4215778708457947
