Reference Code,Solution Name (Eng),Cosine Similarity
S-0052,OpenCloud CMP,0.6463520526885986
S-0239,InterOps Accelerator,0.6025339365005493
S-0027,Big Data Enabler Service (project based),0.5763482451438904
S-0217,nCloud Fault-Tolerant Geo-distributed Hyperconverged Infrastructure (HCI),0.5711170434951782
S-0216,BMC Helix Service & Operations Management,0.5573577880859375
S-0155,Stella Enterprise Chatbot Builder,0.5516629815101624
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.5488573312759399
S-0045,SAP Big Data Solution,0.5455736517906189
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.544994592666626
S-0203,Government payment scheme online application and data processing,0.5429776310920715
S-0131,ISS Project Management System,0.5376303195953369
S-0051,Insight Driven Organization (IDO),0.5321667790412903
S-0197,WCL Robotic Process Automation Solution,0.5307028889656067
S-0162,Automate the verification of electronic documents,0.5306553840637207
S-0244,ServiceNow - ITSM solution,0.5305140018463135
S-0038,Hybrid Reality Platform,0.5301389694213867
S-0122,"Smart City Solution - IoT, AI, Data Analytics Platform, Control",0.5277409553527832
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.5275803804397583
S-0236,Workflow automation solution,0.5265762209892273
S-0101,​LANDRAY Office Automation (OA) system solutions,0.5245537161827087
S-0265,Business Process Management Platform,0.5239633917808533
S-0085,SAP Geospatial Asset Management,0.5238814949989319
S-0089,Smart Infrastructure Projects Planning and Execution,0.5236044526100159
S-0228,eClass Corporate Learning Management System (LMS),0.5224897861480713
S-0010,Precise Facility Crowd Analysis,0.5201666355133057
S-0225,DocAnalyzer - Document Review Solution,0.5197156071662903
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.51827073097229
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.5181916356086731
S-0232,"""Smart"" Car Park Management System",0.5145636796951294
S-0035,Document Delivery By Unmanned Vehicle,0.5135897397994995
S-0261,DragOnce Platform,0.5125548243522644
S-0248,OFS Website Tracking System,0.5112962126731873
S-0082,A.I. Contact Center and User Engagement Solution,0.509427011013031
S-0266,Site Audit and Inspection Recording System,0.5089001655578613
S-0279,RoomQ virtual waiting room for massive traffic,0.5064411759376526
S-0130,OpenLegacy API factory,0.5062234401702881
S-0247,Seclore Digital Rights Management,0.5056278705596924
S-0254,FormExtractor,0.5036394596099854
S-0262,Mobile application development,0.5029395818710327
S-0209,Control-M (BMC Software),0.5025863647460938
S-0128,Iris by HKT - From Surveillance to Intelligence,0.5003638863563538
S-0123,Complete Encryption with HSM,0.49973997473716736
S-0231,AI Information push service management system,0.49971121549606323
S-0222,Agorize Innovation Sourcing Platform,0.4993005394935608
S-0058,IoT Cybersecurity Testing and Certification Program,0.49818649888038635
S-0241,Intelligent Data Platform,0.497342050075531
S-0134,Smart Building - Energy Management and Optimization Solutions,0.4970395863056183
S-0292,Telepresence and Video Conferencing Solution,0.4969683885574341
S-0272,Hybrid/ E Bus/ Mini Bus and Ferry Boat,0.4969558119773865
S-0093,DataOS System,0.4956306219100952
S-0275,SMore-OCR,0.495216965675354
S-0214,ACX Visitor Management System,0.494640052318573
S-0259,Software Robotic Solution - iBot,0.4927862882614136
S-0060,FROM Network Audit Programs,0.4911167323589325
S-0002,DataCube Data Intelligent Automation Solution,0.4884759783744812
S-0250,UiPath Automation Platform,0.48773330450057983
S-0113,Video Analytics Solution,0.4857451915740967
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.4851979613304138
S-0111,Smart car park solution,0.48479562997817993
S-0080,OceanX Cloud-based Enterprise Content Management (ECM),0.4842991232872009
S-0137,Splunk,0.4839339852333069
S-0037,4D Immersive CAVE,0.4830208718776703
S-0114,Worker Insights,0.48094773292541504
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.47960448265075684
S-0210,AI Cloud for Smart Construction,0.47950026392936707
S-0094,Digital Transformation with Low code development platform,0.4787382483482361
S-0152,Datax,0.4770216643810272
S-0283,All-in-one Mobile Productivity Platform,0.4766150116920471
S-0211,Customised Mobile Application solution,0.47507449984550476
S-0106,"Smart bin trash collection solution, especially remote area",0.47469788789749146
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.47448843717575073
S-0107,POARD Your Presentation Stage,0.4743926525115967
S-0004,Euclideon Vault - Smart City IOT 3D visualization,0.4739859104156494
S-0282,Chatbot Solution - ccRobot,0.47280532121658325
S-0062,Parkingbnb,0.4725290536880493
S-0043,fieldConnect,0.47094449400901794
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.4700036644935608
S-0026,Knowledge Management Solution (KM Power),0.4690636396408081
S-0224,OceanX Workflow,0.469023734331131
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.4676266312599182
S-0059,EMF Workplaces Evaluation Program,0.46698471903800964
S-0047,Smart Taxpayer Services with Machine Learning,0.46634843945503235
S-0087,Smart Citizen and Employee Self-Services,0.4661986529827118
S-0069,Citizen Cloud,0.4655013382434845
S-0003,GeoSpatial Cloud,0.46541815996170044
S-0127,Event Management technology,0.4632868766784668
S-0135,ISS Analytics Services,0.4627859592437744
S-0142,NetMotion Mobility,0.4620136022567749
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.4603157043457031
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.46006110310554504
S-0153,Dynatrace,0.459810346364975
S-0300,Smart Guiding Robot,0.4597272276878357
S-0168,IXIA Vision ONE (Network Packet Broker),0.4586673378944397
S-0287,Siemens Mobility (e-)bike sharing powered by AI,0.4579816460609436
S-0090,Smart Employee Learning Management,0.4576612114906311
S-0071,All-in-one Data Center - iDCmini System,0.45689401030540466
S-0116,Smart Parking Solution,0.45673179626464844
S-0132,Mobility Mesh Wi-Fi Application for Smart City,0.45658689737319946
S-0046,SAP Digital Boardroom,0.45496758818626404
S-0144,ZIroh Labs - Advanced Data Privacy and Encryption Technology,0.4541219472885132
S-0219,"VR Virtual Store, Training & Education System",0.453444242477417
S-0092,Enable the wireless connectivity for IoT devices,0.45263800024986267
S-0202,One card e-payment solution for GBA(Guangdong-hong kong-Macao Greater Bay area),0.4523370862007141
S-0119,Ziizau - Optimization of route design,0.4514410197734833
S-0110,People Counting System (PCS),0.4508237838745117
S-0230,STEMHUB Education Platform,0.4505131244659424
S-0252,Critical Event Management,0.44931578636169434
S-0221,AI and IT enhanced learning platform,0.44926100969314575
S-0124,Enterprise Intelligent Assistant,0.44919365644454956
S-0273,Talos,0.4485406279563904
S-0091,Next Generation Growable Optical Networks,0.4483731985092163
S-0161,LiDAR and Optical Sensing applications for Smart City,0.4482102692127228
S-0196,Personnel and Asset positioning management system,0.44785016775131226
S-0048,AI-based Application,0.4476062059402466
S-0072,Digital Twin of the City (or Town),0.4450814127922058
S-0251,Self Service Bike Rental Solution,0.44422370195388794
S-0166,IXIA BREAKINGPOINT,0.44339755177497864
S-0068,Reliability Centered Asset Management - Dynamic (RCAM-dyn),0.4430483877658844
S-0044,AI Escalator Safety Monitoring System,0.44278591871261597
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.44159743189811707
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.44157207012176514
S-0208,Indoor Map and Positioning for Smart City,0.44147640466690063
S-0133,PANGA - Data Infrastructure Edge Computing for Smart Cities,0.440192848443985
S-0041,A.I. and speech solutions by Nexify and iFLYTEK,0.4400602877140045
S-0008,Shape Security - Shape Enterprise Defense,0.43955469131469727
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.43769124150276184
S-0194,UWB Beacon RTLS Solution,0.4373836815357208
S-0139,imVision,0.43555396795272827
