Reference Code,Solution Name (Eng),Cosine Similarity
S-0197,WCL Robotic Process Automation Solution,0.7537093162536621
S-0239,InterOps Accelerator,0.6797775030136108
S-0250,UiPath Automation Platform,0.6783356070518494
S-0236,Workflow automation solution,0.6701362133026123
S-0259,Software Robotic Solution - iBot,0.6672666072845459
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.6233012676239014
S-0163,Ai-Knowie,0.6219658255577087
S-0153,Dynatrace,0.6184170842170715
S-0169,Robotic Assistant,0.6103248000144958
S-0282,Chatbot Solution - ccRobot,0.6096528172492981
S-0252,Critical Event Management,0.6080526113510132
S-0273,Talos,0.602294921875
S-0261,DragOnce Platform,0.5966858863830566
S-0225,DocAnalyzer - Document Review Solution,0.5953165292739868
S-0051,Insight Driven Organization (IDO),0.5952507257461548
S-0228,eClass Corporate Learning Management System (LMS),0.5916595458984375
S-0249,Robotic Process Automation with A.I. Data Capturing Capability,0.5901846885681152
S-0129,Automatic ID/Travel Document Recognition and Validation - OCR Solution,0.5901846289634705
S-0254,FormExtractor,0.5863373279571533
S-0191,NoQ E Form registration and quota distribution for massive traffic,0.5842152833938599
S-0045,SAP Big Data Solution,0.5840654969215393
S-0210,AI Cloud for Smart Construction,0.5833919048309326
S-0241,Intelligent Data Platform,0.5816625356674194
S-0209,Control-M (BMC Software),0.5800397396087646
S-0048,AI-based Application,0.5797114372253418
S-0094,Digital Transformation with Low code development platform,0.5786781311035156
S-0095,Create Efficient and Simplify Business Processes Using NFC,0.577745795249939
S-0275,SMore-OCR,0.5776060223579407
S-0166,IXIA BREAKINGPOINT,0.5775372385978699
S-0020,Machines Predictive Maintenance,0.5774255990982056
S-0221,AI and IT enhanced learning platform,0.5760823488235474
S-0096,Clare.AI Asian Language Chatbot Solutions,0.5718790292739868
S-0114,Worker Insights,0.5666451454162598
S-0211,Customised Mobile Application solution,0.5626126527786255
S-0230,STEMHUB Education Platform,0.5617676377296448
S-0002,DataCube Data Intelligent Automation Solution,0.560456395149231
S-0090,Smart Employee Learning Management,0.5604535937309265
S-0244,ServiceNow - ITSM solution,0.5586187839508057
S-0044,AI Escalator Safety Monitoring System,0.5559406280517578
S-0162,Automate the verification of electronic documents,0.5532752275466919
S-0279,RoomQ virtual waiting room for massive traffic,0.5512705445289612
S-0224,OceanX Workflow,0.5466474294662476
S-0089,Smart Infrastructure Projects Planning and Execution,0.5460881590843201
S-0155,Stella Enterprise Chatbot Builder,0.5421332716941833
S-0029,"Field Services Management System using IoT, GIS and Mobile Technologies",0.541625440120697
S-0152,Datax,0.5381842851638794
S-0058,IoT Cybersecurity Testing and Certification Program,0.5359855890274048
S-0053,Real-Time Origin-Destination Analysis Tool (RODAT）,0.5355599522590637
S-0180,AR/ VR/ Interactive Design & Development,0.5350552797317505
S-0019,Personalized Education System,0.5334233045578003
S-0052,OpenCloud CMP,0.5323449969291687
S-0260,Mobile platform with handheld devices for on-site inspection and remote work duties,0.530176043510437
S-0280,Digital parking solutions for enterprise (Include online pre booking and payment settle),0.5285332202911377
S-0008,Shape Security - Shape Enterprise Defense,0.5240491628646851
S-0235,Pixel Eye Safety Helmets Detection,0.5212283730506897
S-0231,AI Information push service management system,0.5202116966247559
S-0288,Mixed language Chatbot system with AI and voice functions,0.5183945894241333
S-0082,A.I. Contact Center and User Engagement Solution,0.5182769298553467
S-0130,OpenLegacy API factory,0.5177270174026489
S-0139,imVision,0.5133227705955505
S-0134,Smart Building - Energy Management and Optimization Solutions,0.5128987431526184
S-0050,Deloitte ASSIST,0.5101097822189331
S-0103,SP-RFID Smart Asset Management System,0.508243203163147
S-0067,AR Smart Glass Assisted for equipment training and O&M,0.5051447153091431
S-0101,​LANDRAY Office Automation (OA) system solutions,0.5048767924308777
S-0143,Cyberbit,0.503387451171875
S-0127,Event Management technology,0.502719521522522
S-0120,Raspect-ACE,0.5008935928344727
S-0214,ACX Visitor Management System,0.5007673501968384
S-0107,POARD Your Presentation Stage,0.49766087532043457
S-0186,Technology of independent intellectual property identity authentication and tracking of close contacts of patients to assist in epidemic prevention and control and return to work,0.497235506772995
S-0113,Video Analytics Solution,0.4968205392360687
S-0286,IoT Sensors and Automatic Monitoring System (AMS),0.4947777986526489
S-0183,An Intelligent Solution for Automatic Processing and Chasing of Documents,0.49447357654571533
S-0040,RVM One Stop Recycling Solution,0.4924214482307434
S-0032,AI+IAQ Proptech: Zonal object counting by skeleton & form recognition integrated with indoor environmental control and room utilization management,0.49129730463027954
S-0265,Business Process Management Platform,0.49028146266937256
S-0128,Iris by HKT - From Surveillance to Intelligence,0.48923712968826294
S-0135,ISS Analytics Services,0.48864036798477173
S-0219,"VR Virtual Store, Training & Education System",0.48826706409454346
S-0001,PixelEye Object Detection,0.4878981411457062
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.48630744218826294
S-0156,Neo,0.4855518937110901
S-0119,Ziizau - Optimization of route design,0.48440420627593994
S-0137,Splunk,0.4838721752166748
S-0232,"""Smart"" Car Park Management System",0.4830663502216339
S-0145,Arcserve® Appliance Series,0.4828311800956726
S-0187,Provide an implementation plan for the Hongkong Financial Secretary's policy of granting HK $10 thousand to permanent residents aged 18 or above.,0.4828066825866699
S-0036,Intelligent Traffic Monitoring,0.4824545681476593
S-0088,Public vehicle real-time arrival forecast system and real-time seat detection system,0.4817541241645813
S-0126,Self Service Business Intelligence,0.4809710383415222
S-0123,Complete Encryption with HSM,0.48002538084983826
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.47944730520248413
S-0115,All-in-one event management software,0.4794420003890991
S-0087,Smart Citizen and Employee Self-Services,0.4779752194881439
S-0204,DOLPHIN Indoor Positioning Service (IPS),0.4778141975402832
S-0170,Nixplay Signage,0.47631341218948364
S-0106,"Smart bin trash collection solution, especially remote area",0.4759787917137146
S-0266,Site Audit and Inspection Recording System,0.47521263360977173
S-0074,AI Chiller Plant – Smart Chiller Plant Optimization using Artificial Intelligence,0.4746231436729431
S-0047,Smart Taxpayer Services with Machine Learning,0.4739382863044739
S-0110,People Counting System (PCS),0.47358593344688416
S-0038,Hybrid Reality Platform,0.4735211133956909
S-0031,PowerArena - Smart City Operations Platform,0.47326967120170593
S-0157,NLP-powered Chatbot by Xiaomi,0.47259026765823364
S-0174,VR Training & Education System,0.47093114256858826
S-0131,ISS Project Management System,0.47073546051979065
S-0247,Seclore Digital Rights Management,0.46948856115341187
S-0033,ATAL’s Cloud-based Chiller Plant Energy Management Platform (EM-Platform),0.4691200256347656
S-0056,Advanced Contextual Analytic Solution for public enquiries,0.46780022978782654
S-0112,Pyxis - The Internet of Things(IoT) Solution for Construction 2.0 and Beyond,0.4673836827278137
S-0116,Smart Parking Solution,0.4673179090023041
S-0179,"""TeleVoice""  AI Robot Solution for DHS (Demographic and Health Surveys)",0.4672949016094208
