Reference Code,Solution Name (Eng),Cosine Similarity
S-0230,STEMHUB Education Platform,0.7912904024124146
S-0275,SMore-OCR,0.7643160223960876
S-0221,AI and IT enhanced learning platform,0.7497380971908569
S-0163,Ai-Knowie,0.7408723831176758
S-0152,Datax,0.7353917360305786
S-0121,Chatbot Solution and NLP applications from ZhuiYi Technology,0.7300785779953003
S-0256,AIOps (Artificial Intelligence for IT Operations) Solution,0.7266082167625427
S-0231,AI Information push service management system,0.7261347770690918
S-0046,SAP Digital Boardroom,0.7145155668258667
S-0048,AI-based Application,0.7083883285522461
S-0244,ServiceNow - ITSM solution,0.7073075771331787
S-0222,Agorize Innovation Sourcing Platform,0.6909377574920654
S-0254,FormExtractor,0.6898083090782166
S-0127,Event Management technology,0.6887102127075195
S-0019,Personalized Education System,0.6882228851318359
S-0241,Intelligent Data Platform,0.6866816282272339
S-0216,BMC Helix Service & Operations Management,0.6851928234100342
S-0195,SuperAcc Document Intelligence,0.6844965815544128
S-0044,AI Escalator Safety Monitoring System,0.6809432506561279
S-0282,Chatbot Solution - ccRobot,0.6797062158584595
S-0101,​LANDRAY Office Automation (OA) system solutions,0.6783065795898438
S-0113,Video Analytics Solution,0.6765612363815308
S-0045,SAP Big Data Solution,0.6753045320510864
S-0153,Dynatrace,0.6743746399879456
S-0210,AI Cloud for Smart Construction,0.6661735773086548
S-0220,3D Spatial Intelligence Platform for flow and traffic managements,0.6647321581840515
S-0064,Smart Education(Class VR),0.6596071124076843
S-0081,iQ-Road and Traffic Management,0.658301591873169
S-0051,Insight Driven Organization (IDO),0.655385434627533
S-0050,Deloitte ASSIST,0.651099443435669
S-0265,Business Process Management Platform,0.6485453248023987
S-0061,A.I. and Mixed Reality Solution,0.6461859345436096
S-0283,All-in-one Mobile Productivity Platform,0.6458001136779785
S-0228,eClass Corporate Learning Management System (LMS),0.6453539133071899
S-0162,Automate the verification of electronic documents,0.6397921442985535
S-0236,Workflow automation solution,0.6395738124847412
S-0292,Telepresence and Video Conferencing Solution,0.6383846998214722
S-0057,Artificial Intelligence Security Surveillance Protection  (AISSP),0.6374741792678833
S-0173,Go VR Immersive - Hololens 2 Mixed Reality Solution,0.6367858052253723
S-0288,Mixed language Chatbot system with AI and voice functions,0.6344201564788818
